Frame,Z_coord_n1,na_res,Z_coord_na
0,-5.775548,32,-12.448604
1,-5.9568086,32,-13.030087
2,-5.192006,32,-12.604374
3,-5.378555,151,-15.042507
4,-5.515612,32,-22.049292
5,-5.4040294,151,-9.396002
6,-5.0374117,32,-17.3816
7,-4.2857003,151,-10.937201
8,-4.967252,151,-14.334554
9,-4.774481,151,-12.925484
10,-4.9095464,32,-15.70677
11,-5.245081,32,-15.883523
12,-5.736145,32,-13.568309
13,-6.1031604,32,-12.789712
14,-6.138561,32,-13.5662775
15,-5.3403716,32,-12.740471
16,-4.642213,32,-12.794521
17,-5.012975,32,-12.739624
18,-4.5440993,151,-17.546669
19,-4.440539,32,-11.741168
20,-4.256613,32,-16.056593
21,-4.7712026,151,-14.193293
22,-3.8327026,151,-11.446305
23,-3.8950777,151,-12.117733
24,-3.9492304,151,-12.97879
25,-3.374801,151,-9.875359
26,-4.019519,32,-11.210197
27,-4.195367,32,-13.980193
28,-3.8796883,32,-12.746578
29,-4.8469324,32,-10.2677765
30,-5.269199,32,-11.632094
31,-4.69967,32,-12.328941
32,-4.5769854,32,-10.854321
33,-4.016426,32,-14.644951
34,-4.6013684,32,-13.405856
35,-4.784808,32,-13.890989
36,-4.189521,32,-12.96168
37,-4.775491,32,-12.653708
38,-4.202373,32,-14.437997
39,-4.391958,32,-12.48968
40,-4.2713456,32,-13.695679
41,-4.594266,32,-12.217319
42,-4.6949773,32,-15.105346
45,-4.2214675,32,-16.549984
46,-3.8077767,32,-16.630426
48,-2.7146401,32,-17.599506
49,-3.326447,32,-18.022242
50,-3.1114652,32,-15.616976
55,-2.6479318,32,-12.0568695
56,-2.2085943,32,-14.432405
57,-3.4412434,32,-15.141954
58,-2.88921,32,-15.746587
59,-2.7056046,32,-17.26164
60,-2.7092273,32,-16.8304
61,-2.999672,32,-16.06837
62,-3.4233701,32,-9.118728
63,-3.7360365,32,-8.1836195
64,-3.6744246,32,-9.922019
65,-3.1795435,32,-12.371277
66,-3.2912107,32,-15.137908
67,-3.4870198,32,-10.394256
68,-3.268063,32,-12.23874
69,-3.1841598,32,-17.340689
70,-2.5616035,151,-18.595396
71,-2.6996708,32,-17.667522
72,-2.925782,151,-17.0995
73,-3.5410922,151,-17.256147
74,-2.8933225,151,-15.103181
75,-2.7637906,32,-19.606945
76,-2.9446628,32,-17.943895
77,-2.5597465,151,-14.246303
78,-3.5232627,151,-19.268211
79,-3.0386322,32,-14.630282
80,-3.202137,32,-11.872476
81,-3.739409,32,-10.766651
82,-4.047335,32,-10.809352
83,-3.9174168,32,-11.120985
84,-4.0595517,32,-10.142723
85,-4.359779,32,-10.903387
86,-4.154477,32,-10.613961
87,-4.1625543,32,-11.642399
88,-4.8182855,32,-15.138963
89,-5.018407,32,-14.698238
90,-4.87708,32,-12.499006
91,-4.603836,32,-13.631572
92,-4.2796617,32,-14.7774935
93,-4.769355,32,-18.241358
94,-5.0547876,32,-18.253017
95,-5.0906606,32,-18.224226
96,-4.525032,32,-12.232359
97,-4.248625,32,-14.001821
98,-4.5137687,32,-12.457705
99,-5.1306596,32,-18.470098
100,-4.867376,32,-17.572287
102,-4.869102,32,-21.388554
103,-5.055283,181,-22.8676
104,-5.4054227,32,-25.205336
105,-4.4510765,181,-17.697075
106,-5.5875874,32,-24.523487
107,-4.840145,32,-19.447048
108,-4.9082613,32,-18.26539
109,-4.7572465,32,-13.696164
110,-5.046558,32,-13.99511
111,-5.5023055,32,-16.998587
112,-4.9780335,32,-19.227724
113,-4.7426224,32,-19.930906
114,-4.766727,32,-18.724937
115,-5.0828443,32,-18.261444
116,-4.8468056,32,-16.644766
117,-4.9081345,32,-20.717268
118,-4.529655,32,-20.360186
119,-5.658879,32,-22.007294
120,-5.1125803,32,-14.094719
121,-4.3329935,32,-14.385668
122,-5.352549,32,-16.387266
123,-5.216007,32,-19.235256
124,-4.3912477,32,-18.579508
125,-4.163886,32,-14.218368
126,-4.9202943,32,-14.46754
127,-5.290045,32,-17.208609
128,-5.2518954,32,-15.248319
129,-5.4857574,32,-17.775393
130,-5.932457,32,-16.277828
131,-5.532704,32,-16.667166
132,-6.109888,32,-16.014269
133,-5.9874897,32,-18.011225
134,-6.130595,32,-16.290134
135,-6.145709,32,-18.219011
136,-6.4941735,32,-20.237944
137,-6.4725676,151,-21.842451
138,-6.025958,151,-17.406239
139,-5.615432,32,-14.213205
140,-4.666505,32,-18.271408
141,-5.0217714,32,-14.952544
142,-5.692035,32,-16.68326
143,-5.942262,32,-18.19259
144,-5.697091,32,-19.408245
145,-5.096429,32,-18.305683
146,-5.3542066,258,-18.343266
147,-6.0532026,32,-19.425041
150,-5.629864,151,-20.105728
151,-5.8912706,151,-22.67869
152,-5.721155,32,-18.575754
153,-5.5930257,32,-17.973455
154,-5.6143804,151,-19.553549
155,-5.3656673,32,-18.550175
156,-5.445902,32,-14.508177
157,-5.5597095,32,-18.443829
158,-5.264163,32,-16.293621
159,-5.481965,32,-17.584906
160,-4.9976344,32,-15.58662
161,-5.081638,32,-17.573477
162,-4.7171826,32,-15.274667
163,-4.007682,32,-15.305793
164,-4.990909,32,-15.695225
165,-5.581872,32,-14.017984
166,-4.4647746,151,-16.564396
167,-4.550057,32,-15.0851755
168,-4.317227,32,-15.885844
169,-5.486836,32,-18.397741
170,-5.729035,32,-19.26629
172,-6.2714186,32,-17.590727
173,-6.553311,32,-20.443115
174,-7.0646324,32,-17.45405
175,-6.4799747,32,-13.211883
176,-6.6780267,32,-12.359332
177,-6.993766,32,-11.584259
178,-6.755531,32,-11.457696
179,-6.8778777,32,-12.796425
180,-6.6557565,32,-12.583372
181,-6.459704,32,-17.492573
182,-6.9876885,32,-15.830132
183,-7.53334,32,-15.771764
184,-6.621676,32,-19.00365
185,-6.217379,32,-18.70282
186,-6.6858435,32,-18.746754
187,-6.5124025,32,-19.144184
188,-6.592282,32,-22.145502
189,-7.331968,32,-19.97275
190,-6.656894,32,-20.533895
191,-7.0051017,32,-15.212657
192,-6.8136854,32,-13.545275
193,-6.6619368,32,-13.175951
194,-6.9761376,32,-15.042808
195,-7.1968575,32,-13.764584
196,-6.6700664,32,-12.729777
197,-6.618937,32,-17.37232
198,-6.455719,32,-20.70344
199,-6.392657,32,-20.395342
200,-6.8905945,32,-18.91499
201,-6.0932693,32,-15.080923
202,-6.8598285,32,-17.67076
203,-5.849895,32,-18.22278
204,-5.992221,32,-17.582935
205,-6.4901404,32,-14.806663
206,-6.861185,32,-15.012204
207,-7.6534457,32,-17.803572
208,-7.8434134,32,-13.891341
209,-7.539288,32,-13.755814
210,-7.1207256,32,-14.073335
211,-7.437064,32,-14.85897
212,-7.540561,32,-19.392355
213,-7.654765,61,-16.476051
214,-7.3811464,61,-16.86493
215,-7.207313,61,-15.249641
216,-8.1003,61,-16.291119
217,-7.700245,61,-15.212567
218,-7.7755723,61,-13.922884
219,-7.20829,61,-13.081276
220,-7.76052,61,-14.386964
221,-7.963572,61,-15.582035
222,-7.2949834,61,-20.887459
238,-6.5099974,241,-21.932789
240,-6.6079483,241,-22.608625
241,-5.9099774,241,-21.431717
242,-6.658086,241,-24.39322
243,-7.2220607,241,-23.275099
244,-7.2045226,241,-16.996984
245,-7.138015,241,-20.629616
246,-7.534742,241,-21.726124
247,-7.294581,241,-21.862286
248,-6.6025352,241,-21.148514
252,-6.0829754,241,-19.359646
253,-6.2291126,241,-21.51155
254,-6.107941,241,-16.696026
255,-6.40626,241,-15.040406
256,-6.0957313,241,-15.720528
257,-5.8439984,241,-14.5750065
258,-5.9565415,241,-15.199605
259,-6.771664,241,-20.17339
260,-6.9127707,157,14.074102
261,-6.7287908,157,13.3988905
262,-6.8581815,241,-15.302708
263,-6.550811,241,-21.88604
264,-6.2141814,241,-19.100946
265,-6.1278915,241,-21.274893
266,-5.818455,241,-18.587008
267,-5.8132586,241,-15.042892
268,-6.007203,241,-20.508375
269,-5.9743385,241,-19.416761
270,-5.4145765,241,-18.615509
276,-5.6460443,59,-22.042364
277,-4.513299,241,-21.628504
278,-4.4895544,59,-19.265629
280,-5.165013,59,-22.810104
281,-4.658817,241,-17.953882
282,-5.197818,241,-17.04115
283,-5.3222117,241,-20.345818
284,-5.290492,59,-23.145493
285,-5.837703,59,-21.118206
286,-5.5342245,241,-14.242021
