Frame,Z_coord_n1,na_res,Z_coord_na
0,-8.793907,157,-11.8111515
1,-7.921775,157,-10.459619
2,-7.907568,157,-10.788535
3,-8.150929,157,-14.079984
4,-7.9839153,157,-12.982648
5,-8.135761,157,-14.715377
6,-8.122577,157,-14.681346
7,-8.45515,157,-16.476574
8,-8.169223,157,-16.528267
9,-7.7119675,157,-15.311779
10,-8.148442,157,-14.381671
11,-8.18569,157,-15.971329
12,-8.320932,157,-13.936889
13,-8.729011,157,-18.692055
14,-8.463495,157,-17.240252
15,-8.082241,157,-21.144508
16,-8.451481,157,-19.193438
17,-8.12921,157,-21.635698
18,-8.362709,157,-18.148088
19,-9.175984,157,-18.340322
20,-8.985277,3,-25.195124
21,-9.021642,3,-25.353
22,-9.054522,3,-24.691547
23,-9.446069,3,-24.692268
24,-9.250489,3,-24.65203
25,-9.290166,3,-24.703348
26,-9.387679,157,-14.412526
27,-10.055903,157,-16.894602
28,-9.291436,157,-17.044518
29,-9.908315,3,-24.142103
30,-9.554068,3,-23.8052
31,-9.326257,3,-21.538029
32,-9.682565,3,-24.246588
33,-10.097695,3,-21.508013
34,-9.909702,3,-21.399462
35,-9.065383,3,-25.221006
36,-10.105033,157,-18.411076
37,-9.599635,157,-20.644888
38,-9.620976,157,-19.630451
39,-10.0760355,157,-16.000751
40,-10.004922,157,-16.340418
41,-10.61608,157,-17.64426
42,-9.703101,157,-16.020454
43,-9.621667,157,-17.886522
44,-9.118283,157,-17.390944
45,-9.237365,157,-14.377949
46,-8.868958,157,-14.856955
47,-9.025564,157,-12.726083
48,-8.952952,157,-16.502525
49,-9.866027,157,-17.628582
50,-9.509461,157,-18.849586
51,-9.317751,157,-18.80911
52,-9.836948,157,-27.161287
53,-10.081583,231,4.692412
54,-9.983534,231,7.2027698
55,-10.137655,157,-25.358139
59,-10.269331,231,8.470042
60,-10.716719,231,8.767276
65,-10.532287,185,-23.870052
67,-10.838328,185,-24.07822
68,-10.974858,185,-22.648733
69,-11.001003,185,-26.49574
70,-10.393263,185,-23.65783
71,-10.050909,185,-23.430422
72,-10.278968,185,-26.223017
73,-10.13234,185,-22.719362
74,-9.966945,185,-22.618582
78,-9.468932,231,11.967881
81,-9.164442,91,-24.8228
84,-10.048534,91,-24.191978
85,-10.109023,231,7.6867824
91,-9.176707,231,10.191532
93,-9.124209,231,9.865419
94,-9.417829,231,9.613005
95,-8.540783,231,10.995606
105,-8.496751,231,11.789344
106,-8.261743,231,11.828206
109,-8.579494,231,12.017141
110,-8.543367,231,9.286495
111,-8.556497,231,11.2998905
112,-7.968687,231,11.911972
113,-7.8350573,231,13.829267
115,-8.078653,231,11.303211
116,-7.754515,231,9.239471
117,-7.638818,231,10.302527
118,-7.200962,231,8.596498
119,-6.7314234,211,-25.911701
121,-6.168658,185,-18.484573
122,-5.5050874,185,-17.77704
123,-7.209686,185,-22.076385
126,-5.209232,231,13.772172
131,-6.748564,211,-24.222208
132,-6.6387687,211,-21.049925
133,-6.8004284,211,-16.501728
134,-7.038118,211,-14.169647
135,-7.4875216,211,-12.469135
136,-7.3644357,211,-14.268435
137,-6.915044,211,-13.259309
138,-7.3695164,211,-17.166138
139,-6.3232045,211,-11.913638
140,-6.916871,211,-15.244983
141,-7.009102,211,-12.573156
142,-7.105193,211,-13.770858
143,-7.210335,211,-16.465338
144,-7.5053434,211,-15.03336
145,-7.6957603,211,-18.037878
146,-7.338664,211,-15.49549
147,-7.4417176,211,-19.644732
148,-7.224787,28,-23.923563
149,-7.0607233,211,-11.90849
150,-7.026636,211,-13.538073
151,-7.379935,211,-12.953183
152,-6.581943,211,-11.666538
153,-7.696433,211,-13.797239
154,-8.021359,211,-13.024492
155,-7.4870396,211,-10.917943
156,-7.7544413,211,-10.500851
157,-7.283881,211,-10.327502
158,-8.226907,211,-11.12798
159,-8.238065,28,-23.905115
160,-8.67549,28,-22.885214
161,-8.694017,28,-20.92473
162,-8.41388,211,-16.761236
163,-8.712753,28,-20.493887
164,-8.538148,28,-21.769402
165,-8.717773,28,-24.541975
166,-8.883455,28,-23.913412
167,-8.473813,28,-21.922895
168,-9.159909,28,-24.58011
169,-8.91478,211,-13.250041
170,-9.044464,211,-18.977144
171,-8.96707,28,-26.371271
172,-9.567947,28,-27.026688
173,-9.958839,58,-24.730753
174,-10.104906,211,-18.772934
175,-9.865137,211,-15.585448
176,-9.594712,211,-19.029232
177,-10.311358,211,-19.050049
178,-10.353049,211,-18.268133
179,-9.862078,211,-19.180428
180,-9.720464,185,-27.967796
181,-8.927741,185,-23.160156
182,-9.031563,211,-26.986698
183,-8.810637,211,-21.26369
184,-8.733911,58,-26.351883
197,-8.988448,185,-22.935677
231,-7.9724894,104,-24.116314
232,-7.143691,104,-21.030813
233,-8.111888,104,-21.309702
234,-7.7875476,104,-22.146444
235,-7.9845295,104,-21.761906
236,-7.979983,104,-17.42132
237,-7.699719,104,-13.65448
238,-7.267416,104,-15.376676
239,-6.485045,104,-18.577919
240,-7.027603,104,-19.985588
241,-6.89863,104,-17.824808
242,-6.7336793,104,-18.986834
243,-6.3149204,104,-18.043875
244,-6.5848017,104,-17.12962
245,-7.13404,104,-12.141243
246,-6.668995,104,-12.138604
247,-6.784694,104,-13.525198
248,-6.4905143,104,-12.766735
249,-6.38085,104,-16.02141
250,-6.7537785,104,-13.800967
251,-5.9829216,104,-11.844975
252,-6.4167366,104,-12.64745
253,-6.2138515,104,-11.706898
254,-6.109462,104,-11.9456005
255,-6.1343126,104,-11.556115
256,-5.2350917,104,-11.193472
257,-5.7228127,104,-8.081793
258,-5.5600805,104,-8.71324
259,-5.997912,104,-9.15364
260,-6.25205,104,-8.980887
261,-6.134246,104,-9.498292
262,-5.759705,104,-9.401653
263,-5.657462,104,-9.990819
264,-5.989411,104,-10.849004
265,-5.8243475,104,-11.4483385
266,-5.8191695,104,-15.126149
267,-5.5567794,104,-16.019848
268,-6.029806,104,-14.895195
269,-5.7714195,104,-13.979137
270,-6.140767,104,-13.578184
271,-6.5971603,104,-12.700664
272,-7.2125316,104,-12.336789
273,-7.039134,104,-12.802568
274,-7.1094503,104,-12.780569
275,-6.1846557,104,-11.490556
276,-6.344786,104,-11.9040575
277,-6.348062,104,-11.7369375
278,-6.089105,104,-12.586033
279,-6.7371626,104,-11.801323
280,-6.3702803,104,-8.177274
281,-7.0353065,104,-9.229118
282,-7.0847807,104,-10.386982
283,-6.490635,104,-12.415305
284,-6.586369,104,-13.606562
285,-6.896839,104,-12.485438
286,-6.9243774,104,-12.655305
287,-6.4459915,104,-11.798805
288,-5.8719163,104,-12.293028
289,-6.2769685,104,-16.37271
290,-5.7921877,104,-14.284353
291,-5.923721,104,-11.455217
292,-5.668651,104,-11.785107
293,-5.500848,104,-11.334759
294,-5.8915524,104,-12.788549
295,-6.479393,104,-11.455622
296,-6.40875,104,-11.956012
297,-5.994794,9,-21.023178
298,-6.0703545,104,-10.18885
299,-6.0993047,104,-8.59946
300,-6.0994735,104,-7.6845703
301,-6.804206,104,-7.7491636
302,-6.402545,104,-7.883207
303,-6.3416257,104,-7.7447495
304,-6.723687,104,-8.659293
305,-6.316621,104,-9.260792
306,-7.178189,104,-10.604733
307,-6.0342464,104,-7.941941
308,-5.267214,104,-7.2188435
309,-4.579453,104,-6.037953
310,-4.6977987,104,-6.0698586
311,-4.9765873,104,-6.136423
312,-5.7107544,104,-7.0755014
313,-4.9094,104,-6.5827246
314,-5.798516,104,-6.8436437
315,-4.8084755,104,-6.7752295
316,-4.363066,104,-6.40589
317,-5.219997,104,-8.372398
318,-5.2671623,104,-8.094266
319,-5.796177,104,-7.111677
320,-5.855054,104,-9.017153
321,-5.911641,104,-8.0441065
322,-6.0000243,104,-10.215805
323,-5.7468085,104,-9.596841
324,-5.7335796,104,-9.040137
325,-5.743752,104,-7.8464603
326,-6.305538,104,-7.8575706
327,-5.9912963,104,-10.514699
328,-5.8269215,104,-11.838881
329,-5.411278,104,-11.577792
330,-4.8773685,104,-10.506911
331,-5.434124,104,-11.346741
332,-5.5196075,104,-10.940086
333,-5.6004767,104,-11.199799
334,-4.815932,104,-10.90849
335,-5.483566,104,-10.309739
336,-4.993876,104,-16.413696
337,-4.8571978,104,-14.596303
338,-5.047801,104,-13.427269
339,-4.934009,104,-13.237287
340,-4.608211,104,-13.209507
341,-4.0320373,104,-13.408657
342,-4.7819605,104,-13.069503
343,-4.2380614,104,-15.846679
344,-4.704989,104,-11.799698
345,-4.8244224,104,-13.010865
346,-4.718505,104,-10.19177
347,-4.4598594,104,-11.289581
348,-4.741777,104,-11.199033
349,-4.5519557,104,-11.981025
350,-4.7894564,104,-10.38385
351,-5.1073775,104,-10.374183
352,-4.0936546,104,-9.497876
353,-4.4463067,104,-13.515676
354,-3.8975067,104,-11.250456
355,-4.084558,104,-8.942615
356,-3.6006074,104,-8.9417305
357,-4.2679906,104,-8.42322
358,-4.3116736,104,-10.478239
359,-4.361528,104,-11.779563
360,-4.247208,104,-7.476141
361,-4.296552,104,-11.560248
362,-4.4013443,104,-13.004271
363,-4.0066085,104,-11.860946
364,-3.9580548,104,-13.244214
365,-4.172967,104,-12.04795
366,-4.8150425,104,-12.879038
367,-4.2398267,104,-13.084209
368,-4.692415,104,-20.362017
369,-4.9032063,104,-23.613665
