Frame,Z_coord_n1,na_res,Z_coord_na
2,-6.4976363,224,-20.792517
3,-6.7880383,26,14.607139
4,-6.764254,224,-20.12833
7,-7.1114335,26,11.34473
8,-7.354541,26,12.483019
9,-7.0968876,26,12.202672
11,-6.2689533,26,11.018337
13,-6.5604734,26,9.720032
14,-6.506387,26,13.346818
15,-7.1377025,158,-23.279364
16,-7.199876,26,11.653866
17,-6.8936925,26,12.243893
18,-6.8500323,158,-21.870577
20,-5.911249,207,-13.9793
21,-5.699952,207,-14.142453
22,-6.3118343,207,-14.367559
23,-6.06194,158,-22.711515
24,-6.081456,26,10.558692
25,-5.9583297,26,12.2020645
26,-5.684091,26,8.432133
27,-5.890535,26,7.658298
28,-5.483532,26,11.276832
29,-6.089434,26,10.897161
30,-5.7022777,207,-14.086359
31,-6.372848,26,10.850418
32,-6.0500164,26,9.893904
33,-5.9339547,26,7.8737254
34,-5.6384754,26,10.580822
35,-5.923859,26,13.458141
36,-6.3001018,207,-8.165772
37,-6.484765,207,-8.171634
38,-6.416419,207,-8.233867
39,-6.22271,207,-7.8733335
40,-5.767344,207,-8.32363
41,-6.3462477,207,-7.3768735
42,-5.5481157,207,-5.9741683
43,-5.913355,207,-5.7565813
44,-6.0587626,207,-7.5493937
45,-5.8040357,207,-5.98352
46,-6.094396,207,-6.280249
47,-6.4151835,207,-6.958646
48,-6.4764004,207,-7.25655
49,-5.430368,207,-6.3530397
50,-5.470277,207,-5.7720304
51,-5.589569,207,-6.1945004
52,-5.5431075,207,-5.9677267
53,-5.29877,207,-5.660646
54,-6.290832,207,-7.6680593
55,-5.745269,207,-6.4233837
56,-6.4918876,207,-7.1031847
57,-6.0269737,207,-6.9218717
58,-6.546766,207,-6.7172265
59,-6.611267,207,-7.9556794
60,-6.7698874,207,-8.205855
61,-7.3079004,207,-7.4556694
62,-6.873178,207,-7.4939747
63,-7.088857,207,-8.082247
64,-7.0828333,207,-7.140591
65,-6.814264,207,-7.2112374
66,-6.5857325,207,-6.7943606
67,-7.1594315,207,-8.811232
68,-7.878788,207,-7.99551
69,-8.268653,207,-8.770321
70,-8.40704,207,-8.982259
