Frame,Z_coord_n1,na_res,Z_coord_na
0,-6.3514543,57,-7.657595
1,-6.456962,57,-9.414487
2,-6.09913,57,-9.3145275
3,-6.37531,57,-8.9573345
4,-5.949195,57,-9.271151
5,-5.3757567,57,-8.541957
6,-5.337594,57,-8.075571
7,-5.512913,57,-8.49106
8,-5.704625,57,-7.44041
9,-6.4109387,57,-8.857578
10,-6.0051975,57,-9.373856
11,-6.6012435,57,-9.432483
12,-6.0838675,57,-7.6066923
13,-6.208297,57,-7.191169
14,-5.878605,57,-8.699849
15,-6.8593345,57,-9.011361
16,-5.570888,57,-8.427133
17,-5.1856413,57,-7.904965
18,-6.1982865,57,-8.160931
19,-5.3077116,57,-8.610901
20,-5.854671,57,-8.609572
21,-5.0099034,57,-8.131981
22,-5.762392,57,-8.656407
23,-5.9965243,57,-9.798658
24,-5.586597,57,-8.401497
25,-5.815159,57,-8.582432
26,-5.999135,57,-9.461076
27,-5.5371118,57,-8.516441
28,-6.0403433,57,-9.223676
29,-6.089087,57,-9.208242
30,-5.068239,57,-7.8042626
31,-5.2446656,57,-8.622202
32,-4.8544574,57,-8.318144
33,-4.729797,57,-7.6180205
34,-4.6588297,57,-7.6327944
35,-4.4459305,57,-7.48813
36,-4.794866,57,-7.933067
37,-5.3530397,57,-7.9036894
38,-5.344481,57,-8.144974
39,-6.0864005,57,-9.013934
40,-6.181014,57,-8.069011
41,-6.026128,57,-8.123104
42,-6.4427605,57,-9.838489
43,-6.6164827,57,-9.755701
44,-6.690953,57,-10.02549
45,-6.9167967,57,-9.530358
46,-7.01357,57,-10.059016
47,-6.568652,57,-9.445367
48,-5.9380956,57,-8.935874
49,-5.4641867,57,-8.525046
50,-5.3160768,57,-6.3999014
51,-5.4064517,57,-6.590607
52,-5.8531127,57,-7.391087
53,-6.5552487,57,-7.7035303
54,-6.2134976,57,-7.7597804
55,-6.810852,57,-8.125504
56,-7.1961527,57,-9.742364
57,-6.4114327,57,-12.285863
58,-6.96623,57,-12.526099
59,-6.097435,57,-12.442567
60,-6.1214933,57,-15.762582
61,-6.4209385,57,-14.865959
62,-5.870177,57,-16.922005
63,-6.6213326,57,-18.854568
64,-6.703052,57,-22.458136
86,-6.776818,27,-19.95868
87,-6.778494,27,-23.532835
88,-6.3572345,27,-25.018917
102,-6.9378047,195,-20.991125
103,-6.251678,195,-20.38888
104,-6.0400543,195,-19.89555
105,-5.4560337,195,-24.43877
106,-6.36742,195,-24.839293
107,-5.779765,195,-24.055307
108,-6.216464,195,-25.138975
109,-5.99229,195,-25.070293
110,-6.455451,195,-23.486269
111,-6.9868298,195,-26.178076
112,-5.9619436,195,-24.59753
113,-5.912222,195,-24.550573
114,-6.6217027,195,-22.738817
125,-6.027322,117,-20.484138
138,-4.7992845,117,-19.43918
140,-5.0067835,117,-19.56157
142,-5.1880894,117,-20.674711
221,-7.850533,33,14.186663
222,-8.160883,33,12.463109
223,-7.7520533,33,12.994756
247,-10.340652,33,11.746945
271,-9.81608,172,-27.502428
315,-8.899436,211,-24.652052
362,-8.840012,153,-25.372154
365,-9.35142,153,-22.027763
377,-10.920263,153,-26.001982
384,-12.309099,153,-27.28852
