Frame,Z_coord_n1,na_res,Z_coord_na
3,-8.158855,225,-22.857014
4,-8.336232,225,-25.145838
6,-8.518197,225,-23.528461
36,-7.2805524,177,-25.077616
37,-7.2107816,177,-22.567701
38,-6.8973794,177,-20.574913
39,-6.7363315,177,-22.335619
40,-6.6583457,177,-19.811014
41,-6.7044415,177,-21.018457
66,-5.947968,169,-22.222925
67,-5.8926725,169,-19.08638
68,-6.165452,169,-16.868793
69,-6.4655447,169,-14.819138
70,-6.53064,169,-13.521263
71,-6.97106,169,-17.421389
72,-6.693484,169,-17.250053
73,-7.019044,169,-12.197981
74,-6.9349556,169,-10.359998
75,-6.5811567,169,-16.021769
76,-6.864685,169,-16.595896
77,-6.6247888,169,-17.69998
78,-7.569363,169,-16.822193
79,-7.036671,169,-16.089262
80,-6.6993003,169,-12.198198
81,-7.103259,169,-15.12823
82,-7.0004797,169,-14.125606
83,-6.5468993,169,-16.75505
84,-7.006925,169,-15.036924
85,-7.1907625,169,-19.321524
86,-7.5353537,169,-16.309359
87,-7.284884,169,-16.564579
88,-7.2390094,169,-14.797531
89,-7.495056,169,-15.876518
90,-6.9791803,169,-14.650845
91,-6.983712,169,-11.5191
92,-7.826434,169,-16.40498
93,-7.3393927,169,-12.869151
94,-7.341488,169,-12.98838
95,-7.1493473,169,-19.775627
96,-7.117923,169,-17.10792
97,-7.0395126,169,-16.80177
98,-8.030755,169,-14.433416
99,-7.54656,169,-14.037653
100,-7.5334225,169,-10.322665
101,-7.0823593,169,-10.303964
102,-7.611898,169,-9.290573
103,-7.784333,169,-10.524393
104,-8.079848,169,-12.613858
105,-7.801487,169,-11.520781
106,-7.641439,169,-10.490701
107,-7.486689,169,-9.448493
108,-7.413297,169,-10.624742
109,-7.992161,169,-14.481461
110,-7.255398,169,-13.367577
111,-7.154335,169,-17.262793
112,-6.662946,169,-17.41509
114,-8.07209,169,-25.145903
116,-7.4891357,169,-23.85679
117,-6.79764,169,-23.787596
118,-7.08617,169,-25.642569
119,-7.379042,169,-23.614586
120,-6.594707,169,-22.722565
121,-6.5790367,169,-21.070866
122,-6.1850314,169,-20.477694
123,-6.275866,169,-18.035595
124,-6.1319556,169,-14.677542
125,-6.935844,169,-12.289801
126,-6.897682,169,-15.156896
127,-6.186343,169,-14.646447
128,-6.1844516,169,-13.149983
129,-5.925261,169,-17.39626
130,-5.29041,169,-19.454649
131,-5.9150834,169,-20.157927
132,-6.292599,169,-22.454271
133,-6.4050345,169,-25.471159
134,-6.122038,169,-23.391933
136,-7.1054792,117,-23.656624
137,-6.2928843,169,-22.507524
138,-6.921675,169,-23.925491
139,-6.840657,169,-17.611097
140,-6.827166,169,-23.369818
142,-7.191365,117,-17.969349
143,-6.436893,117,-17.135777
144,-6.487423,117,-17.524424
145,-6.7543416,117,-16.447401
146,-7.1981783,117,-19.757349
147,-7.5850086,117,-20.933764
148,-7.1662836,117,-24.331697
152,-6.9403095,169,-24.714779
158,-6.952859,169,-24.713598
159,-6.6291122,169,-25.539408
160,-6.888889,169,-20.207708
161,-6.543805,169,-24.352858
162,-6.7664256,117,-22.100916
163,-6.727272,117,-25.672363
164,-6.9159894,117,-22.98792
165,-6.5878944,117,-22.439497
166,-5.94447,117,-21.457874
167,-5.934423,117,-21.660866
169,-5.220149,117,-22.236366
170,-5.410351,117,-21.489286
171,-5.538669,117,-21.257006
172,-6.05318,169,-22.262857
173,-5.4845076,169,-23.048344
175,-5.031398,117,-19.947235
176,-4.6449533,117,-17.880045
177,-5.1309958,117,-18.929808
178,-5.138195,117,-17.89862
179,-4.578941,117,-16.392405
180,-3.646632,117,-18.543036
181,-3.9400084,117,-20.221657
182,-3.6612985,117,-19.825949
183,-3.580462,117,-18.329706
184,-4.127415,117,-13.180573
185,-4.497454,117,-10.066302
186,-5.0706496,117,-13.680881
187,-4.8273087,117,-12.848242
188,-5.1439934,117,-13.680417
189,-5.6070433,117,-13.068714
190,-5.547482,117,-11.6140585
191,-5.70565,117,-16.273392
192,-5.731782,117,-13.15475
193,-5.747385,117,-13.539576
194,-5.1650615,117,-11.695147
195,-5.003624,111,-17.289345
196,-4.726723,111,-20.689112
197,-4.5172324,111,-20.8191
198,-4.7965317,111,-22.291729
199,-5.040992,117,-8.458308
200,-5.0938296,4,-20.852448
201,-5.3479958,4,-22.008034
202,-5.319953,4,-22.673555
203,-4.65562,4,-22.492632
204,-4.4559155,4,-19.858644
205,-5.2042446,117,-8.344615
206,-4.8309736,117,-8.46585
207,-4.9563212,117,-8.732643
208,-4.678678,117,-5.6885376
209,-5.097669,117,-6.283755
210,-4.4071193,117,-5.317624
211,-4.4747667,117,-5.6638465
