Frame,Z_coord_n1,na_res,Z_coord_na
2,-6.339556,56,-21.175745
3,-5.891867,56,-19.90767
4,-5.650203,56,-18.186804
5,-6.224595,56,-18.18025
7,-5.8888345,27,-24.496553
8,-6.3123555,27,-18.543983
9,-6.107086,27,-21.125122
10,-5.993289,27,-19.053171
11,-5.932536,27,-23.671135
12,-6.6657324,56,-19.955418
13,-6.3153324,27,-20.728909
14,-6.666649,34,14.498705
17,-6.5829453,27,-21.79963
18,-7.401381,27,-20.173935
20,-7.291235,27,-21.523144
22,-7.3250923,27,-21.994177
25,-6.8057785,56,-24.876032
26,-6.793991,27,-23.313456
27,-6.609694,27,-21.128437
28,-6.720691,27,-21.59311
29,-5.83614,34,14.306559
30,-6.6004796,34,14.40542
31,-6.2339816,34,11.255141
32,-7.017665,34,9.32275
33,-6.078084,34,13.869177
38,-6.3832836,4,-24.238602
41,-7.2758284,4,-19.251997
42,-7.5702524,4,-20.770672
43,-7.4284143,221,-18.907576
44,-6.6789985,221,-20.811113
45,-6.9259114,4,-23.326845
46,-6.8966637,4,-22.145557
47,-7.1362042,4,-20.270498
48,-6.9120083,221,-22.844818
49,-7.205488,221,-23.011024
50,-7.3886714,221,-22.709805
51,-7.3343897,221,-23.906485
52,-7.462945,170,-23.38831
53,-7.982733,221,-22.356808
54,-8.347944,221,-22.541416
55,-8.942089,170,-23.445871
56,-7.3896036,170,-21.245775
57,-7.3135743,170,-20.452051
58,-7.821548,221,-13.513003
59,-7.8244324,221,-14.809605
60,-7.082765,221,-12.974402
61,-7.7031198,170,-23.635744
62,-7.378925,221,-17.7631
63,-7.5774717,170,-19.96183
64,-7.4833093,170,-21.719442
65,-6.5536394,221,-10.827237
66,-6.3121276,221,-8.679788
67,-7.2030277,221,-9.583676
68,-6.692646,221,-9.757562
69,-6.570694,221,-8.931586
70,-6.818104,221,-8.294445
71,-6.956239,221,-8.75184
72,-6.9749026,221,-8.716489
73,-6.790705,221,-9.5758915
74,-6.917712,221,-9.300233
75,-6.6072474,221,-8.036619
76,-6.6985054,221,-8.094085
77,-7.0775294,221,-8.233036
78,-7.2051272,221,-7.274049
79,-7.0293546,221,-7.3040233
80,-6.533387,221,-7.249971
81,-6.8408623,221,-6.864705
82,-7.5564566,221,-7.594668
83,-6.6361036,221,-7.2354264
84,-6.8465366,221,-7.294116
85,-7.450145,221,-7.8491836
86,-7.0203667,221,-7.102711
