Frame,Z_coord_n1,na_res,Z_coord_na,prod
7,-9.441823,120,-25.348217,prod1
9,-8.787259,120,-27.446035,prod1
10,-9.686111,120,-24.107712,prod1
17,-9.62896,116,10.348699,prod1
25,-9.6577635,174,-28.602312,prod1
27,-9.994279,174,-27.38081,prod1
30,-10.254307,174,-23.186691,prod1
31,-9.593857,174,-23.162716,prod1
32,-8.811668,116,8.733383,prod1
33,-9.816515,116,8.297974,prod1
34,-9.774764,116,7.6029105,prod1
35,-9.825905,116,5.431047,prod1
36,-9.821335,116,6.993478,prod1
37,-9.7798605,116,9.759031,prod1
39,-10.344972,84,-27.757448,prod1
40,-10.325972,116,11.111467,prod1
41,-9.699659,116,5.972729,prod1
44,-10.018276,174,-23.124878,prod1
45,-9.704669,120,-26.826212,prod1
46,-9.953777,116,5.0611024,prod1
47,-8.886342,116,6.2313666,prod1
48,-9.254228,120,-25.637377,prod1
49,-9.939235,120,-25.230206,prod1
50,-9.891224,120,-25.870617,prod1
51,-9.254312,174,-17.96824,prod1
52,-9.203191,120,-25.802425,prod1
53,-9.264417,174,-23.097675,prod1
54,-9.420318,120,-23.922766,prod1
55,-9.199408,120,-23.918335,prod1
56,-8.3998785,120,-22.22311,prod1
57,-9.232989,120,-15.072601,prod1
58,-9.603108,120,-15.796604,prod1
59,-8.685039,120,-23.360445,prod1
60,-8.712934,120,-21.042957,prod1
61,-8.956892,174,-9.0101795,prod1
62,-8.308267,120,-23.682913,prod1
63,-8.197981,120,-25.994331,prod1
64,-8.884264,120,-21.925034,prod1
65,-8.940341,174,-9.055547,prod1
66,-9.357442,120,-25.279655,prod1
67,-9.678252,120,-25.684786,prod1
68,-9.269605,120,-20.946115,prod1
69,-9.607214,174,-11.056257,prod1
70,-9.7233715,120,-23.708296,prod1
71,-8.843903,174,-9.6295185,prod1
72,-8.910364,120,-23.629894,prod1
73,-8.604344,120,-26.32707,prod1
74,-9.535245,120,-22.923912,prod1
75,-9.224386,174,-9.431473,prod1
76,-9.075964,174,-9.625738,prod1
77,-8.974942,120,-26.699099,prod1
78,-9.116216,120,-25.600357,prod1
79,-8.542822,67,9.727182,prod1
80,-9.07795,120,-26.919134,prod1
81,-9.1097,67,10.720843,prod1
82,-9.780481,67,5.7186837,prod1
83,-9.355601,67,10.288053,prod1
84,-10.48167,67,7.519257,prod1
85,-10.060148,67,8.26602,prod1
86,-9.551007,174,-9.88559,prod1
87,-9.504095,174,-10.666168,prod1
88,-9.074211,67,8.378536,prod1
89,-8.793846,67,6.8368216,prod1
90,-8.668094,174,-10.103778,prod1
91,-8.345475,67,8.72241,prod1
92,-8.23958,174,-9.467817,prod1
93,-8.490257,174,-10.576348,prod1
94,-7.9172606,174,-9.214609,prod1
95,-8.079214,174,-8.3961,prod1
96,-8.224959,174,-9.797777,prod1
97,-7.927512,174,-8.39991,prod1
98,-8.280387,174,-9.598668,prod1
99,-8.366199,174,-8.943614,prod1
100,-8.192816,174,-8.688833,prod1
101,-8.864738,106,-27.049109,prod1
102,-8.134827,174,-9.240211,prod1
103,-7.661668,174,-8.960966,prod1
104,-7.5376806,174,-10.132156,prod1
105,-7.780091,174,-10.657869,prod1
106,-7.46024,174,-10.555496,prod1
107,-7.510014,174,-11.885158,prod1
108,-8.0693865,174,-10.134711,prod1
109,-7.8284535,174,-9.2719,prod1
110,-7.554005,174,-8.838456,prod1
111,-7.2246456,174,-8.681353,prod1
112,-8.090901,174,-9.139773,prod1
113,-7.8553257,141,-23.626644,prod1
114,-7.6609964,141,-23.109436,prod1
115,-7.4296727,141,-20.871872,prod1
116,-8.009291,141,-20.523794,prod1
117,-8.083615,141,-21.130552,prod1
118,-7.345029,141,-20.588919,prod1
119,-6.9321814,141,-22.957535,prod1
120,-7.122881,141,-23.635683,prod1
121,-7.685555,141,-24.00118,prod1
122,-7.7172613,67,13.281315,prod1
123,-8.197902,67,12.540982,prod1
124,-8.20472,141,-24.3666,prod1
125,-8.544389,67,7.4392085,prod1
126,-8.190363,174,-8.868905,prod1
127,-7.829744,174,-8.695649,prod1
128,-7.849914,174,-8.089394,prod1
129,-8.258922,174,-8.215585,prod1
130,-8.304328,141,-26.052782,prod1
131,-8.598279,141,-25.759512,prod1
132,-8.897399,141,-22.97552,prod1
133,-8.653527,141,-21.073086,prod1
134,-8.241105,141,-21.762125,prod1
135,-7.8932753,141,-20.85079,prod1
136,-7.419549,141,-19.244139,prod1
137,-8.0351305,141,-19.300018,prod1
138,-8.643185,141,-18.025953,prod1
139,-8.31082,141,-23.632088,prod1
140,-9.176102,141,-20.395224,prod1
141,-8.85101,141,-16.474472,prod1
142,-8.09832,141,-14.432145,prod1
143,-7.7570057,141,-15.980896,prod1
144,-8.10572,78,-22.724342,prod1
145,-8.087652,78,-23.791801,prod1
146,-8.428922,78,-26.265766,prod1
147,-8.624549,78,-24.03372,prod1
148,-8.007556,78,-26.223768,prod1
149,-8.21353,78,-24.382458,prod1
150,-8.868273,78,-25.405375,prod1
151,-8.49914,174,-11.449861,prod1
152,-7.8930206,78,-21.214417,prod1
153,-8.142359,78,-24.071096,prod1
154,-7.644078,78,-21.630657,prod1
155,-7.8146367,78,-24.050571,prod1
156,-7.712434,141,-16.031345,prod1
157,-7.913408,141,-16.828728,prod1
158,-7.625971,141,-18.416456,prod1
159,-7.800867,141,-21.008781,prod1
160,-7.2573013,174,-10.156305,prod1
161,-6.9319887,174,-8.092985,prod1
162,-7.281554,174,-8.612656,prod1
163,-7.538079,141,-22.811642,prod1
164,-6.8300223,141,-19.65049,prod1
165,-7.5107408,141,-24.383747,prod1
166,-7.101971,141,-24.968214,prod1
167,-6.745727,141,-19.401289,prod1
168,-7.014972,141,-19.488758,prod1
169,-6.529829,141,-23.514906,prod1
170,-7.1441226,141,-23.439613,prod1
171,-7.327835,141,-26.76796,prod1
172,-6.3279767,174,-7.6015368,prod1
173,-6.181371,174,-7.2454977,prod1
174,-6.530369,174,-7.8519344,prod1
175,-7.0853653,174,-8.621004,prod1
176,-7.1948867,141,-24.785149,prod1
177,-7.124654,174,-8.19553,prod1
178,-6.44247,174,-8.141176,prod1
179,-7.0828614,174,-8.001377,prod1
180,-6.255655,141,-21.920757,prod1
181,-6.3787274,141,-24.14769,prod1
182,-6.3509626,174,-7.2372966,prod1
183,-6.4196925,174,-7.643662,prod1
184,-5.952255,141,-21.470186,prod1
185,-6.435976,174,-7.6020956,prod1
186,-4.9556246,174,-5.491032,prod1
187,-6.445886,174,-6.8635483,prod1
188,-5.545066,174,-8.312752,prod1
189,-5.566525,174,-8.869785,prod1
190,-5.7573614,174,-8.987295,prod1
191,-6.090321,174,-9.243469,prod1
192,-6.5671525,174,-9.681064,prod1
193,-6.7162175,174,-9.330864,prod1
194,-6.7980967,174,-9.513427,prod1
195,-7.068241,174,-10.188344,prod1
196,-6.966695,174,-9.702945,prod1
197,-7.2754602,174,-9.953985,prod1
198,-6.774282,174,-9.334185,prod1
199,-6.1689954,78,-21.983517,prod1
200,-6.841451,78,-19.985998,prod1
201,-6.753497,78,-24.164303,prod1
202,-6.794164,78,-20.31896,prod1
203,-7.078247,78,-20.929348,prod1
204,-7.065404,78,-20.697245,prod1
205,-6.7165136,78,-17.66148,prod1
206,-6.8967485,78,-26.423191,prod1
207,-6.409568,78,-24.051207,prod1
208,-6.719309,174,-10.094581,prod1
209,-6.965232,78,-22.860535,prod1
210,-7.2704873,78,-22.520735,prod1
211,-7.74532,78,-25.135632,prod1
212,-7.7241025,174,-10.38269,prod1
213,-7.7060833,174,-10.223684,prod1
214,-8.388986,174,-11.388198,prod1
215,-8.475721,78,-25.370165,prod1
216,-8.260826,174,-11.583918,prod1
217,-7.657762,174,-11.293692,prod1
218,-8.477605,174,-11.156865,prod1
219,-7.9422092,174,-10.569136,prod1
220,-7.447471,174,-10.173274,prod1
221,-8.070734,174,-10.826304,prod1
222,-7.72102,174,-10.732762,prod1
223,-7.7048407,174,-10.546708,prod1
224,-7.7078433,174,-10.357022,prod1
225,-7.6701436,174,-10.513889,prod1
226,-7.365666,174,-10.486092,prod1
227,-7.9255075,174,-10.742873,prod1
228,-7.411103,174,-10.138928,prod1
229,-8.772473,174,-10.894875,prod1
230,-8.32711,174,-10.84232,prod1
231,-8.152673,174,-10.768372,prod1
232,-7.978776,174,-10.632025,prod1
233,-8.30183,174,-11.322761,prod1
234,-8.335944,174,-10.572131,prod1
235,-7.8407,174,-10.954354,prod1
236,-8.06864,174,-11.069094,prod1
237,-7.7106404,174,-9.87261,prod1
238,-7.8632503,146,-27.082067,prod1
239,-7.3880377,174,-9.867209,prod1
240,-6.9476132,174,-9.949835,prod1
241,-6.7118855,174,-9.533379,prod1
242,-6.9807625,174,-9.698068,prod1
243,-6.5227675,174,-9.364423,prod1
244,-6.6725545,174,-9.282048,prod1
245,-7.080823,88,-24.14895,prod1
246,-6.474327,174,-9.286637,prod1
247,-6.006965,174,-8.9494705,prod1
248,-6.218621,174,-9.54864,prod1
249,-6.224796,174,-9.061371,prod1
250,-6.2502995,146,-19.50825,prod1
251,-6.8750014,146,-18.595432,prod1
252,-6.5701113,146,-18.281462,prod1
253,-5.876398,146,-16.06118,prod1
254,-6.304047,146,-20.338072,prod1
255,-6.566555,146,-17.387203,prod1
256,-6.792963,146,-18.088434,prod1
257,-6.839407,174,-9.69837,prod1
258,-6.937637,174,-9.732519,prod1
259,-6.828335,146,-19.331602,prod1
260,-7.1553216,146,-17.560495,prod1
261,-7.4856997,174,-10.317274,prod1
262,-7.418246,174,-10.188802,prod1
263,-7.1111326,146,-20.19905,prod1
264,-6.748772,146,-16.985577,prod1
265,-7.3982835,146,-18.124744,prod1
266,-6.652447,146,-25.0914,prod1
267,-6.8432417,146,-24.517336,prod1
268,-6.7024627,174,-9.508609,prod1
269,-7.1126466,174,-9.780878,prod1
270,-7.319169,174,-9.662165,prod1
271,-7.623478,174,-10.503241,prod1
272,-7.481782,174,-10.025833,prod1
273,-7.3969135,174,-10.353183,prod1
274,-7.278593,174,-10.473934,prod1
275,-7.7341933,174,-10.67713,prod1
276,-7.11243,174,-10.313006,prod1
277,-7.7257056,174,-10.76251,prod1
278,-7.8463516,174,-10.649984,prod1
279,-7.8524675,174,-10.782529,prod1
280,-8.410804,174,-10.873105,prod1
281,-7.994434,174,-10.962965,prod1
282,-8.25329,174,-11.244044,prod1
283,-9.149721,174,-12.060781,prod1
284,-8.428691,174,-10.673429,prod1
285,-8.400195,59,12.374028,prod1
286,-8.426213,59,11.874127,prod1
287,-8.053562,174,-10.833771,prod1
288,-7.7633595,174,-10.607163,prod1
289,-8.055051,59,10.521743,prod1
290,-7.818593,59,12.99157,prod1
291,-7.998872,59,10.462443,prod1
292,-8.185101,59,8.564308,prod1
293,-7.9113045,59,7.168686,prod1
294,-8.529892,59,7.82686,prod1
295,-8.297771,59,8.388644,prod1
296,-8.520001,59,7.780305,prod1
297,-8.4026375,59,8.844141,prod1
298,-8.649075,59,8.8362875,prod1
299,-8.342335,59,8.66533,prod1
300,-8.281182,59,8.545277,prod1
301,-7.933608,59,8.996313,prod1
302,-8.004501,59,8.758445,prod1
303,-8.556695,59,8.589084,prod1
304,-8.339627,59,10.535125,prod1
305,-8.99073,59,7.962211,prod1
306,-8.246343,59,7.0721645,prod1
307,-7.361052,59,7.028081,prod1
308,-7.3344235,59,12.840903,prod1
309,-7.2733607,174,-10.530931,prod1
310,-7.5913796,59,12.468264,prod1
311,-7.001281,174,-9.908145,prod1
312,-7.349989,174,-9.70938,prod1
313,-7.5894384,174,-10.731752,prod1
314,-7.182213,174,-10.631513,prod1
315,-7.185096,174,-10.2213955,prod1
316,-6.626287,174,-9.927788,prod1
317,-7.068221,174,-9.953453,prod1
318,-7.2202215,174,-10.892395,prod1
319,-6.861634,174,-9.8970995,prod1
320,-7.0713,59,12.414605,prod1
321,-7.5720387,174,-10.87634,prod1
322,-7.782239,174,-10.851754,prod1
323,-7.5661397,174,-10.3658905,prod1
324,-7.3135276,59,11.826724,prod1
325,-8.242837,146,-26.453316,prod1
326,-7.287896,59,8.7945,prod1
327,-7.249721,166,-20.60085,prod1
328,-7.7351274,146,-21.526148,prod1
329,-7.361368,166,-20.99142,prod1
330,-7.1196785,127,-21.870735,prod1
331,-7.148949,59,10.429749,prod1
332,-7.1333647,59,10.201695,prod1
333,-7.3265166,59,11.368658,prod1
334,-7.836452,59,10.93354,prod1
335,-7.660631,127,-22.393946,prod1
336,-7.3315935,127,-26.018902,prod1
337,-7.1525345,59,12.192931,prod1
338,-6.5430155,59,8.613843,prod1
339,-6.590839,120,-17.850016,prod1
340,-6.9941845,59,11.988718,prod1
341,-6.835757,120,-24.345387,prod1
342,-7.111023,127,-15.312731,prod1
343,-6.8654866,59,13.8733225,prod1
344,-6.160345,59,14.955712,prod1
345,-5.6543894,59,10.417867,prod1
346,-5.621496,59,11.6211605,prod1
347,-5.7379327,59,15.422041,prod1
348,-6.180934,127,-17.438822,prod1
349,-5.9693384,127,-17.458635,prod1
350,-6.429854,59,12.710747,prod1
351,-6.3682218,59,13.278615,prod1
352,-5.9920187,59,14.493908,prod1
353,-7.063381,59,11.578608,prod1
354,-6.5238705,127,-21.242615,prod1
355,-6.021508,127,-21.179132,prod1
356,-6.201256,127,-18.477587,prod1
357,-5.928689,127,-18.697668,prod1
358,-5.758322,174,-8.760543,prod1
359,-6.32963,127,-16.399809,prod1
360,-5.4634814,127,-15.928577,prod1
361,-5.6519694,127,-13.925478,prod1
362,-5.7913227,127,-14.872281,prod1
363,-5.5550694,120,-21.472944,prod1
364,-6.295936,120,-17.457245,prod1
365,-6.2548842,120,-20.141478,prod1
366,-6.066034,120,-22.212322,prod1
367,-6.8627405,120,-22.928976,prod1
368,-6.543194,120,-22.018745,prod1
369,-5.8885064,120,-23.140068,prod1
370,-6.088719,120,-18.755857,prod1
371,-5.734488,120,-20.025898,prod1
372,-6.0537004,120,-24.299313,prod1
373,-6.3936887,174,-8.77972,prod1
374,-7.0826902,174,-9.916208,prod1
375,-6.519763,174,-9.726976,prod1
376,-6.7249274,174,-9.182024,prod1
377,-6.815332,174,-9.71885,prod1
378,-6.789359,174,-9.404816,prod1
379,-6.5943785,120,-26.335024,prod1
380,-7.1797485,120,-23.488113,prod1
381,-6.919962,120,-26.301102,prod1
382,-6.980388,174,-9.626504,prod1
383,-7.135862,174,-9.5475445,prod1
384,-6.387041,120,-14.8427515,prod1
385,-6.911011,120,-14.885301,prod1
386,-7.1030726,120,-14.882003,prod1
387,-7.204723,120,-15.451008,prod1
388,-7.3850384,120,-15.523182,prod1
389,-7.483456,120,-23.918623,prod1
390,-7.0215487,120,-25.389112,prod1
391,-7.830755,174,-10.131378,prod1
392,-7.501263,174,-10.360413,prod1
393,-6.9527864,174,-9.697733,prod1
394,-7.4496818,146,-22.20298,prod1
395,-7.355111,120,-23.872513,prod1
396,-7.2301373,146,-19.88185,prod1
397,-7.345508,120,-21.521181,prod1
398,-8.031872,120,-20.096767,prod1
399,-7.154886,120,-18.643816,prod1
400,-7.8734145,120,-20.87323,prod2
401,-7.5685835,120,-18.025732,prod2
402,-7.0045395,120,-14.514794,prod2
403,-7.44823,120,-15.030635,prod2
404,-7.3568287,120,-14.1712,prod2
405,-7.4439774,120,-17.568079,prod2
406,-8.045596,120,-22.98674,prod2
407,-7.819018,120,-19.237564,prod2
408,-7.4591403,120,-21.386436,prod2
409,-7.99732,174,-8.828759,prod2
410,-7.4774127,174,-8.518288,prod2
411,-8.045982,174,-8.75444,prod2
412,-8.429506,120,-22.4613,prod2
413,-8.758052,174,-10.447495,prod2
414,-8.4879875,174,-9.505658,prod2
415,-7.874173,174,-9.3134,prod2
416,-8.075417,75,-25.925674,prod2
417,-8.477981,174,-11.178009,prod2
418,-8.117767,174,-11.651171,prod2
419,-8.207565,174,-11.094695,prod2
420,-8.519618,146,-21.507841,prod2
421,-8.188877,146,-27.583006,prod2
422,-8.268967,174,-10.630332,prod2
423,-7.9933,146,-25.440716,prod2
424,-8.564126,146,-25.216995,prod2
425,-7.6885734,146,-18.455772,prod2
426,-8.350077,146,-20.009617,prod2
427,-7.2519937,146,-19.44426,prod2
428,-8.09809,146,-27.889162,prod2
429,-8.098961,174,-10.599963,prod2
430,-7.159033,146,-25.449406,prod2
431,-7.5780587,174,-10.380194,prod2
432,-8.572246,146,-25.007563,prod2
433,-7.5519323,146,-21.70667,prod2
434,-8.091783,102,-21.371023,prod2
435,-7.8048615,102,-22.141012,prod2
436,-7.882653,102,-21.550852,prod2
437,-7.2405624,102,-21.74574,prod2
438,-7.798127,102,-21.968645,prod2
439,-7.719311,102,-21.267094,prod2
440,-7.2139816,174,-10.125612,prod2
441,-7.5360675,174,-9.938574,prod2
442,-7.3918347,102,-25.062918,prod2
443,-7.5902667,146,-22.102118,prod2
444,-7.8865547,102,-20.46853,prod2
445,-7.9815636,102,-25.73958,prod2
446,-7.929363,174,-10.198079,prod2
447,-7.86692,102,-26.754951,prod2
448,-8.223152,102,-27.05546,prod2
449,-8.002289,102,-27.201506,prod2
450,-8.06445,171,-26.974867,prod2
451,-7.836114,171,-26.409325,prod2
452,-8.314119,146,-24.144346,prod2
453,-7.9681106,174,-10.679073,prod2
454,-8.252007,146,-25.797321,prod2
455,-8.446908,174,-10.924958,prod2
456,-8.789626,102,-27.112267,prod2
457,-8.777172,146,-26.154219,prod2
458,-8.725852,171,-26.672003,prod2
459,-9.423231,146,-28.878233,prod2
460,-8.867481,146,-25.620163,prod2
461,-8.789581,146,-24.638834,prod2
462,-8.718204,146,-23.909798,prod2
463,-8.68584,146,-26.129915,prod2
464,-8.600453,146,-26.668537,prod2
465,-8.225919,146,-23.682365,prod2
466,-8.785068,146,-28.19631,prod2
467,-8.703079,174,-11.614637,prod2
468,-9.349133,174,-12.182712,prod2
469,-8.828257,146,-23.590195,prod2
470,-8.712086,146,-24.674915,prod2
471,-9.950388,146,-23.388992,prod2
472,-9.320574,146,-24.240622,prod2
473,-9.370037,174,-12.182004,prod2
474,-9.518597,146,-25.327883,prod2
475,-10.167331,146,-26.959238,prod2
476,-9.458718,146,-28.165756,prod2
477,-9.091942,174,-12.19288,prod2
478,-9.311218,146,-24.394133,prod2
479,-9.467467,146,-25.409386,prod2
480,-9.005502,174,-12.40297,prod2
481,-9.349496,174,-12.461745,prod2
482,-8.9590225,174,-11.853699,prod2
483,-9.456001,146,-28.425833,prod2
484,-8.984388,67,10.461154,prod2
485,-8.766037,67,9.886911,prod2
486,-8.340385,67,11.080772,prod2
487,-8.542949,67,9.871541,prod2
488,-9.256818,67,5.590632,prod2
489,-7.9890394,67,5.242586,prod2
490,-7.8874264,67,3.4571166,prod2
491,-8.331647,67,6.3705716,prod2
492,-8.387738,67,11.681981,prod2
493,-8.311734,174,-9.426906,prod2
494,-8.727509,174,-11.978523,prod2
495,-8.511311,67,10.4626255,prod2
496,-7.831218,67,5.720534,prod2
497,-8.326814,67,5.254824,prod2
498,-8.179093,146,-24.37938,prod2
499,-8.002493,67,11.183392,prod2
500,-7.820826,67,10.091516,prod2
501,-8.432427,174,-11.239278,prod2
502,-8.28916,174,-10.797435,prod2
503,-8.484215,67,8.667625,prod2
504,-9.069922,146,-25.783913,prod2
505,-8.649492,146,-27.156277,prod2
506,-9.178312,171,-26.312431,prod2
507,-8.895923,67,9.155896,prod2
508,-8.453447,171,-24.719034,prod2
509,-9.437151,67,10.1905985,prod2
510,-8.628239,32,-25.71115,prod2
511,-9.063219,32,-22.168577,prod2
512,-8.989099,32,-20.894308,prod2
513,-9.076677,32,-21.688597,prod2
514,-9.047456,32,-25.674746,prod2
515,-8.825518,174,-11.542566,prod2
516,-9.731114,174,-11.822709,prod2
517,-8.6551285,67,11.996156,prod2
518,-8.844956,102,-26.654858,prod2
519,-9.615851,102,-18.372532,prod2
520,-9.120819,102,-22.644499,prod2
521,-8.7569275,102,-17.672268,prod2
522,-8.748902,174,-13.161722,prod2
523,-8.733294,174,-13.569405,prod2
524,-9.043414,32,-25.109411,prod2
525,-8.807572,171,-24.439682,prod2
526,-8.535027,174,-12.382398,prod2
527,-8.412397,174,-14.9691305,prod2
528,-8.8984375,171,-25.072325,prod2
529,-8.89717,171,-26.224468,prod2
530,-9.140313,171,-22.588036,prod2
531,-8.77957,171,-26.660849,prod2
532,-9.380922,171,-23.422844,prod2
533,-9.304749,174,-14.409088,prod2
534,-9.587985,174,-11.396858,prod2
535,-9.336633,174,-10.426423,prod2
536,-9.287763,174,-10.432836,prod2
537,-9.104626,171,-24.431253,prod2
538,-9.243331,171,-20.872574,prod2
539,-9.874484,171,-25.970858,prod2
540,-9.820921,171,-22.380217,prod2
541,-9.402269,171,-24.359734,prod2
542,-9.87806,174,-12.077496,prod2
543,-8.891784,171,-21.746937,prod2
544,-10.293466,171,-28.803043,prod2
545,-10.0958605,174,-12.87491,prod2
546,-10.131796,174,-13.1861,prod2
547,-10.264227,174,-13.007087,prod2
548,-10.16549,171,-26.351141,prod2
549,-10.51899,171,-29.629568,prod2
550,-10.239566,174,-13.02392,prod2
551,-10.4003105,171,-28.17331,prod2
552,-10.707679,171,-23.246748,prod2
553,-10.545577,174,-13.277724,prod2
554,-10.339698,174,-12.968269,prod2
555,-10.357745,174,-13.160961,prod2
556,-9.685817,174,-12.6553545,prod2
557,-11.053033,174,-13.926856,prod2
558,-11.293368,174,-12.358669,prod2
559,-11.391354,174,-13.761996,prod2
560,-11.72528,174,-13.941957,prod2
561,-11.0452175,146,-27.935822,prod2
562,-11.281315,146,-26.200342,prod2
563,-10.64995,146,-27.936008,prod2
564,-10.225164,174,-12.838679,prod2
565,-10.531676,174,-13.146578,prod2
566,-11.244545,146,-26.907686,prod2
567,-10.527957,146,-23.657036,prod2
568,-11.538925,146,-25.656754,prod2
569,-10.830057,146,-24.403288,prod2
570,-10.522729,174,-13.678904,prod2
571,-10.619775,174,-13.620616,prod2
572,-10.537849,174,-13.377769,prod2
573,-11.206983,174,-13.521747,prod2
574,-11.1150675,174,-14.35671,prod2
575,-11.136588,174,-14.184563,prod2
576,-10.247589,174,-13.674657,prod2
577,-11.9551,174,-14.933429,prod2
578,-11.262749,174,-14.22491,prod2
579,-11.223128,174,-14.350977,prod2
580,-11.435468,174,-14.545564,prod2
581,-10.933843,174,-13.847098,prod2
582,-10.155526,174,-13.363861,prod2
583,-10.610675,174,-14.296782,prod2
584,-9.978566,174,-13.413627,prod2
585,-10.132159,174,-11.941848,prod2
586,-10.040825,174,-11.366853,prod2
587,-10.516395,165,-26.560896,prod2
588,-10.368057,174,-11.753554,prod2
589,-10.532245,165,-25.622683,prod2
590,-9.925729,165,-26.018644,prod2
591,-10.123269,165,-25.643116,prod2
592,-9.733661,174,-11.221075,prod2
593,-9.730767,165,-24.087019,prod2
594,-9.9263315,165,-25.02447,prod2
595,-10.550026,165,-18.615936,prod2
596,-10.029176,165,-18.373526,prod2
597,-9.307074,165,-17.8449,prod2
598,-9.465544,165,-21.314276,prod2
599,-8.878451,165,-25.86221,prod2
600,-9.330517,165,-23.630117,prod2
601,-9.943661,165,-21.931395,prod2
602,-9.961332,165,-28.10382,prod2
603,-10.11116,165,-27.907253,prod2
604,-10.20854,174,-11.996261,prod2
605,-9.564447,174,-11.5662775,prod2
606,-9.82175,165,-23.494429,prod2
607,-9.632518,165,-27.186783,prod2
608,-9.342269,174,-11.206161,prod2
609,-9.777485,174,-11.716485,prod2
610,-9.708723,146,-27.530409,prod2
611,-10.3844795,146,-24.933798,prod2
612,-9.833657,165,-26.725359,prod2
613,-10.166914,146,-24.801088,prod2
614,-9.891511,174,-12.808172,prod2
615,-9.828483,174,-12.443796,prod2
616,-9.480051,146,-28.38181,prod2
617,-9.973655,146,-23.985008,prod2
618,-10.117321,146,-25.024921,prod2
619,-9.827885,146,-25.671253,prod2
620,-10.807256,146,-19.273073,prod2
621,-9.451218,146,-19.05443,prod2
622,-9.627515,146,-18.991224,prod2
623,-9.95167,146,-19.970345,prod2
624,-10.233372,146,-18.314356,prod2
625,-10.019559,146,-21.20513,prod2
626,-9.977465,146,-24.37189,prod2
627,-10.017023,146,-28.471125,prod2
628,-9.929597,146,-27.400503,prod2
629,-10.303344,146,-27.834309,prod2
630,-10.297231,146,-28.343971,prod2
631,-9.634562,146,-27.37424,prod2
632,-9.471196,174,-12.362522,prod2
633,-9.771211,146,-25.248629,prod2
634,-9.517928,174,-12.7102165,prod2
635,-9.188152,174,-12.22748,prod2
636,-9.148271,171,-24.871508,prod2
637,-8.899348,171,-22.171402,prod2
638,-9.554464,171,-26.651415,prod2
639,-10.337914,171,-24.065197,prod2
640,-10.106354,171,-27.183151,prod2
641,-10.040202,171,-26.778479,prod2
642,-9.558942,174,-12.364416,prod2
643,-9.297805,171,-22.90627,prod2
644,-8.739857,171,-27.617212,prod2
645,-9.410722,171,-22.781986,prod2
646,-9.376599,146,-23.854517,prod2
647,-8.979208,146,-23.297625,prod2
648,-9.020896,146,-26.311954,prod2
649,-9.081637,171,-26.30831,prod2
650,-9.393716,146,-24.824821,prod2
651,-9.116273,146,-26.259338,prod2
652,-9.086616,146,-22.332212,prod2
653,-9.478458,174,-12.871417,prod2
654,-10.035553,146,-27.261137,prod2
655,-10.142123,146,-28.989357,prod2
656,-9.405197,174,-11.7540245,prod2
657,-9.967088,174,-13.053646,prod2
658,-9.990285,174,-13.208176,prod2
659,-9.869775,102,-26.162647,prod2
660,-9.739337,102,-27.642284,prod2
661,-9.959859,102,-19.495087,prod2
662,-9.444657,102,-19.080334,prod2
663,-10.27482,102,-25.7834,prod2
664,-9.707713,102,-23.065521,prod2
665,-10.039678,102,-22.393005,prod2
666,-10.471414,102,-22.781492,prod2
667,-10.108446,127,-27.569563,prod2
668,-10.263252,102,-20.782568,prod2
669,-11.152008,102,-26.446177,prod2
670,-10.230477,174,-13.465995,prod2
671,-11.373429,102,-31.237259,prod2
672,-11.258751,174,-14.595232,prod2
673,-10.783832,102,-29.118605,prod2
674,-11.237381,102,-26.224064,prod2
675,-11.347078,102,-28.421825,prod2
676,-10.915117,102,-28.654955,prod2
677,-10.810384,174,-13.918578,prod2
678,-11.17858,102,-27.669683,prod2
679,-11.6989565,174,-14.49878,prod2
680,-11.349318,102,-28.646435,prod2
681,-11.3592825,174,-14.127879,prod2
682,-11.222262,174,-13.879877,prod2
683,-10.260242,174,-13.283681,prod2
684,-10.703067,102,-29.067053,prod2
685,-10.9288025,102,-29.785822,prod2
686,-11.221367,102,-26.95377,prod2
687,-11.047214,102,-27.800705,prod2
688,-11.744487,171,-25.809637,prod2
689,-11.8783865,174,-14.632453,prod2
690,-11.697642,174,-14.437748,prod2
691,-10.952792,102,-22.020887,prod2
692,-11.070266,102,-30.12339,prod2
693,-10.74625,174,-12.543002,prod2
694,-11.127561,102,-27.584661,prod2
695,-11.174935,102,-27.4975,prod2
696,-10.351747,102,-22.364365,prod2
697,-11.304721,102,-26.293602,prod2
698,-10.939837,174,-16.489763,prod2
699,-10.717053,174,-16.989687,prod2
700,-11.142648,102,-27.868177,prod2
701,-10.922489,102,-28.530764,prod2
702,-11.182265,102,-28.05464,prod2
703,-10.860386,174,-16.087584,prod2
704,-10.726581,174,-18.855114,prod2
705,-10.664062,174,-15.944259,prod2
706,-10.469525,102,-26.392902,prod2
707,-10.7637415,102,-27.328743,prod2
708,-10.793609,102,-25.543297,prod2
709,-10.658586,174,-15.920539,prod2
710,-11.022402,174,-16.550945,prod2
711,-11.12235,174,-19.032621,prod2
712,-11.32411,174,-17.790516,prod2
713,-10.168372,102,-26.71959,prod2
714,-9.840555,174,-14.370397,prod2
715,-10.214427,174,-14.252409,prod2
716,-10.673777,174,-14.621537,prod2
717,-10.247843,174,-14.920802,prod2
718,-10.525257,102,-27.2463,prod2
719,-10.712329,174,-15.313459,prod2
