-5.430422945072802855e-03
-7.964391536773798505e-03
9.496017326085409715e-02
7.492366941564955474e-02
-9.340556516127349052e-02
-1.388967312742981353e-01
4.353857755507299122e-04
2.619179679494439417e-01
6.002123359511982864e-02
-2.498363489397031900e-02
-6.958432007858790513e-02
6.332370335170915687e-02
6.207694909624481006e-02
-4.089623777532546724e-03
4.037376890761869286e-03
7.889659913792836099e-02
5.698102828548338994e-02
2.326299544181839596e-02
-1.667425991182335254e-01
-1.436233535716471311e-02
6.450470639487532187e-02
-1.546463495737146199e-01
-2.102358169494138729e-01
1.117632948276772557e-02
-6.594518522736805832e-02
-2.538572266416566289e-02
-1.014245305529308111e-01
-8.886554494126916101e-03
-8.720071166338010105e-02
-4.163666315365383008e-02
-3.312971524186428263e-03
-7.807134938798385680e-03
-8.824225023029720616e-02
2.125971431593834948e-01
-1.933893771599600464e-01
-7.653150399712028984e-02
1.279514976554297634e-01
-1.085418781733523685e-01
-4.031348607931525135e-02
-9.542747675677216990e-02
1.367304386655102955e-01
-1.315917125125270516e-02
1.905778839069311587e-02
