4.522272442996743358e+00
5.311037133550488676e+00
7.416694397394129723e+00
4.436979283387620931e+00
4.066386058631920264e+00
4.525719934853419169e+00
7.821007231270361792e+00
4.406291400651464407e+00
4.513478697068403989e+00
4.616069837133552234e+00
5.456282019543976958e+00
5.460271140065145801e+00
4.313524234527691625e+00
5.857602345276873734e+00
8.536548403908801319e+00
6.803488403908791504e+00
6.014392247557004190e+00
4.146335570032571027e+00
4.663020846905538086e+00
4.579139543973945514e+00
4.007025407166123543e+00
5.094687231270357053e+00
5.984884625407163483e+00
4.998108990228014470e+00
6.518597785016283730e+00
5.871651791530942965e+00
5.728940260586322886e+00
4.258213811074920585e+00
6.941788078175894050e+00
7.629547622149825514e+00
5.770460651465801227e+00
5.396097719869704434e+00
4.854329902280127840e+00
4.069441628664491439e+00
6.692625798045604313e+00
4.679773811074915635e+00
4.320893224755699258e+00
4.650417328990230637e+00
4.676466384364823980e+00
4.192304560260581958e+00
4.418017980456023786e+00
6.965766905537464027e+00
3.139003583061888758e+00
