Frame,Z_coord_n1,na_res,Z_coord_na
0,-9.032907,57,-9.198601
1,-8.951564,57,-10.38597
2,-8.51898,57,-9.660041
3,-7.842069,57,-7.9271793
4,-8.397436,57,-8.595041
5,-8.464695,57,-8.491222
6,-9.13335,57,-9.091795
7,-8.992699,57,-10.29145
8,-9.405595,57,-9.412107
9,-9.113854,57,-9.001739
10,-8.64887,57,-10.089807
11,-8.817338,57,-8.959483
12,-8.302602,57,-10.005073
13,-8.458831,57,-9.470791
14,-7.956278,57,-9.423687
15,-8.150741,57,-9.257855
16,-8.9189415,57,-10.235598
17,-8.878035,57,-9.232725
18,-9.008753,57,-9.514699
19,-8.653467,57,-8.263328
20,-9.020544,57,-8.968615
21,-8.495216,57,-8.477003
22,-8.3087435,57,-8.556819
23,-9.6431675,57,-9.975078
24,-8.839591,57,-8.915926
25,-9.3748665,57,-10.420218
26,-8.937248,57,-11.5891695
27,-9.52839,57,-11.290278
28,-9.444624,57,-10.366602
29,-8.688151,57,-10.390646
30,-8.922808,57,-8.998408
31,-9.0957155,57,-8.574513
32,-9.334622,57,-9.29508
33,-9.793615,57,-9.847667
34,-10.126579,57,-9.469923
35,-9.439827,57,-9.698814
36,-9.09217,57,-10.332406
37,-9.292428,57,-9.712045
38,-8.610595,57,-8.373062
39,-8.511,57,-9.820871
40,-8.075886,57,-8.136023
41,-8.649895,57,-8.70134
42,-8.873576,57,-8.613942
43,-8.916381,57,-9.394418
44,-8.676046,57,-9.385476
45,-9.11712,57,-9.22783
46,-9.728986,57,-9.723483
47,-10.243304,57,-10.312783
48,-10.071022,57,-12.031638
49,-9.942046,57,-10.700788
50,-10.316778,57,-10.399807
51,-9.699526,57,-9.797846
52,-10.07412,57,-10.24913
53,-10.5329275,57,-10.385011
54,-10.971136,57,-10.9423
55,-10.39496,57,-11.068577
56,-10.449384,57,-10.493453
57,-10.801984,57,-10.708368
58,-10.689381,57,-10.737788
59,-10.337903,57,-10.064172
60,-9.73466,57,-9.8645
61,-9.400933,57,-9.560472
62,-9.569594,57,-9.456149
63,-8.891048,57,-8.97657
64,-9.420495,57,-9.20509
65,-10.059736,57,-10.181955
66,-9.870115,57,-9.88117
67,-10.155614,57,-10.1406555
68,-10.132874,57,-10.376116
69,-10.216384,57,-10.585957
70,-10.893863,57,-11.154667
71,-10.455315,57,-11.366854
72,-10.184807,57,-11.190874
73,-10.002319,57,-11.742602
74,-9.552225,57,-10.916837
75,-9.427613,57,-10.602288
76,-9.145343,57,-10.002439
77,-9.243251,57,-10.6111555
78,-9.92725,57,-11.22346
79,-9.922702,57,-11.131273
80,-9.731489,57,-10.508816
81,-9.874412,57,-11.422432
82,-10.004216,57,-12.022175
83,-9.889346,57,-11.82412
84,-10.149929,57,-12.591871
85,-9.825061,57,-12.467035
86,-9.907165,57,-12.066777
87,-9.407175,57,-10.811139
88,-9.498269,57,-9.976933
89,-8.802961,57,-9.570973
90,-8.59045,57,-8.98878
91,-8.3136,57,-9.430052
92,-8.821736,57,-9.095251
93,-8.879907,57,-9.7163315
94,-9.105593,57,-8.888734
95,-9.076511,57,-8.871936
96,-9.064656,57,-8.4205265
97,-9.126797,57,-10.496229
98,-8.767391,57,-8.851587
99,-8.824051,57,-8.346208
100,-8.989535,57,-8.8133135
101,-7.9712687,57,-8.215939
102,-8.34819,57,-8.545979
103,-8.55929,57,-8.717869
104,-8.092754,57,-8.048401
105,-8.035182,57,-8.126086
106,-8.62211,57,-8.617468
