Frame,Z_coord_n1,na_res,Z_coord_na
0,-1.6333508,106,1.7180308
1,-1.3998283,106,2.2258744
2,-2.005538,106,1.4213852
3,-1.9279329,106,2.071728
4,-1.01164,106,2.6426344
5,-1.5912889,106,1.8659996
6,-1.3867745,106,2.2079449
7,-1.7736285,106,1.8144304
8,-2.6368284,106,1.0485895
9,-2.5641804,106,1.1997839
10,-1.998326,106,1.2971884
11,-1.7728688,106,1.8139163
12,-2.362059,106,0.84533566
13,-1.63563,106,1.5939485
14,-1.4062515,106,2.8822842
15,-2.372926,106,1.3290833
16,-1.7140753,106,1.6527066
17,-2.3275416,103,-14.970234
18,-2.5796459,103,-14.811785
19,-2.038893,103,-13.883867
20,-2.0108616,103,-9.36596
21,-1.8361384,103,-15.054486
22,-1.4842658,106,2.3123095
23,-1.2657654,103,-17.431593
24,-1.7930325,103,-16.313416
25,-0.8723858,106,2.2963963
26,-0.43524808,106,3.3542428
27,-0.4519175,103,-19.52914
28,-0.32617408,103,-17.524933
29,-1.1520091,106,2.2579427
30,-0.64214826,106,2.9042945
31,-1.878594,106,2.0550437
32,-1.3818568,106,2.2130055
33,-1.5226678,106,2.2365873
34,-1.7732009,106,2.2731986
35,-1.9908458,106,1.5188931
36,-1.1481335,106,2.4778352
37,-1.6644971,103,-20.284
38,-2.0418603,106,1.5375831
39,-3.1083357,106,0.39876425
40,-2.2072031,106,0.98134595
41,-2.8847456,106,0.58465517
42,-2.753958,106,0.6230954
43,-2.3831983,106,1.7711064
44,-2.380963,69,-17.621685
45,-2.8655853,69,-15.480602
46,-2.478404,69,-20.492605
47,-3.0774024,69,-16.857365
48,-2.91054,69,-20.72381
49,-3.1951733,106,0.60296655
50,-3.6189249,106,-0.123733275
51,-3.82797,106,-0.41099888
52,-3.5256906,106,-0.15698202
53,-3.360307,106,0.30616415
54,-3.046265,106,0.6202792
55,-2.9653666,106,0.78817856
56,-2.7742238,106,0.66670084
57,-1.8842319,106,1.6499506
58,-1.794191,106,1.5535791
59,-2.472404,106,1.2487344
60,-2.7083504,106,0.86335146
61,-2.436012,106,1.2614049
62,-3.087168,106,0.54247504
63,-2.8228927,106,0.84761924
64,-2.9390297,106,0.60748905
65,-2.9799757,106,0.81926525
66,-3.0256898,106,0.9730422
67,-3.3381953,106,-0.26013523
68,-4.0648375,106,-0.5800614
69,-3.2537897,106,0.1050927
70,-3.442203,106,0.05262391
71,-3.5184073,106,0.16747208
72,-3.7487376,106,-0.20838654
73,-3.3695152,106,0.0813782
74,-3.3808396,106,1.0840175
75,-3.538527,106,0.25802925
76,-3.3677726,106,0.33015755
77,-3.298913,106,0.20731798
78,-3.1351597,106,0.5495102
79,-2.7579405,106,0.90410167
80,-3.1450465,106,0.6195487
81,-2.9311695,106,0.895726
82,-2.8241909,106,0.5468509
83,-2.2768574,103,-20.278624
84,-2.0255284,106,1.5986371
85,-1.9047034,106,1.8393778
86,-1.8014158,106,1.8409197
87,-1.9974397,106,1.803276
88,-1.8279178,106,1.8948451
89,-2.1995585,106,1.3782601
90,-2.325026,106,1.1928486
91,-2.5791159,106,0.669048
92,-2.5956855,106,0.4925998
93,-2.585574,106,0.6736314
94,-2.2935004,103,-17.426573
95,-2.3813584,103,-18.378323
96,-2.1010463,103,-19.30963
97,-2.6899848,106,1.2301697
98,-2.4532309,106,1.4302249
99,-2.421941,106,0.9101667
100,-1.7583456,106,2.2767668
101,-2.3260603,106,1.1145644
102,-2.5605385,106,1.4620644
103,-2.752168,106,0.8964657
104,-2.681063,106,1.2499042
105,-2.483625,106,0.95850456
106,-2.4879801,106,1.4745331
107,-2.1228602,106,1.2231919
108,-1.8300624,106,1.3865314
109,-2.6687973,106,0.8578883
110,-2.703251,106,0.80314434
111,-3.1970656,106,0.23921981
112,-2.5591748,106,1.066008
113,-2.7251499,106,1.0038596
114,-3.0086012,106,0.21314523
115,-3.0185635,106,0.4602239
116,-3.1614623,106,0.86926466
117,-3.3995543,106,0.045480784
118,-2.8638823,106,1.0043502
119,-2.9180195,106,0.5924108
120,-3.0826094,106,0.34980452
121,-2.652734,106,0.9258161
122,-2.6753087,106,1.3027388
123,-2.274557,106,1.2602435
124,-0.9054627,106,3.4501545
125,-2.0529528,106,1.7328771
126,-1.4080681,106,2.2422986
127,-1.4482111,106,2.045837
128,-1.7461795,106,2.1329978
129,-1.762346,106,2.3536012
130,-1.1680515,106,2.7342885
131,-1.5153238,106,2.4497318
132,-1.2959119,106,3.3317292
133,-1.3656672,69,-20.669012
134,-1.1935178,106,2.4255583
135,-1.2798358,106,2.2174542
136,-0.7497678,106,2.9438958
137,-0.5287509,106,2.9688065
138,0.05816141,106,3.8662794
139,-0.31380504,106,3.2656467
140,-0.42202637,106,3.1737716
141,-0.33681986,106,3.7015457
142,-0.08119425,106,3.7644868
143,-0.9484942,106,2.8105128
144,-0.96445626,106,2.8627512
145,-0.8876277,106,3.480776
146,-0.6904234,106,3.7687273
147,-1.3005846,106,2.6106145
148,-0.74347115,106,3.1971703
149,-0.88247794,106,2.9362946
150,-0.87741363,106,3.167902
151,-0.7676485,106,3.1234403
152,-0.3494058,106,3.4743643
153,-0.85143363,106,2.9647934
154,-0.51903576,106,3.382375
155,-0.20178767,106,3.7045295
156,-0.31818432,106,3.363124
157,-0.38442612,106,3.354714
158,-0.20716956,106,3.0883355
159,-0.22697738,106,3.3843558
160,0.22478876,106,3.933309
161,0.6217623,106,4.2539883
162,0.4806938,106,3.6664124
163,0.63869905,106,3.8702316
164,0.18946654,106,3.803697
165,0.29731685,106,4.1461306
166,0.40509254,106,4.7895713
167,0.070928045,106,3.764901
168,-0.767264,106,2.9078119
169,-0.36055577,106,3.4712842
