Frame,Z_coord_n1,na_res,Z_coord_na,prod
359,-8.428236,5,-20.477505,prod1
360,-8.083234,5,-23.366873,prod1
361,-8.409172,5,-24.773046,prod1
362,-7.969821,5,-22.459064,prod1
363,-7.848677,5,-22.461788,prod1
364,-7.9677057,157,-13.254212,prod1
365,-7.2616615,5,-24.834494,prod1
366,-7.8775015,5,-23.479036,prod1
367,-8.310652,5,-22.903711,prod1
368,-8.1893425,5,-19.11799,prod1
369,-8.898692,5,-22.3087,prod1
370,-8.831642,5,-26.379322,prod1
371,-9.022293,157,-20.091667,prod1
372,-9.222935,157,-19.13846,prod1
373,-8.957053,5,-24.687733,prod1
374,-8.756681,5,-22.205936,prod1
375,-8.444057,5,-20.633636,prod1
376,-8.853652,5,-23.449263,prod1
377,-7.9715023,5,-25.40449,prod1
378,-9.031743,5,-24.954178,prod1
379,-9.134752,157,-15.71245,prod1
380,-9.131378,157,-13.894263,prod1
381,-8.750208,157,-13.382979,prod1
382,-8.625734,157,-15.878858,prod1
383,-8.88043,157,-14.274934,prod1
384,-8.392601,157,-15.1199665,prod1
385,-8.550897,157,-17.07892,prod1
386,-8.362512,157,-14.821653,prod1
387,-7.8184276,157,-13.671555,prod1
388,-9.154973,157,-14.881425,prod1
389,-9.145121,157,-13.441791,prod1
390,-9.403934,157,-15.773317,prod1
391,-9.161217,157,-13.210561,prod1
392,-9.251395,157,-14.905213,prod1
393,-9.150505,157,-14.565103,prod1
394,-9.29893,157,-14.707072,prod1
395,-8.843332,10,-26.159908,prod1
396,-8.589155,10,-24.168905,prod1
397,-8.559164,157,-15.83184,prod1
398,-7.8326006,157,-13.388587,prod1
399,-7.749986,157,-10.526374,prod1
400,-8.831879,157,-10.090005,prod2
401,-8.821037,157,-9.863623,prod2
402,-9.043959,157,-9.762634,prod2
403,-9.088623,157,-10.14341,prod2
404,-8.200413,157,-9.281246,prod2
405,-7.533575,157,-8.728301,prod2
406,-7.9829206,157,-9.339458,prod2
407,-8.290792,157,-9.45429,prod2
408,-8.597403,157,-9.390697,prod2
409,-8.715616,107,9.666113,prod2
410,-8.120505,157,-9.213019,prod2
411,-7.891679,157,-8.805677,prod2
412,-7.6811495,157,-8.862168,prod2
413,-7.4971156,157,-8.313547,prod2
414,-8.26754,157,-8.702833,prod2
415,-8.027996,157,-8.756008,prod2
416,-8.123667,157,-9.46992,prod2
417,-8.408774,157,-9.709715,prod2
418,-7.924549,157,-8.49462,prod2
419,-7.434522,157,-7.529729,prod2
420,-7.042892,157,-7.9657855,prod2
421,-7.88091,157,-7.421938,prod2
422,-7.8582916,157,-7.5391273,prod2
423,-7.131925,157,-8.124734,prod2
424,-7.013954,157,-7.7351847,prod2
425,-7.4257474,157,-8.310533,prod2
426,-7.473809,157,-7.8509374,prod2
427,-8.021874,157,-7.8356743,prod2
428,-8.1470585,157,-7.579619,prod2
429,-8.218518,157,-8.358438,prod2
430,-8.626234,157,-9.656773,prod2
431,-8.257863,157,-9.315162,prod2
432,-8.67896,157,-10.317781,prod2
433,-9.01644,157,-10.148775,prod2
434,-8.984834,157,-9.761189,prod2
435,-8.926811,157,-9.205951,prod2
436,-8.600308,101,10.070397,prod2
437,-8.848806,157,-12.940003,prod2
438,-8.627238,157,-14.380745,prod2
439,-8.897419,157,-12.735205,prod2
440,-8.158195,157,-13.613824,prod2
441,-8.460222,157,-11.955229,prod2
442,-8.728425,157,-10.606907,prod2
443,-8.582018,157,-11.07408,prod2
444,-8.560499,157,-10.816189,prod2
445,-8.346673,157,-10.727592,prod2
446,-8.556604,157,-10.777375,prod2
447,-8.312116,157,-10.531231,prod2
448,-8.297341,65,-21.264277,prod2
449,-8.4436,157,-10.539657,prod2
450,-8.2687845,157,-10.557422,prod2
451,-9.055345,157,-10.46997,prod2
452,-7.903332,157,-9.90753,prod2
453,-8.606687,157,-10.930207,prod2
454,-8.662243,157,-10.931178,prod2
455,-7.873926,157,-10.066675,prod2
456,-8.59275,157,-10.392142,prod2
457,-8.218773,157,-10.719703,prod2
458,-7.6732364,157,-9.720972,prod2
459,-7.6798253,157,-9.796975,prod2
460,-7.487005,157,-10.117896,prod2
461,-6.8146806,157,-8.896917,prod2
462,-8.171467,157,-10.370162,prod2
463,-7.388791,157,-9.672047,prod2
464,-7.500479,157,-9.337327,prod2
465,-7.3311634,157,-9.151779,prod2
466,-7.680564,157,-9.812357,prod2
467,-7.6289763,157,-9.971567,prod2
468,-7.1696343,157,-9.221195,prod2
469,-7.141209,157,-9.3350935,prod2
470,-6.7403784,157,-9.607198,prod2
471,-6.571262,157,-8.3168335,prod2
472,-6.650325,157,-8.874987,prod2
473,-6.923972,157,-8.697398,prod2
474,-6.493244,157,-8.574366,prod2
475,-6.7163877,157,-8.492833,prod2
476,-6.084744,157,-6.906901,prod2
477,-6.066431,157,-6.856449,prod2
478,-6.919463,157,-6.700002,prod2
479,-6.5592265,157,-6.9371376,prod2
480,-6.1675677,157,-6.00331,prod2
481,-6.4529505,157,-7.100137,prod2
482,-6.449587,157,-5.98567,prod2
483,-6.1708803,157,-5.5251637,prod2
484,-6.0717564,157,-5.41032,prod2
485,-6.3760185,157,-5.7518654,prod2
486,-6.1304154,157,-6.552859,prod2
487,-6.2686934,157,-5.5333033,prod2
488,-6.1485343,157,-5.9618835,prod2
489,-5.8791056,157,-5.9631085,prod2
490,-6.051863,157,-5.7209086,prod2
491,-6.0973353,157,-5.7228737,prod2
492,-5.8294024,157,-5.4752483,prod2
493,-6.0930223,157,-6.590606,prod2
494,-5.6847057,157,-5.612561,prod2
495,-5.344386,157,-5.6749973,prod2
496,-5.7423577,157,-5.7275863,prod2
497,-5.6168385,157,-5.4049253,prod2
498,-6.17087,157,-5.630488,prod2
499,-6.54673,157,-6.144297,prod2
500,-6.767161,157,-7.0146694,prod2
501,-6.3379397,157,-7.002396,prod2
502,-6.166906,157,-6.1057687,prod2
503,-5.536745,157,-4.9901485,prod2
504,-5.8245883,157,-5.8823323,prod2
505,-5.817954,157,-6.5129166,prod2
506,-5.949999,157,-6.311977,prod2
507,-5.911886,157,-6.219172,prod2
508,-6.3956175,157,-6.6432023,prod2
509,-5.655903,157,-5.437533,prod2
510,-6.902634,157,-7.0219393,prod2
511,-6.561501,157,-7.44136,prod2
512,-6.5137205,157,-7.2323513,prod2
513,-6.4403424,157,-5.9745183,prod2
514,-6.2209187,157,-5.6596813,prod2
515,-6.1362386,157,-5.7970414,prod2
516,-5.6780186,157,-5.4762506,prod2
517,-6.1356215,157,-6.1157303,prod2
518,-6.225208,157,-6.0480494,prod2
519,-5.9847217,157,-5.6878233,prod2
520,-6.8798165,157,-7.047019,prod2
521,-6.811469,157,-7.0664043,prod2
522,-6.669139,157,-6.873164,prod2
523,-6.5269885,157,-6.773036,prod2
524,-7.015599,157,-6.496372,prod2
525,-6.506142,157,-6.575272,prod2
526,-7.174231,157,-8.122321,prod2
527,-7.5404496,157,-6.927921,prod2
528,-7.369937,157,-7.9129972,prod2
529,-7.4527297,157,-7.5362334,prod2
530,-8.0856695,157,-8.742145,prod2
531,-8.304776,157,-9.592893,prod2
532,-8.651082,157,-9.882461,prod2
533,-8.966042,157,-9.035067,prod2
534,-9.553772,157,-10.008416,prod2
535,-9.334853,157,-9.842157,prod2
536,-8.926794,157,-9.2973,prod2
537,-8.810999,157,-9.90027,prod2
538,-8.1037655,157,-10.114373,prod2
539,-9.302831,157,-11.064926,prod2
540,-9.078254,157,-11.213847,prod2
541,-9.379894,157,-12.40786,prod2
542,-9.098449,157,-11.356597,prod2
543,-8.575361,157,-10.969117,prod2
544,-8.2096,157,-10.257538,prod2
545,-8.58267,157,-12.004864,prod2
546,-8.606736,157,-9.760348,prod2
547,-8.604996,157,-8.523693,prod2
548,-8.415947,157,-8.807332,prod2
549,-8.235792,157,-7.797352,prod2
550,-8.225216,157,-8.627028,prod2
551,-8.347484,157,-9.063136,prod2
552,-8.23042,157,-8.984141,prod2
553,-7.7781982,157,-8.884461,prod2
554,-8.013398,157,-8.343229,prod2
555,-7.693795,157,-8.469225,prod2
556,-7.315338,157,-8.107793,prod2
557,-8.0534525,157,-8.832276,prod2
558,-8.262376,124,-25.47671,prod2
559,-7.718341,157,-8.275155,prod2
560,-7.449759,157,-8.291482,prod2
561,-7.688522,116,-25.17988,prod2
562,-7.4952383,116,-23.510082,prod2
563,-7.3910794,116,-23.856373,prod2
564,-7.1655793,116,-22.055773,prod2
565,-7.2080855,157,-8.010597,prod2
566,-7.14381,116,-21.563656,prod2
567,-6.790194,116,-20.291475,prod2
568,-7.0056276,116,-23.842327,prod2
569,-7.59527,116,-24.316927,prod2
570,-7.47593,157,-7.972009,prod2
571,-7.3872457,124,-24.147352,prod2
572,-7.8789372,157,-8.635924,prod2
573,-6.895723,124,-23.55985,prod2
574,-6.951622,157,-7.5069532,prod2
575,-6.886659,157,-7.5926185,prod2
576,-7.2791433,116,-24.094929,prod2
577,-6.9592643,157,-6.9632945,prod2
578,-6.6747746,116,-23.719454,prod2
579,-6.9873347,157,-6.8570886,prod2
580,-6.9467325,157,-7.316994,prod2
581,-6.251977,157,-7.3160634,prod2
582,-6.7620244,157,-7.543333,prod2
583,-7.2008057,157,-8.157647,prod2
584,-6.8696985,157,-7.6247935,prod2
585,-6.408925,157,-5.951892,prod2
586,-6.806702,157,-7.609206,prod2
587,-6.1244955,157,-6.8014956,prod2
588,-6.3796153,157,-7.1993637,prod2
589,-6.82704,157,-7.175713,prod2
590,-6.8608785,157,-7.787422,prod2
591,-6.4792614,157,-11.343543,prod2
592,-6.3312945,157,-10.731606,prod2
593,-6.9997373,157,-7.9255705,prod2
594,-6.6134906,157,-7.514044,prod2
595,-6.0296855,157,-6.3026853,prod2
596,-5.9673896,157,-6.7924623,prod2
597,-6.003507,157,-7.0993695,prod2
598,-6.2678475,157,-6.867255,prod2
599,-6.0736747,157,-7.5919614,prod2
600,-5.8756433,157,-6.6945186,prod2
601,-5.4691763,157,-7.141536,prod2
602,-5.4414887,157,-5.1602364,prod2
603,-5.611791,157,-6.0999017,prod2
