Frame,Z_coord_n1,na_res,Z_coord_na
6,-7.5329647,33,-22.034447
7,-7.592497,33,-21.47331
20,-7.36739,86,-23.856703
21,-8.118965,86,-25.605265
24,-7.5165634,86,-25.360771
25,-7.6839185,86,-25.670773
26,-7.147886,86,-23.915775
28,-7.245869,86,-23.263523
32,-7.2900877,86,-22.106876
33,-6.6802154,86,-22.266773
34,-6.0265565,86,-21.004635
35,-5.987894,86,-18.79057
36,-5.964869,2,-22.166586
37,-6.5607815,2,-21.224298
38,-5.4834957,86,-14.385547
39,-6.308933,86,-18.813608
40,-6.4177804,86,-18.55193
41,-6.791389,86,-21.20796
42,-6.509631,86,-19.632692
43,-6.4861274,86,-19.028732
44,-6.130104,86,-19.796097
45,-5.1538334,86,-20.868238
46,-5.301672,86,-17.8055
47,-6.165596,86,-20.34095
48,-5.730731,86,-20.419811
49,-6.049517,2,-23.566486
50,-6.0425878,2,-21.249012
51,-6.068335,2,-18.509546
52,-5.490171,2,-17.335114
53,-5.3065557,2,-18.808886
54,-5.8842864,2,-20.865383
55,-5.861794,2,-24.50755
56,-6.1167793,86,-18.196127
57,-6.189621,2,-23.502245
58,-6.5831,2,-21.958746
59,-6.776302,2,-21.810415
60,-6.175066,2,-17.986612
61,-6.104339,2,-19.914236
62,-6.292918,2,-22.97031
64,-5.5320425,2,-20.675322
65,-5.5906696,2,-21.482481
66,-6.046948,2,-21.638391
68,-6.3105297,2,-19.567957
73,-7.2459273,2,-18.703157
86,-8.296654,2,-21.0309
88,-8.612313,151,-25.069986
89,-8.119972,151,-25.232428
90,-9.011034,151,-24.710442
91,-8.489147,151,-26.604465
92,-8.289493,7,-23.84594
93,-8.535363,7,-23.519232
94,-8.777456,7,-24.982698
95,-8.86232,151,-25.497795
96,-7.901238,151,-24.974586
97,-8.165605,151,-24.574863
99,-7.7013693,151,-23.796825
126,-8.329555,55,-27.265009
127,-7.994823,55,-25.963669
129,-8.010056,55,-25.156162
130,-7.9043164,55,-23.292946
131,-7.4632163,55,-24.278412
132,-8.170956,55,-23.93488
133,-8.334569,55,-22.174322
134,-7.857716,55,-24.81693
135,-7.406138,55,-23.81517
136,-7.7126856,55,-25.215631
137,-7.6310344,55,-22.63195
138,-8.060989,55,-22.31481
139,-7.8342338,55,-20.295069
140,-7.694605,55,-22.987085
145,-7.090406,55,-18.679811
146,-7.469513,55,-19.851686
147,-6.5220776,55,-19.759909
148,-6.795451,55,-19.059534
150,-6.975402,55,-19.391243
151,-6.984205,55,-18.99167
152,-6.729049,55,-18.507126
153,-7.3203063,55,-18.799253
154,-7.6680393,55,-19.448467
155,-7.459073,55,-21.18587
158,-6.5976944,55,-21.34213
160,-7.458822,55,-18.444674
161,-7.3007317,55,-19.977882
163,-7.5509243,55,-19.38328
165,-7.785459,55,-22.095854
167,-7.14228,55,-22.584764
168,-7.0253787,55,-19.766336
169,-7.373338,55,-21.375511
170,-7.0962477,55,-21.544106
171,-7.4139996,55,-16.87299
172,-7.4958096,55,-17.217237
173,-7.5608277,55,-15.515898
174,-8.156308,55,-19.182102
175,-7.990521,55,-22.731653
176,-7.3629117,55,-25.028442
177,-7.137764,55,-22.526762
178,-6.978424,55,-21.06789
179,-6.911697,55,-19.587658
180,-7.2854433,55,-24.672915
181,-7.1925693,55,-25.27185
182,-7.1425323,55,-25.961096
183,-7.476731,55,-25.413977
184,-7.678411,55,-24.54731
186,-7.3892055,55,-25.299223
187,-7.064913,55,-22.122604
188,-6.499645,55,-19.861376
189,-6.837088,55,-20.881285
190,-6.569072,55,-19.987001
191,-6.415221,55,-20.631298
192,-6.81368,55,-20.314713
193,-7.189008,55,-21.358965
194,-7.165828,55,-23.698778
195,-7.7968493,55,-24.152075
197,-8.375793,55,-26.412096
198,-8.538772,55,-24.264215
199,-8.228389,77,-22.911572
200,-7.9679236,77,-24.279154
201,-8.47383,77,-26.227243
202,-8.754893,77,-21.292124
203,-7.602726,77,-19.962318
204,-7.873869,77,-21.463438
205,-7.752875,77,-21.408728
206,-7.723887,77,-21.599342
207,-7.4763618,55,-24.25081
208,-7.9073677,77,-19.753534
209,-7.5562367,55,-25.72908
210,-7.0622964,77,-20.296898
211,-7.128938,77,-20.211763
212,-7.069739,77,-18.21746
213,-7.2324734,77,-20.988546
214,-7.627812,77,-20.53241
215,-7.9026084,77,-19.648876
216,-8.671635,77,-19.496119
217,-8.417657,77,-17.672857
218,-8.378695,77,-20.508936
219,-7.905201,77,-21.476158
220,-7.928931,77,-20.835386
221,-8.408365,77,-20.255169
222,-8.343505,77,-20.248047
223,-8.24159,77,-21.512217
224,-7.7770386,77,-21.997631
225,-8.158489,77,-21.762669
226,-8.206836,77,-21.352474
228,-8.556956,77,-22.12898
229,-7.8436584,77,-21.56327
230,-7.801438,77,-21.084654
231,-8.000379,77,-24.036058
232,-7.7288647,77,-22.21033
233,-8.018587,77,-21.240826
234,-8.469828,77,-21.664185
235,-7.9023533,77,-21.784956
236,-7.8070154,77,-18.526344
237,-7.368537,77,-22.277615
238,-7.625161,77,-20.612776
241,-8.416154,77,-21.003496
242,-7.8634834,77,-20.840288
243,-7.5609617,77,-20.342789
244,-7.7936487,77,-19.083097
245,-7.468488,77,-18.084873
246,-7.6148195,77,-18.98671
247,-7.2649927,77,-18.421787
248,-7.0892906,77,-18.437529
249,-7.3625126,77,-18.29078
250,-7.1349554,77,-21.777555
251,-7.700869,77,-20.865988
252,-7.6248913,77,-24.591646
253,-7.5208693,77,-18.551365
256,-9.216453,77,-20.630604
257,-9.354449,77,-21.719803
259,-8.981619,77,-27.032248
260,-9.201703,77,-21.935143
264,-10.054379,77,-26.449293
265,-9.568947,77,-23.29736
266,-9.955785,77,-22.760798
267,-8.943104,77,-22.246572
268,-9.29094,77,-23.950592
269,-9.299516,77,-22.613214
270,-9.982838,77,-21.349928
271,-10.596919,77,-21.868393
273,-11.125908,77,-21.719767
274,-9.81444,77,-20.839628
276,-10.628463,77,-23.562359
277,-10.299307,151,-22.338566
278,-10.446338,151,-23.64804
279,-9.680198,151,-22.33924
280,-9.707332,151,-23.827679
281,-9.094117,77,-22.113289
282,-9.067359,77,-22.096422
283,-8.814689,77,-22.321445
284,-8.415935,77,-21.693716
285,-9.051759,77,-19.401075
287,-8.523906,77,-18.67577
288,-8.010798,77,-20.304056
289,-8.547589,77,-19.776918
290,-8.667348,77,-20.922478
291,-9.001732,77,-20.18913
292,-9.463094,77,-23.71913
293,-9.75777,77,-24.057985
294,-8.828746,77,-21.430784
295,-8.700305,77,-21.714725
296,-8.683448,77,-19.632496
297,-9.072049,77,-24.554913
298,-8.717066,77,-25.402042
299,-9.231825,77,-25.662235
323,-10.581337,226,-27.453278
327,-11.296705,151,-27.913376
328,-10.922275,151,-27.00187
329,-10.810643,151,-26.234953
330,-11.411323,151,-23.025644
331,-11.756318,151,-24.54197
332,-10.991959,151,-30.377895
346,-10.472948,159,-21.343
347,-10.158297,159,-20.774998
348,-9.5996685,159,-23.324772
349,-10.685748,159,-20.292578
350,-10.773971,159,-21.63532
351,-11.506846,159,-20.40657
352,-10.5826,159,-21.180864
353,-9.981497,159,-21.484581
355,-9.387052,159,-19.074812
357,-9.160883,159,-20.372524
358,-9.923851,159,-19.687603
359,-9.306968,159,-20.266163
360,-9.622625,159,-19.293537
361,-9.366952,159,-19.462696
362,-8.979061,159,-19.5603
363,-8.974809,77,-21.66254
364,-9.29426,77,-18.98892
365,-9.413424,77,-17.962412
366,-9.730524,77,-22.965818
367,-10.326966,77,-24.620312
368,-10.453791,77,-23.818886
369,-9.471183,14,-27.99899
370,-9.552796,14,-24.64678
371,-9.795053,14,-19.583801
