Frame,Z_coord_n1,na_res,Z_coord_na
9,-8.87623,154,-23.468313
10,-9.206571,154,-19.871378
11,-9.015473,154,-18.544037
12,-9.366601,154,-21.342281
13,-9.547439,154,-21.20662
14,-8.82078,154,-20.98419
15,-10.410469,154,-21.456833
16,-8.969861,154,-21.853634
17,-8.139572,154,-19.536455
18,-9.313415,154,-22.91431
19,-8.921733,142,-21.673145
20,-9.615768,142,-25.110744
21,-9.18709,142,-23.868448
22,-8.42467,142,-18.07215
23,-9.372002,142,-13.558086
24,-9.38568,142,-13.483994
25,-9.203771,142,-13.247349
26,-10.08479,142,-14.14677
27,-10.017117,142,-14.038137
28,-9.652406,142,-13.935894
29,-10.0494175,142,-14.034344
30,-9.955155,142,-14.374254
31,-9.897496,142,-14.222538
32,-10.194438,142,-14.414182
33,-9.420866,142,-13.599494
34,-9.142999,142,-13.16788
35,-9.621559,142,-13.594287
36,-9.954386,142,-14.281318
37,-10.219194,142,-14.360265
38,-10.586455,142,-14.599145
39,-9.5777855,142,-13.5187025
40,-9.406098,142,-13.338205
41,-10.064386,142,-14.215506
42,-10.263228,142,-14.57932
43,-10.733371,142,-14.559064
44,-10.413568,142,-14.30457
45,-10.640162,142,-14.86262
46,-9.564521,142,-13.550827
47,-10.341301,142,-14.606689
48,-9.378126,142,-13.636153
49,-8.938161,142,-13.759022
50,-9.640576,142,-13.667199
51,-9.896183,7,-24.938473
52,-8.914381,142,-13.287316
53,-9.296574,142,-13.414493
54,-9.760727,142,-13.898266
55,-9.157378,142,-13.684135
56,-9.51881,142,-13.714542
57,-9.2759285,142,-13.453373
58,-9.527593,142,-13.704015
59,-9.085081,142,-13.164082
60,-9.310351,142,-13.411624
61,-9.504902,142,-13.66704
62,-9.225917,142,-13.59638
63,-9.708963,142,-13.593767
64,-9.724935,142,-13.63939
65,-8.876592,142,-13.150608
66,-9.4827795,123,-21.977085
67,-9.747207,142,-14.1293
68,-10.37253,142,-16.050774
69,-10.432183,142,-14.179059
70,-10.266075,123,-20.708971
71,-10.3224535,142,-14.741249
72,-10.052734,142,-15.2724
73,-9.644647,142,-15.533908
74,-9.70151,142,-19.00305
75,-9.5211315,142,-22.36569
77,-10.533382,142,-27.298946
81,-10.487822,7,-18.737873
85,-9.919985,142,-27.012064
86,-9.471261,142,-26.94933
87,-9.231273,142,-23.277287
88,-8.693372,142,-20.607029
89,-8.538946,142,-20.592262
90,-8.586887,142,-16.905775
91,-8.657445,137,-18.706026
92,-8.505744,42,-21.83337
93,-8.461816,42,-20.247143
94,-8.546231,42,-16.875586
95,-8.041357,7,-20.593283
96,-8.069238,42,-21.030214
97,-7.976811,7,-21.61871
98,-7.6424017,7,-23.402927
99,-7.779804,7,-22.248806
100,-7.697028,7,-20.324833
101,-7.8988853,137,-24.626163
102,-7.300551,142,-12.134293
103,-7.9289846,137,-25.622562
104,-8.076634,137,-22.286385
105,-8.095043,137,-26.06786
106,-8.309791,137,-25.440754
107,-8.434855,142,-12.757885
108,-7.4807005,137,-20.12853
109,-6.922798,137,-18.901445
110,-7.219077,137,-19.948372
111,-7.412841,137,-18.823769
112,-8.547113,137,-18.876995
113,-8.439417,137,-20.154963
114,-8.377454,137,-14.041763
115,-7.9584713,137,-11.7850065
116,-8.938425,137,-14.971819
117,-8.631833,137,-15.43348
118,-8.363325,137,-14.852112
119,-8.660782,92,-20.819786
120,-8.708965,92,-24.77543
121,-9.00049,137,-13.544337
122,-8.502013,137,-14.935928
123,-8.252474,92,-20.20946
124,-8.3924265,92,-20.735205
125,-7.96353,2,-21.523733
126,-8.173015,2,-24.659286
127,-8.097447,2,-23.168446
128,-8.2522135,92,-22.612696
129,-8.3401,92,-18.926785
130,-8.318783,92,-18.9857
131,-8.718286,137,-13.942985
132,-8.373727,137,-12.619921
133,-9.167959,137,-15.250554
134,-9.283605,137,-15.665604
135,-8.659211,137,-14.819063
136,-8.103432,137,-12.288099
137,-7.9747477,137,-12.872326
138,-8.905665,137,-12.489827
139,-8.580799,137,-13.36347
140,-8.745439,137,-13.148026
141,-8.68768,137,-13.464747
142,-8.65411,137,-13.7667465
143,-8.47196,137,-12.357885
144,-8.338276,137,-11.571199
145,-8.3168955,137,-12.34191
146,-8.081645,137,-14.02764
