Frame,Z_coord_n1,na_res,Z_coord_na
53,-9.9350395,69,-25.880463
55,-10.641515,225,-27.440273
56,-10.164119,69,-27.44697
57,-9.449921,69,-24.823425
59,-10.254831,69,-27.182861
63,-10.697917,225,-25.165329
64,-10.939231,225,-26.839756
65,-11.120848,225,-26.764679
70,-10.017122,225,-27.59945
81,-10.3826,225,-25.832819
87,-9.373021,102,-26.952047
88,-9.731242,102,-27.31673
95,-9.56375,225,-26.664242
129,-11.7384205,150,-28.192274
135,-11.333497,260,-23.226269
136,-11.865867,260,-20.295223
137,-11.391199,260,-22.743639
138,-12.033357,260,-20.351301
139,-11.870432,260,-22.834215
140,-11.435675,260,-23.109854
141,-11.126593,76,-26.243782
142,-11.105274,260,-21.84672
143,-10.015597,260,-19.024027
144,-10.369425,260,-18.141253
145,-9.488176,260,-23.716742
146,-9.632569,260,-22.852142
147,-9.275667,260,-21.785667
148,-9.396601,260,-18.279919
149,-8.7519455,260,-16.50267
150,-9.5837555,260,-20.214851
152,-9.129074,260,-26.403597
153,-9.1577215,260,-25.14459
154,-8.715082,260,-17.731226
155,-9.239554,260,-21.077843
156,-8.206798,260,-14.871586
157,-7.745337,102,-25.777868
158,-7.538879,260,-14.041745
159,-7.9911704,260,-20.511608
160,-8.014302,260,-17.07595
161,-7.5613394,260,-18.425896
162,-7.5533404,260,-18.472197
163,-7.6278863,260,-19.911417
164,-7.8131833,260,-23.196194
165,-7.489459,260,-19.88399
166,-7.7059355,260,-19.854273
167,-7.4843335,260,-24.644695
169,-7.4504223,260,-22.605305
170,-6.6838408,260,-18.633486
171,-7.2575326,260,-20.686142
174,-7.373654,260,-21.03397
175,-8.009157,260,-23.343618
176,-7.3971124,260,-21.03162
177,-7.2047596,260,-21.700352
178,-7.388752,260,-19.750334
179,-7.1674027,260,-17.19076
180,-6.668434,260,-20.248075
181,-6.7067676,260,-18.227148
182,-6.7756586,260,-19.3356
183,-6.733607,260,-19.23578
184,-6.6772723,260,-21.822023
185,-7.1788483,260,-19.417288
186,-7.8072042,260,-24.676834
187,-6.8510113,260,-23.213814
188,-7.4240766,260,-23.754438
189,-7.452712,260,-25.071703
190,-7.4368424,260,-26.560743
192,-7.9607577,260,-23.499737
215,-5.25531,158,-21.855865
218,-5.347986,158,-19.494843
221,-5.1980505,260,-19.405163
247,-5.282054,172,-22.475882
248,-6.105513,172,-18.696878
249,-5.3754997,172,-17.9621
250,-5.5710473,172,-20.239279
251,-5.055676,172,-24.007244
252,-5.373354,172,-23.762308
253,-5.3839326,172,-21.343483
254,-5.1872015,172,-17.665693
255,-4.996354,172,-14.053734
256,-4.835167,172,-11.397853
257,-5.4514637,172,-10.570336
258,-5.139726,172,-9.846516
259,-4.778774,172,-10.446858
260,-5.3191786,172,-17.361807
261,-4.9966087,172,-13.598699
262,-4.802322,172,-17.918684
264,-4.3840566,172,-16.218647
267,-3.636804,130,-20.6365
268,-2.8233862,172,-13.209412
269,-3.061517,172,-14.286995
270,-3.6428041,172,-14.061496
271,-2.9675362,172,-13.136453
272,-2.4256375,172,-16.31023
274,-2.452992,172,-15.79385
275,-2.7900815,172,-17.238453
324,-5.1461873,202,-20.426802
325,-5.7333817,202,-17.44766
326,-4.916819,202,-12.522256
327,-5.197058,202,-11.265292
328,-5.920549,202,-15.853951
329,-5.859885,202,-13.317125
330,-5.602583,202,-14.03946
331,-5.8990073,202,-10.703912
332,-5.588067,202,-10.059641
333,-5.9677825,202,-15.398439
334,-4.5281606,202,-14.343565
335,-4.233248,202,-12.615924
336,-4.5967884,202,-12.766832
337,-5.4945126,202,-11.220582
338,-5.423633,202,-14.365655
339,-4.7218366,202,-10.91697
340,-4.813742,202,-8.955098
341,-5.108668,202,-13.898093
342,-4.3481436,202,-14.364979
343,-4.297797,202,-19.751806
344,-4.2805767,202,-20.181583
345,-4.0014944,202,-19.131939
346,-4.852695,202,-18.443504
347,-4.614113,202,-17.771149
348,-4.5277934,202,-20.667416
349,-4.401914,202,-20.303688
350,-3.4993434,202,-20.00179
351,-4.076783,202,-21.112755
352,-3.8285172,202,-20.753628
354,-4.4852285,202,-21.659996
355,-3.7198944,202,-16.834211
356,-4.242449,202,-17.904358
357,-3.3027568,202,-14.115084
358,-3.4917922,202,-17.902044
359,-3.7439487,202,-19.411743
