Frame,Z_coord_n1,na_res,Z_coord_na
6,-8.436731,194,-21.569567
14,-7.4061155,194,-20.457554
15,-7.697091,194,-21.669739
16,-8.474664,194,-24.073374
17,-7.817786,194,-24.187124
18,-7.453271,194,-23.644958
26,-8.271043,41,-21.909138
27,-8.791237,41,-24.245857
29,-9.970198,41,-18.796736
30,-9.421658,41,-22.476025
31,-9.972786,41,-24.752506
32,-10.459078,41,-22.855978
33,-10.39064,41,-22.90402
34,-10.761599,41,-24.35447
35,-11.276407,41,-26.563797
36,-11.600556,41,-27.713245
38,-11.452373,41,-21.665161
89,-11.094232,142,-27.356215
91,-10.245751,142,-24.375345
93,-9.995773,216,-23.212872
95,-9.990861,80,-23.566137
97,-9.3556185,216,-23.631073
98,-8.872695,216,-20.978977
99,-9.323305,216,-23.871538
100,-8.49817,216,-24.17564
101,-9.62475,80,-23.716991
102,-9.307832,80,-27.764273
104,-9.280571,41,-17.879387
105,-8.991206,216,-27.559788
106,-8.878234,41,-18.273336
107,-9.002852,41,-17.265373
108,-8.981527,41,-18.110632
109,-9.731721,41,-15.409002
113,-8.460244,197,12.77999
116,-8.88384,216,-22.111422
121,-10.669145,216,-27.381483
122,-10.792379,216,-26.10822
123,-10.63956,216,-28.017467
124,-11.136417,216,-26.63201
127,-11.470639,82,-24.763203
128,-11.82616,82,-27.13236
129,-11.038416,82,-28.432625
137,-11.315357,197,6.385251
138,-11.591592,197,9.484365
139,-11.721612,142,-28.830166
140,-11.732512,142,-26.827095
141,-11.475273,216,-29.234856
142,-11.54322,142,-30.367638
143,-11.907643,142,-31.326506
149,-12.246403,197,7.0313654
151,-12.111701,82,-24.80548
152,-12.351965,82,-23.154139
157,-11.607087,142,-25.358934
158,-12.355067,142,-26.140717
159,-12.230712,142,-23.76018
160,-11.818256,142,-22.219095
161,-12.467883,142,-27.785418
162,-12.458534,142,-28.685349
163,-12.437862,82,-24.496756
165,-12.929132,142,-21.79916
166,-12.870887,142,-20.129122
167,-12.037015,142,-24.08035
168,-13.12338,142,-28.501993
169,-12.422502,142,-23.71941
170,-12.341991,142,-23.803656
171,-13.014213,197,8.089671
172,-12.6994705,189,-27.287674
173,-12.504236,189,-27.599564
174,-12.61146,173,-24.927246
175,-12.563905,173,-27.47552
176,-12.878409,182,-31.417416
177,-12.25239,189,-28.5073
179,-11.586224,189,-29.368412
180,-12.705393,189,-26.329142
181,-11.949132,189,-25.323492
183,-11.652719,142,-24.725473
186,-11.613679,147,-28.564552
187,-12.46327,147,-22.827242
188,-12.5293255,147,-21.61345
189,-12.71152,147,-24.400206
190,-12.235649,147,-25.401669
191,-12.61031,147,-20.08768
192,-12.789611,147,-21.5147
193,-12.724284,147,-21.341534
194,-12.858887,147,-22.976015
195,-12.321311,86,-26.857597
196,-12.602799,147,-20.706594
197,-12.806345,86,-27.107973
198,-12.52786,147,-21.938505
199,-12.218042,147,-25.846512
200,-12.904984,147,-24.27928
201,-12.804284,147,-24.374352
202,-12.085918,147,-22.696589
203,-12.751142,189,-23.577581
204,-12.260267,189,-25.012154
205,-12.216977,147,-30.48925
206,-12.026747,147,-30.006466
207,-12.732192,147,-29.12459
212,-14.032418,189,-27.70562
213,-13.087944,189,-25.789255
216,-12.493635,189,-30.10217
217,-12.597319,189,-25.910685
218,-12.9621105,189,-25.019024
219,-12.359134,189,-24.200178
220,-11.999705,189,-27.54596
221,-13.008748,189,-28.52831
222,-12.852629,189,-24.083351
225,-12.950296,189,-21.649517
226,-13.127706,189,-23.033224
227,-14.03251,189,-17.57187
228,-13.47977,189,-20.568264
229,-12.971081,189,-19.112518
230,-12.761094,189,-18.095406
231,-13.02608,189,-19.104393
232,-13.148127,189,-20.245426
233,-13.390529,189,-19.837389
234,-12.960054,189,-16.804071
235,-13.248316,189,-20.298386
237,-13.299116,189,-32.068245
238,-13.478707,189,-29.313534
239,-14.55835,78,-33.870476
240,-13.4726305,189,-32.318222
241,-13.9409895,189,-33.29812
242,-13.969891,78,-30.416521
243,-14.429492,78,-24.62461
244,-13.468382,14,-30.625738
245,-13.655679,78,-24.98885
246,-13.94578,78,-21.171505
247,-13.972983,14,-32.21561
248,-13.585012,78,-22.061945
249,-13.797806,78,-25.321629
250,-14.059831,78,-32.973557
255,-14.228399,73,-28.384647
256,-13.59273,73,-22.137629
257,-14.165317,73,-25.167429
258,-14.129415,73,-33.385876
260,-13.603871,147,-25.76968
262,-13.30863,73,-26.430323
265,-12.5793495,83,-27.148815
266,-13.544858,83,-27.960426
267,-13.174276,83,-28.134861
268,-13.826327,119,-32.166534
269,-13.551086,83,-28.529926
270,-13.052713,83,-24.700977
271,-12.994759,119,-27.071009
272,-12.542934,83,-30.408995
273,-12.5425825,73,-28.729208
274,-12.814604,73,-28.599792
275,-12.179863,119,-19.626816
276,-11.313826,119,-18.232185
277,-11.782201,119,-15.227625
278,-11.5179405,119,-13.947999
279,-11.569906,119,-12.860266
280,-11.655659,119,-13.37892
281,-11.813384,119,-16.940277
282,-11.622883,119,-19.624025
283,-11.958238,119,-15.938415
284,-11.897921,119,-16.64552
285,-11.422258,78,-28.539965
286,-11.503024,119,-18.493147
287,-11.175291,119,-16.476013
288,-11.947308,119,-16.238625
289,-12.077772,119,-17.236223
290,-12.77987,83,-25.121532
