Frame,Z_coord_n1,na_res,Z_coord_na,prod
1776,-2.64515,106,1.2000622,prod5
1777,-2.3401587,106,1.5912752,prod5
1778,-2.623771,106,1.4865224,prod5
1779,-2.3313522,106,1.6070749,prod5
1780,-3.1675673,106,0.70485693,prod5
1781,-3.4911034,106,1.4902768,prod5
1782,-2.8348308,106,0.946568,prod5
1783,-2.6515658,106,1.5964768,prod5
1784,-1.8021864,106,2.0220573,prod5
1785,-2.2704124,106,2.0832164,prod5
1786,-1.5932541,106,1.9201103,prod5
1787,-2.1200926,106,1.6707714,prod5
1788,-2.1787462,106,1.8533239,prod5
1789,-1.493153,106,3.154977,prod5
1790,-1.4247124,106,2.1984684,prod5
1791,-2.2788627,106,2.2349098,prod5
1792,-1.8738596,106,2.0471504,prod5
1793,-2.1651542,106,1.8377832,prod5
1794,-2.5213664,106,1.2610108,prod5
1795,-2.8021715,106,0.9225277,prod5
1796,-2.9576836,106,0.9025428,prod5
1797,-2.8558946,106,1.1320496,prod5
1798,-3.067182,106,1.1641483,prod5
1799,-2.4995499,106,1.4956197,prod5
1800,-2.6046207,106,1.1152126,prod5
1801,-1.7664778,106,2.603296,prod5
1802,-2.7962332,106,1.1680048,prod5
1803,-3.1082113,106,0.732703,prod5
1804,-3.076401,106,0.8043216,prod5
1805,-2.469855,106,1.6983263,prod5
1806,-2.5810382,106,1.1247298,prod5
1807,-2.8186789,106,1.2288219,prod5
1808,-2.8344185,106,1.3259803,prod5
1809,-2.1926713,106,2.0702345,prod5
1810,-2.6153862,106,1.6290596,prod5
1811,-2.2410562,106,1.5089612,prod5
1812,-2.6932077,106,1.3678057,prod5
1813,-2.7127707,106,1.1582767,prod5
1814,-2.447363,106,1.9182729,prod5
1815,-2.8702128,106,1.1254193,prod5
1816,-2.0990636,106,2.0787842,prod5
1817,-2.419786,106,1.605185,prod5
1818,-2.6457608,106,1.7161363,prod5
1819,-2.8138077,42,-20.404722,prod5
1820,-2.3923953,106,2.015238,prod5
1821,-1.8139751,106,2.301288,prod5
1822,-1.661209,106,2.3490422,prod5
1823,-2.182912,42,-17.667645,prod5
1824,-1.3595939,42,-18.743973,prod5
1825,-2.9542992,42,-19.303314,prod5
1826,-2.1049657,42,-16.48539,prod5
1827,-1.6186594,42,-18.399088,prod5
1828,-1.8226982,106,2.4788668,prod5
1829,-1.5229901,106,2.4246397,prod5
1830,-1.9848719,106,1.8472908,prod5
1831,-2.4221041,106,1.7054216,prod5
1832,-2.4661806,106,1.8203311,prod5
1833,-2.177547,106,1.9790759,prod5
1834,-2.420406,106,1.5682263,prod5
1835,-2.24984,106,1.6055778,prod5
1836,-1.9353436,106,2.4865263,prod5
1837,-2.8926773,106,1.5955098,prod5
1838,-2.6281233,106,1.449961,prod5
1839,-3.343938,106,0.88637924,prod5
1840,-2.5618343,106,1.9781351,prod5
1841,-2.6800818,106,1.5716375,prod5
1842,-2.4026546,106,1.5075597,prod5
1843,-2.1491272,106,1.9794567,prod5
1844,-2.6283143,106,1.5841186,prod5
1845,-2.8371933,106,1.2270464,prod5
1846,-2.7864587,106,1.677168,prod5
1847,-2.7651587,106,1.1984633,prod5
1848,-2.8252006,106,0.98834044,prod5
1849,-2.5478296,106,1.393772,prod5
1850,-3.0954075,106,0.92975813,prod5
1851,-3.4701114,106,0.63011765,prod5
1852,-3.0466964,106,0.9448107,prod5
1853,-3.0856047,106,0.7238826,prod5
1854,-2.747663,106,0.94339937,prod5
1855,-2.210406,106,2.0976865,prod5
1856,-2.1445704,106,1.9949988,prod5
1857,-1.694912,106,2.29377,prod5
1858,-1.9867973,106,1.7636784,prod5
1859,-2.069882,106,1.6347853,prod5
1860,-2.7560008,106,1.2888867,prod5
1861,-2.8105316,106,1.2281414,prod5
1862,-3.1375105,106,1.235138,prod5
1863,-2.2519825,106,1.576051,prod5
1864,-2.9744956,106,1.0903254,prod5
1865,-2.5749702,106,1.1567065,prod5
1866,-2.620596,106,1.2936155,prod5
1867,-3.0112767,106,1.0710665,prod5
1868,-2.7565525,106,1.0091878,prod5
1869,-3.1547132,106,0.7044189,prod5
1870,-2.8927863,106,0.8682731,prod5
1871,-2.527849,106,1.5914397,prod5
1872,-2.9015312,106,0.8892895,prod5
1873,-2.6916113,106,1.1203381,prod5
1874,-2.6199436,106,1.1924293,prod5
1875,-2.8968203,106,0.8189859,prod5
1876,-2.730378,106,1.6946199,prod5
1877,-2.8038387,106,0.7646855,prod5
1878,-3.183166,106,0.9288086,prod5
1879,-2.948188,106,1.1150875,prod5
1880,-2.7748768,106,0.7527526,prod5
1881,-2.980221,106,1.1136501,prod5
1882,-2.437768,106,1.6537893,prod5
1883,-2.0043263,106,1.9248347,prod5
1884,-1.7450837,106,2.0526216,prod5
1885,-1.798111,106,1.9997398,prod5
1886,-2.0492017,106,2.1929743,prod5
1887,-1.6368797,106,2.235499,prod5
1888,-1.2836772,106,2.431146,prod5
1889,-1.6036335,106,3.4309037,prod5
1890,-1.1594551,106,3.5390134,prod5
1891,-1.6756735,106,1.8731654,prod5
1892,-1.77315,106,2.082981,prod5
1893,-1.7752182,106,2.312331,prod5
1894,-2.0651855,106,1.8157668,prod5
1895,-1.4729232,106,2.094415,prod5
1896,-1.2777158,106,2.8919618,prod5
1897,-2.0659802,106,1.723578,prod5
1898,-0.90045315,106,2.7188706,prod5
1899,-1.8441194,106,2.091106,prod5
1900,-1.4781066,106,2.742508,prod5
1901,-1.6644547,106,2.4365604,prod5
1902,-0.7073587,106,3.0112467,prod5
1903,-0.76364726,106,3.0178456,prod5
1904,-0.59671503,106,3.130596,prod5
1905,-1.488014,106,2.2995658,prod5
1906,-1.2770839,106,2.4573467,prod5
1907,-1.2810539,106,2.421517,prod5
1908,-1.2407241,106,3.3906968,prod5
1909,-1.2108424,106,2.2080863,prod5
1910,-1.651186,106,1.9335487,prod5
1911,-1.8508692,106,2.5456522,prod5
1912,-2.1959717,106,1.2991419,prod5
1913,-2.6506064,106,1.0118866,prod5
1914,-3.4278066,106,0.436976,prod5
1915,-2.540831,106,1.6900235,prod5
1916,-2.9521768,106,0.791905,prod5
1917,-2.4773118,106,2.3818247,prod5
1918,-3.064947,106,0.86873406,prod5
1919,-3.224202,106,0.29359394,prod5
1920,-2.9827352,106,0.34089664,prod5
1921,-3.9250808,106,-0.22207144,prod5
1922,-3.716319,106,0.3987107,prod5
1923,-3.6044571,106,0.119204246,prod5
1924,-3.653094,106,-0.10133138,prod5
1925,-3.2313092,106,0.15979032,prod5
1926,-3.9530137,106,-0.17607905,prod5
1927,-4.13379,106,-1.2042321,prod5
1928,-4.1535444,106,-0.5016435,prod5
1929,-4.142837,106,-0.92612946,prod5
1930,-4.2962356,106,-0.84819615,prod5
1931,-3.8989904,106,-0.46852627,prod5
1932,-3.5883496,106,-0.11878785,prod5
1933,-3.919007,106,-0.7234554,prod5
1934,-3.823539,106,-0.36306617,prod5
1935,-3.6576328,106,-0.9575413,prod5
1936,-4.1531277,106,-0.73170656,prod5
1937,-4.0524707,106,-0.8905394,prod5
1938,-4.1008916,106,-1.2160424,prod5
1939,-4.081461,106,-0.45514807,prod5
1940,-5.515443,106,-2.3655586,prod5
1941,-4.7592716,52,-20.721436,prod5
1942,-4.635818,106,-1.1520659,prod5
1943,-3.3356986,106,-0.035037868,prod5
1944,-4.0075765,106,-0.52437264,prod5
1945,-4.00593,106,-0.88038915,prod5
1946,-4.0973244,106,-0.53739035,prod5
1947,-3.7952983,106,-0.7476087,prod5
1948,-4.259517,106,-0.68590057,prod5
1949,-4.2070885,106,-0.03836162,prod5
1950,-3.9957175,106,-0.9589176,prod5
1951,-3.8873727,106,-0.6824109,prod5
1952,-3.8148937,106,-0.47170004,prod5
1953,-4.328574,106,-0.6980987,prod5
1954,-3.9413483,106,-0.40175062,prod5
1955,-3.7644746,106,-0.06381568,prod5
1956,-4.027517,106,-0.48247096,prod5
1957,-3.6151226,106,-0.023737954,prod5
1958,-3.3272376,106,-0.11513333,prod5
1959,-2.2390172,106,1.3148304,prod5
1960,-2.406149,106,1.0359309,prod5
1961,-1.9086013,106,1.7603208,prod5
1962,-1.9848086,106,1.4564927,prod5
1963,-2.4335253,106,1.0779597,prod5
1964,-2.467491,106,1.2619199,prod5
1965,-2.6805606,106,0.69271696,prod5
1966,-2.5775087,106,1.0835693,prod5
1967,-2.8242996,52,-19.980135,prod5
1968,-3.5256793,106,0.3979382,prod5
1969,-3.1349225,106,0.31668976,prod5
1970,-3.2783175,106,0.59297353,prod5
1971,-2.898038,106,0.54246515,prod5
1972,-1.9482777,106,1.430415,prod5
1973,-2.2988806,106,1.424894,prod5
1974,-2.3152509,52,-17.077078,prod5
1975,-2.1130404,106,1.7744423,prod5
1976,-1.9962325,106,1.7199156,prod5
1977,-1.6068228,106,2.28706,prod5
1978,-1.7007351,52,-19.022562,prod5
1979,-1.5339755,106,2.1654215,prod5
1980,-1.6135397,106,2.0365815,prod5
1981,-1.0613611,106,2.9592276,prod5
1982,-1.2899449,106,2.1245894,prod5
1983,-1.3400857,106,2.258723,prod5
1984,-1.9213259,106,2.054173,prod5
1985,-2.6687114,106,0.83477265,prod5
1986,-2.5961223,106,0.8092024,prod5
1987,-3.1334755,106,0.5104872,prod5
1988,-2.5789306,106,1.0176574,prod5
1989,-2.6322417,106,0.99773455,prod5
1990,-2.421448,106,1.0813571,prod5
1991,-1.980265,106,1.1546109,prod5
1992,-2.8386576,48,-20.923346,prod5
1993,-2.3554456,106,1.1548965,prod5
1994,-2.3191414,106,1.1036817,prod5
1995,-1.3533236,106,2.4368763,prod5
1996,-0.8661196,106,2.474943,prod5
1997,-1.181711,106,3.1921258,prod5
1998,-1.6119449,106,2.1226788,prod5
1999,-1.3756186,103,-13.940403,prod5
2000,-1.0418712,106,2.5722294,prod6
2001,-1.2311401,106,2.0207655,prod6
2002,-1.4170328,106,2.269167,prod6
2003,-0.6290327,106,2.929128,prod6
2004,-0.74024504,106,2.327619,prod6
2005,-0.7212542,106,2.8112454,prod6
2006,-0.47816387,106,3.5153127,prod6
2007,-0.40668696,106,3.3081434,prod6
2008,-0.65587515,44,-15.098569,prod6
2009,-0.59880096,106,2.9823136,prod6
2010,-0.493162,106,3.4551053,prod6
2011,-0.89213604,106,2.6384485,prod6
2012,-0.9361208,106,2.7590659,prod6
2013,-0.41088465,106,3.2499325,prod6
2014,-0.5655872,106,3.4238431,prod6
2015,-0.11376912,106,3.610825,prod6
2016,0.005980056,106,4.1802893,prod6
2017,0.111300014,106,3.4798565,prod6
2018,-0.6334727,106,3.1106904,prod6
2019,-0.58417445,106,2.940425,prod6
2020,-0.25628683,106,3.6358812,prod6
2021,-0.8369608,106,3.1428065,prod6
2022,-1.2527212,106,2.220458,prod6
2023,-0.51425177,106,2.6921065,prod6
2024,-0.70088327,103,-20.004831,prod6
2025,-0.7135161,106,2.7840364,prod6
2026,-0.57128495,106,3.1002276,prod6
2027,-0.6076618,106,2.865426,prod6
2028,-1.0291865,106,2.0478234,prod6
2029,-0.636773,106,2.8119504,prod6
2030,-1.814224,106,1.5862103,prod6
2031,-1.5065359,106,1.9279785,prod6
2032,-1.7288682,106,1.8434833,prod6
2033,-1.705764,106,1.8316647,prod6
2034,-2.033477,106,1.7015498,prod6
2035,-1.5363991,106,1.8248854,prod6
2036,-0.60497177,106,2.5357604,prod6
2037,-0.72825545,106,2.8243027,prod6
2038,-0.9851419,106,2.0113754,prod6
2039,-1.3347197,106,1.6727756,prod6
2040,-2.1579704,106,1.7839975,prod6
2041,-1.4399328,106,2.123198,prod6
2042,-1.4364289,106,1.7296636,prod6
2043,-1.3243603,106,1.9211984,prod6
2044,-1.4281524,106,1.9417524,prod6
2045,-1.3728254,106,1.8108083,prod6
2046,-1.7722116,106,1.5672317,prod6
2047,-1.6272056,106,2.0006206,prod6
2048,-1.4746301,106,2.2061896,prod6
2049,-1.1646429,106,2.6783528,prod6
2050,-1.8510983,106,1.3120272,prod6
2051,-1.7600703,106,1.8631634,prod6
2052,-1.5040947,106,1.5904121,prod6
2053,-1.5214143,106,1.7400929,prod6
2054,-1.1384532,106,1.7656249,prod6
2055,-1.840623,106,1.1060164,prod6
2056,-1.0578872,106,2.5107992,prod6
2057,-1.66208,106,1.8854659,prod6
2058,-2.077208,106,1.7270534,prod6
2059,-1.8977323,106,1.6380538,prod6
2060,-1.5376873,106,2.3266094,prod6
2061,-1.1626476,106,3.1114757,prod6
2062,-1.8049089,106,1.4613857,prod6
2063,-1.6296427,106,1.6975243,prod6
2064,-1.1801567,106,1.8828657,prod6
2065,-1.0733105,106,1.9135356,prod6
2066,-1.7212673,106,1.8818897,prod6
2067,-1.4933062,106,2.3702562,prod6
2068,-0.91017884,106,2.322425,prod6
2069,-1.0027623,106,2.2653253,prod6
2070,-1.9619398,106,1.6431971,prod6
2071,-1.2995181,106,2.1150594,prod6
2072,-1.57466,106,1.6649988,prod6
2073,-1.149913,106,2.1376235,prod6
2074,-1.3061775,106,2.380268,prod6
2075,-0.28486028,106,3.040737,prod6
2076,-1.0731792,106,2.3522038,prod6
2077,-0.3618733,106,2.9923353,prod6
2078,-0.7529872,106,3.2668207,prod6
2079,-0.7932783,106,2.6535914,prod6
2080,-0.81035775,106,2.6253319,prod6
2081,-0.9955461,106,2.359307,prod6
2082,-0.7145431,106,2.610887,prod6
2083,-1.3402387,106,2.0773768,prod6
2084,-0.9544386,106,2.2101915,prod6
2085,-1.1449338,106,1.9699639,prod6
2086,-1.0170106,106,2.3945048,prod6
2087,-0.6990994,106,3.0101707,prod6
2088,-1.2873151,106,2.134669,prod6
2089,-1.4496261,106,1.9858056,prod6
2090,-0.87449574,106,2.6713989,prod6
2091,-1.2734269,106,1.9845562,prod6
2092,-1.3169359,106,2.1283526,prod6
2093,-1.670557,106,1.9639639,prod6
2094,-1.0456476,106,2.321479,prod6
2095,-0.4547822,106,2.5206244,prod6
2096,-0.2144841,106,3.359761,prod6
2097,-0.6202439,106,2.8310995,prod6
2098,-0.31995377,106,3.1776314,prod6
2099,-0.9425166,106,2.6269834,prod6
2100,-0.69581586,106,2.7084875,prod6
2101,-0.82244104,106,2.214827,prod6
2102,-0.5168033,106,2.7949865,prod6
2103,-0.52947634,106,3.2922306,prod6
2104,0.058698636,106,3.2586782,prod6
2105,0.21880357,106,3.4704797,prod6
2106,0.35901305,106,3.8437066,prod6
2107,0.82820815,106,4.1947794,prod6
2108,0.9251411,106,4.52531,prod6
2109,0.37535343,106,3.9488745,prod6
2110,0.7802356,106,4.092644,prod6
2111,0.24208945,106,3.877733,prod6
2112,0.54819286,106,3.7749705,prod6
2113,-0.29364383,106,3.4303625,prod6
2114,0.34396836,106,3.937032,prod6
2115,0.19621187,106,4.251395,prod6
2116,0.0042229276,106,3.2090406,prod6
2117,-0.33973756,106,3.6253965,prod6
2118,0.55779874,106,4.104331,prod6
2119,0.19590372,106,3.7187283,prod6
2120,-0.3084095,106,3.1550298,prod6
2121,0.4578969,106,4.1596518,prod6
2122,0.7837959,106,4.334321,prod6
2123,0.44986188,106,3.7439423,prod6
2124,0.59749043,106,4.12043,prod6
2125,-0.08035249,106,3.920044,prod6
2126,0.6992284,106,4.318753,prod6
2127,-0.06915028,106,3.5184445,prod6
2128,0.041593995,106,3.8839169,prod6
2129,-0.19081262,106,3.193093,prod6
2130,-0.33421946,106,3.2710924,prod6
2131,0.12797505,106,3.9062607,prod6
2132,0.8110149,106,4.251749,prod6
2133,0.68393975,106,3.9128225,prod6
2134,0.23485424,106,4.2024503,prod6
2135,0.15343437,106,4.045136,prod6
2136,-0.17197657,106,3.1520805,prod6
2137,0.44121698,106,3.656788,prod6
2138,0.29358914,106,3.8699965,prod6
2139,0.009399338,106,3.5865293,prod6
2140,0.43502042,106,4.075608,prod6
2141,0.4554515,106,3.9284532,prod6
2142,0.8870381,106,4.5348744,prod6
2143,0.3693983,106,4.2344723,prod6
2144,0.07013821,106,3.7488008,prod6
2145,-0.07850905,106,3.5264518,prod6
2146,-0.40512443,106,3.0471005,prod6
2147,0.1884242,106,3.6126316,prod6
2148,-0.56578636,106,2.911584,prod6
2149,-0.8308008,106,2.7157192,prod6
2150,-0.15572327,106,3.0516896,prod6
2151,-0.01688045,106,3.273726,prod6
2152,-0.2916504,106,3.5118017,prod6
2153,0.15606914,106,3.7814415,prod6
2154,0.005209555,106,3.6816995,prod6
2155,-0.2200724,106,3.4309807,prod6
2156,-0.009852675,106,3.8837125,prod6
2157,0.7213425,106,4.2858987,prod6
2158,0.74580085,106,4.2737617,prod6
2159,-0.09718297,106,3.2681406,prod6
2160,0.1254314,106,3.542579,prod6
2161,-0.5285381,106,3.2309167,prod6
2162,-0.40706426,106,3.125189,prod6
2163,-0.59539163,106,3.1754096,prod6
2164,-0.03151554,106,3.9029388,prod6
2165,-0.44475237,106,2.9352424,prod6
2166,0.11588899,106,3.91901,prod6
2167,-0.7739389,106,2.8346093,prod6
2168,-0.30574793,106,3.3773103,prod6
2169,-0.39806476,106,3.606866,prod6
2170,0.25478992,106,3.7593055,prod6
2171,0.050347786,106,3.6197047,prod6
2172,-0.09794268,106,3.4628835,prod6
2173,0.23229437,106,3.9878755,prod6
2174,0.442731,106,4.0126,prod6
2175,1.3495023,106,4.7683196,prod6
2176,1.0870212,106,4.4146733,prod6
2177,0.54422307,106,4.284299,prod6
2178,1.3506523,106,4.6228538,prod6
2179,0.15450902,106,3.9493418,prod6
2180,1.2402953,106,5.0068483,prod6
2181,0.40743756,106,3.7351468,prod6
2182,1.1743503,106,4.55563,prod6
2183,1.3911893,106,4.8124256,prod6
2184,1.4028002,106,5.0557895,prod6
2185,1.0100089,106,4.4103756,prod6
2186,1.0679687,106,4.7593384,prod6
2187,0.9264312,106,4.3371716,prod6
2188,1.5829747,106,5.069969,prod6
2189,1.0493723,106,4.188388,prod6
2190,0.647874,106,4.1303744,prod6
2191,1.0996599,106,4.4499383,prod6
2192,1.3903316,106,4.8607054,prod6
2193,0.1856904,106,4.260703,prod6
2194,1.0822048,106,4.6407647,prod6
2195,1.2393532,106,4.724406,prod6
2196,0.7515652,106,4.539938,prod6
2197,0.17250334,106,3.994686,prod6
2198,0.47998154,106,4.195345,prod6
2199,0.10400035,106,3.2572746,prod6
2200,-0.0761899,106,3.1650896,prod6
2201,-1.1277931,106,2.4870033,prod6
2202,-0.98324066,106,2.6653852,prod6
2203,0.0023443277,106,3.4254892,prod6
2204,-0.12413553,106,3.694927,prod6
2205,-0.58084744,106,3.03974,prod6
2206,-0.143517,106,3.3813846,prod6
2207,-0.3502278,106,3.0544102,prod6
2208,-0.22840913,106,3.3991206,prod6
2209,0.41161934,106,3.6867783,prod6
2210,0.22631522,106,3.67688,prod6
2211,0.01943648,106,3.360295,prod6
2212,-0.38806933,106,3.1292021,prod6
2213,-0.11508893,106,3.42828,prod6
2214,-0.22590993,106,3.0544367,prod6
2215,0.22314805,106,3.566478,prod6
2216,0.76811403,106,4.193067,prod6
2217,-0.02223715,106,3.5076957,prod6
2218,0.36481297,106,3.3726978,prod6
2219,0.18176344,106,3.5263026,prod6
2220,-0.122638196,106,3.6554003,prod6
2221,0.062288582,106,3.3996346,prod6
2222,1.1982846,106,4.560138,prod6
2223,0.8751155,106,4.234094,prod6
2224,0.9026462,106,4.497512,prod6
2225,0.77919275,106,4.191468,prod6
2226,1.2674224,106,4.7740774,prod6
2227,1.1912354,106,4.6717362,prod6
2228,2.0345569,106,5.444885,prod6
2229,1.5801485,106,5.276938,prod6
2230,1.4287716,106,5.011115,prod6
2231,1.9027201,106,5.7384973,prod6
2232,2.2630389,106,5.8425665,prod6
2233,1.5675814,106,4.9313784,prod6
2234,1.5603242,106,5.0822744,prod6
2235,1.7077276,106,6.8031006,prod6
2236,1.8371708,106,5.374845,prod6
2237,1.8210367,106,5.6471477,prod6
2238,2.4775693,106,6.031348,prod6
2239,2.766583,106,6.4220767,prod6
2240,2.6205955,106,6.3511786,prod6
2241,2.4867938,106,6.488726,prod6
2242,2.6356058,106,6.3097816,prod6
2243,3.1082242,106,6.838699,prod6
2244,3.357335,106,7.1662254,prod6
2245,3.720399,106,7.6793404,prod6
2246,3.0546818,106,7.0057697,prod6
2247,2.7931051,106,6.4658704,prod6
2248,2.9048362,106,6.5931735,prod6
2249,2.5492253,106,6.362666,prod6
2250,2.3271394,106,6.427794,prod6
2251,1.6023849,106,5.477044,prod6
2252,1.3657224,106,5.2551775,prod6
2253,0.788973,106,4.4676623,prod6
2254,1.4429547,106,5.0218334,prod6
2255,1.4428549,106,5.074343,prod6
2256,1.785741,106,5.343285,prod6
2257,1.3008083,106,5.0198855,prod6
2258,0.8193182,106,5.3809185,prod6
2259,1.4673694,106,5.2023263,prod6
2260,0.6639286,106,4.285471,prod6
2261,1.0926977,106,4.771651,prod6
2262,1.5567261,106,4.9055943,prod6
2263,0.7561018,106,4.3387995,prod6
2264,1.2587775,106,5.311788,prod6
2265,1.2036766,106,4.93653,prod6
2266,1.7724218,106,5.31403,prod6
2267,2.1267316,106,5.698996,prod6
2268,2.2295747,106,5.6550007,prod6
2269,1.8480773,106,5.2801223,prod6
2270,1.7403007,106,5.302761,prod6
2271,2.2003133,106,5.5092654,prod6
2272,1.6371076,106,5.548265,prod6
2273,2.0144897,106,5.497977,prod6
2274,2.0070493,106,5.7621737,prod6
2275,1.5801055,106,5.1210737,prod6
2276,0.885851,106,4.9001784,prod6
2277,1.0983694,106,4.697969,prod6
2278,0.42461738,106,4.3664026,prod6
2279,0.9048073,106,4.2583284,prod6
2280,0.90332544,106,4.6513414,prod6
2281,0.95311874,106,4.363653,prod6
2282,0.81482697,25,-13.314239,prod6
2283,0.783862,25,-16.699738,prod6
2284,0.64400655,25,-15.426083,prod6
2285,0.33055001,25,-13.86051,prod6
2286,0.20739408,106,4.0893035,prod6
2287,0.65639377,106,3.866604,prod6
2288,0.88835585,25,-14.946176,prod6
2289,1.7915119,106,5.6095033,prod6
2290,1.5952582,25,-12.945976,prod6
2291,1.5665112,25,-11.787602,prod6
2292,2.098447,25,-12.938846,prod6
2293,2.271913,106,5.972147,prod6
2294,2.1201818,106,6.081345,prod6
2295,1.9015607,25,-15.4563675,prod6
2296,1.8619189,106,5.5943456,prod6
2297,2.2566316,106,6.253986,prod6
2298,2.146676,106,6.437918,prod6
2299,2.4424927,25,-14.5058775,prod6
2300,2.4150007,25,-10.077807,prod6
2301,2.5976105,25,-11.727688,prod6
2302,2.3013198,25,-9.453334,prod6
2303,1.8844894,25,-16.257069,prod6
2304,2.0192327,25,-14.941875,prod6
2305,1.8351241,106,5.5270867,prod6
2306,1.8639401,106,5.647555,prod6
2307,1.70686,106,5.3153734,prod6
2308,1.9625398,106,5.915202,prod6
2309,1.7487484,106,5.5725355,prod6
2310,1.9529676,106,6.104265,prod6
2311,2.1038387,106,6.1095104,prod6
2312,2.4121737,106,6.292437,prod6
2313,2.257135,106,6.1236167,prod6
2314,1.7693638,106,5.6290812,prod6
2315,1.7525403,106,5.6366115,prod6
2316,1.1702939,106,5.2199607,prod6
2317,0.7666799,106,4.522793,prod6
2318,1.4557581,106,5.01439,prod6
2319,0.5830585,106,4.715336,prod6
2320,0.84077245,25,-17.91384,prod6
2321,0.91312385,106,4.5836787,prod6
2322,0.95984775,106,4.681139,prod6
2323,1.0279844,106,4.607562,prod6
2324,1.5181218,106,5.043588,prod6
2325,1.5959105,106,5.358918,prod6
2326,1.5358301,106,5.4287114,prod6
2327,1.9853187,106,5.932299,prod6
2328,1.8111103,106,5.406238,prod6
2329,1.9994991,106,5.479163,prod6
2330,1.7998636,106,5.9856496,prod6
2331,1.3006591,106,4.946724,prod6
2332,1.5848782,106,5.481175,prod6
2333,1.9805647,106,6.2203526,prod6
2334,1.7797352,106,5.472344,prod6
2335,1.133593,106,5.3086514,prod6
2336,1.8775345,106,5.079741,prod6
2337,2.0847218,106,5.6221085,prod6
2338,1.5687946,106,5.010782,prod6
2339,0.6008597,106,4.270466,prod6
2340,0.70312643,106,4.3963194,prod6
2341,0.58119196,106,3.8493278,prod6
2342,0.09864289,106,3.788516,prod6
2343,1.3912461,106,5.2898254,prod6
2344,0.4935735,106,3.9418435,prod6
2345,1.1429055,106,4.678428,prod6
2346,0.9192484,106,4.701513,prod6
2347,0.4381135,106,3.6926537,prod6
2348,0.72842675,106,4.2086644,prod6
2349,0.7943096,106,4.1642866,prod6
2350,0.61139345,106,3.9630396,prod6
2351,0.3732672,106,3.94234,prod6
2352,0.7766772,106,4.46412,prod6
2353,0.104867786,106,3.4564068,prod6
2354,1.0594672,106,4.9758835,prod6
2355,0.71184003,106,4.0654006,prod6
2356,1.0930195,106,5.004387,prod6
2357,1.7654024,106,5.454518,prod6
2358,1.318787,106,4.8591986,prod6
2359,1.4883151,106,5.181657,prod6
2360,1.3646364,106,5.323219,prod6
2361,1.5685015,106,5.066174,prod6
2362,1.6358267,106,4.9208612,prod6
2363,1.4999288,106,5.421215,prod6
2364,1.5838544,106,5.3092055,prod6
2365,2.0055854,106,5.588589,prod6
2366,1.6072669,106,4.9497075,prod6
2367,1.3236768,106,5.200715,prod6
2368,1.0803928,106,4.6687016,prod6
2369,1.6382366,106,5.203866,prod6
2370,1.8570515,106,5.3965487,prod6
2371,2.0017729,106,5.653868,prod6
2372,2.308441,106,5.9633727,prod6
2373,2.1100385,106,6.1101823,prod6
2374,1.7517345,106,5.151492,prod6
2375,2.2208257,106,5.508766,prod6
2376,1.6412688,106,5.0942683,prod6
2377,1.7864279,106,5.2023215,prod6
2378,1.1748847,106,5.1256747,prod6
2379,1.7324274,106,5.3236527,prod6
2380,1.3404396,106,4.684715,prod6
2381,1.0074573,106,4.3868423,prod6
2382,0.9489679,106,4.5500536,prod6
2383,1.888065,106,5.4474735,prod6
2384,1.1702907,106,4.4429054,prod6
2385,2.1994054,106,5.5548644,prod6
2386,1.9999613,45,-14.207886,prod6
2387,2.298949,106,6.2313185,prod6
2388,2.6826756,106,6.0595145,prod6
2389,1.9505637,106,5.4874578,prod6
2390,2.174674,45,-16.56797,prod6
2391,2.1453354,106,5.639608,prod6
2392,2.60161,106,5.7803874,prod6
2393,2.2146459,106,5.7574005,prod6
2394,1.8656015,106,5.0926027,prod6
2395,2.7559562,106,6.1697946,prod6
2396,2.3205032,106,5.8870416,prod6
2397,2.1961832,106,5.7320147,prod6
2398,2.9610891,106,6.615211,prod6
2399,2.817205,106,7.3166776,prod6
2400,3.9089978,106,7.399018,prod7
2401,3.7233338,106,7.5439825,prod7
2402,3.7231429,106,7.707267,prod7
2403,3.921941,106,7.711252,prod7
2404,4.6310287,106,8.409733,prod7
2405,4.2059135,106,7.7028885,prod7
2406,3.1272907,106,6.509824,prod7
2407,4.0764346,106,7.392362,prod7
2408,3.4471586,106,7.0635,prod7
2409,3.5566254,106,6.9196453,prod7
2410,3.6208022,106,7.5024853,prod7
2411,3.3664708,106,6.7377477,prod7
2412,3.938246,106,7.2219753,prod7
2413,3.4872108,106,6.8639975,prod7
2414,3.0055478,106,6.4734645,prod7
2415,3.7561285,106,7.217944,prod7
2416,4.2082596,106,7.546747,prod7
2417,3.5961318,106,7.408992,prod7
2418,3.73382,106,7.6488147,prod7
2419,3.6207528,106,7.286676,prod7
2420,3.5560987,106,7.178837,prod7
2421,3.2773015,106,6.593334,prod7
2422,2.2313275,106,6.15992,prod7
2423,2.737976,106,6.388754,prod7
2424,2.7839832,106,6.3678775,prod7
2425,2.742533,106,6.562627,prod7
2426,2.2193086,106,6.334056,prod7
2427,2.2234776,106,6.0047903,prod7
2428,2.3365452,106,6.3373237,prod7
2429,2.2185812,106,6.0561166,prod7
2430,2.0476184,106,6.021423,prod7
2431,2.5285573,106,6.4236927,prod7
2432,2.0611897,106,6.041225,prod7
2433,2.0257084,106,5.8731303,prod7
