Frame,Z_coord_n1,na_res,Z_coord_na
0,-2.8876693,163,1.8957455
1,-3.13639,163,2.2512069
2,-2.9791317,163,2.2175536
3,-3.0823624,163,1.7986704
4,-3.45735,163,3.1904879
5,-3.336375,163,2.205202
6,-4.374081,163,2.6229947
7,-3.1686454,163,4.6518703
8,-2.7984188,163,4.259088
9,-2.9475849,163,3.4431484
10,-3.5629747,163,2.9481466
11,-3.722387,163,4.7827415
12,-3.5043824,163,7.8590884
13,-4.419373,163,6.548931
14,-4.4399705,163,6.932258
15,-3.6618655,163,7.195553
16,-3.2402425,163,8.185318
17,-3.340089,163,8.787442
18,-3.1942,163,7.6969953
19,-3.7778828,163,9.215203
20,-3.8585517,163,7.815817
21,-4.124044,163,5.6425657
22,-4.4491043,163,5.8850355
23,-4.3498735,163,6.6988015
24,-4.001604,163,7.7210965
25,-4.3275805,163,6.3405547
26,-4.164363,163,7.5517535
27,-4.4459424,163,7.450791
28,-4.304704,163,7.508626
29,-4.572455,163,11.575663
30,-5.153442,163,10.677921
31,-5.179358,163,8.84175
32,-4.6557026,163,10.864688
33,-4.839299,163,8.360597
34,-4.249417,163,9.605273
35,-4.334149,163,8.014573
36,-4.270108,163,9.926801
37,-4.9825616,163,8.113814
38,-4.856539,163,7.6010265
39,-4.996729,163,6.017808
40,-4.2841024,163,5.58048
41,-4.3458047,163,7.2545805
42,-4.480496,163,8.901638
43,-4.016942,163,12.145968
44,-4.1353316,163,11.876065
45,-4.538102,163,14.649238
46,-4.151967,163,12.326601
47,-4.773415,163,12.18587
48,-4.689042,163,11.680915
49,-4.5905023,163,13.365609
55,-4.4395547,163,13.577565
56,-5.3231816,163,12.936447
57,-4.982814,163,14.942173
58,-5.104465,163,13.774914
61,-5.1653094,163,12.232928
62,-5.308387,163,13.705703
63,-4.702098,163,13.140228
64,-4.739813,163,11.811128
65,-5.2030935,163,11.943836
66,-5.519687,163,11.312104
67,-5.2279043,163,10.47955
68,-5.291618,163,13.195341
69,-5.484988,163,14.0590105
70,-5.8398724,163,12.866696
71,-6.3105536,163,9.937518
72,-5.971669,163,10.870387
73,-5.3821626,163,12.232704
74,-5.640131,163,11.91663
75,-5.416889,163,10.075972
76,-5.206837,163,10.1713085
77,-5.9454317,163,8.779709
78,-6.052619,163,9.713731
79,-6.2901554,163,10.203577
80,-6.2736173,163,9.449946
81,-6.751314,163,10.229546
82,-6.510599,163,11.154692
83,-6.4624805,163,10.307578
84,-6.6853414,163,11.040855
85,-6.9439673,163,10.744377
86,-7.0385995,163,10.552802
87,-6.1222763,163,11.541291
88,-5.9203267,163,12.586985
89,-5.660021,163,9.7055855
90,-5.648526,163,12.091214
94,-5.6245565,163,12.283069
123,-4.160328,163,12.6541605
124,-3.6250322,163,14.321369
125,-3.3606133,163,15.2262535
133,-3.542233,163,14.715067
134,-3.0875933,163,13.266648
135,-3.2953243,163,13.530903
137,-2.94096,163,15.552331
138,-2.7503233,163,14.906778
139,-3.1973155,163,11.9265785
140,-2.703798,163,11.681614
141,-3.238087,163,9.636388
142,-3.0868258,163,10.81744
143,-3.3976336,163,11.527776
144,-3.5409126,163,11.377959
145,-4.0965657,163,9.604245
146,-4.5757303,163,11.5403
188,-2.7583477,91,-19.095922
189,-3.151981,91,-17.483603
190,-2.7569008,91,-20.925081
317,-4.937504,75,-21.620428
328,-5.538082,75,-20.7186
329,-6.044831,75,-21.811167
344,-4.4611273,149,-23.265066
348,-4.337196,149,-22.543846
349,-4.3609343,149,-16.909681
350,-4.6602206,149,-22.78734
365,-6.1283956,163,13.349595
374,-6.4934096,85,-25.981993
375,-5.9253073,85,-22.713675
376,-5.8324566,85,-24.120012
377,-6.215328,85,-21.83977
378,-6.5554814,85,-21.85835
384,-7.362177,83,-24.619268
387,-6.532823,83,-22.999025
388,-6.284793,83,-20.338482
