Frame,Z_coord_n1,na_res,Z_coord_na
0,-1.4314952,51,-3.4267066
1,-1.7755318,51,-4.0824947
2,-2.4168544,51,-4.1646237
3,-2.8798506,51,-4.5392413
4,-2.5400574,51,-4.684107
5,-2.6511986,51,-4.5788865
6,-3.1021662,51,-4.984003
7,-2.7605712,51,-4.659634
8,-3.689577,51,-5.8205543
9,-3.6606565,51,-5.35291
10,-3.721089,51,-6.009678
11,-3.5429108,51,-5.4958
12,-3.1148915,51,-5.0497394
13,-3.22039,51,-5.136453
14,-3.718713,51,-5.910077
15,-3.1062424,51,-4.8380456
16,-3.4418845,51,-5.5608683
17,-3.2574694,51,-5.087355
18,-2.8951333,51,-5.4728045
19,-2.8750212,51,-4.817547
20,-2.8264873,51,-4.3078666
21,-3.1682973,51,-5.2064714
22,-3.9098916,51,-6.0087795
23,-3.144693,51,-5.4635253
24,-2.7530668,51,-3.546327
25,-2.988302,51,-5.3961763
26,-3.2768772,51,-5.2580867
27,-2.9892342,51,-5.1802387
28,-2.961318,51,-3.5705395
29,-3.1912658,51,-4.7919397
30,-4.1386895,51,-6.4896526
31,-3.8175364,51,-5.017594
32,-4.0230627,51,-6.422721
33,-4.3635545,51,-6.7291713
34,-4.3215966,51,-7.05111
35,-3.8675115,51,-6.2893076
36,-4.312403,51,-6.5163674
37,-4.515467,51,-6.645201
38,-4.2644305,51,-6.383344
39,-4.232772,51,-6.1417627
40,-4.2720933,51,-6.6118784
41,-3.7600245,51,-5.7520046
42,-3.900711,51,-5.182655
43,-4.320081,51,-6.883718
44,-3.931883,51,-6.093347
45,-4.316487,51,-4.703779
46,-4.6104064,51,-6.465965
47,-4.964917,51,-6.810792
48,-4.871114,51,-6.758388
49,-5.052459,51,-6.9879794
50,-4.9807096,51,-7.057973
51,-4.7386365,51,-6.7251024
52,-4.9458027,51,-6.6466355
53,-4.8427873,51,-6.506425
54,-4.9755073,51,-6.403705
55,-5.4756346,51,-6.9263015
56,-5.3939404,51,-7.5758076
57,-5.0866547,51,-6.8856726
58,-5.5225067,51,-6.319895
59,-5.51546,51,-6.159506
60,-5.070809,51,-5.7667913
61,-5.2034636,51,-5.782149
62,-4.081425,51,-5.8078866
63,-4.6170855,51,-6.3238206
64,-4.507382,51,-5.42054
65,-5.3076296,51,-5.7126813
66,-4.702174,51,-6.6177816
67,-4.1157894,51,-6.1196456
68,-4.762192,51,-6.7195044
69,-4.6444116,51,-6.4136796
70,-4.682651,51,-6.2356606
71,-5.319461,51,-7.5996137
72,-5.037324,51,-7.117859
73,-4.9276342,51,-6.5876956
74,-4.716615,51,-6.459924
75,-4.917277,51,-7.05168
76,-4.947916,51,-7.236067
77,-4.9562345,51,-7.219477
78,-4.6309695,51,-6.6604676
79,-4.5026813,51,-6.30282
80,-5.0128355,51,-6.7069683
81,-4.6683297,51,-7.268474
82,-4.3076634,51,-6.2299094
83,-3.6234822,51,-5.6612687
84,-4.046112,51,-5.7663484
85,-3.8460448,51,-5.3910494
86,-4.204113,51,-5.803526
87,-4.107939,51,-5.789205
88,-4.32729,51,-6.2407045
89,-4.4819574,51,-6.648676
90,-4.295206,51,-5.716466
91,-4.886732,51,-6.9977365
92,-4.6327615,51,-6.4734235
93,-4.7810435,51,-6.61998
94,-3.6885493,51,-5.7206707
95,-4.083433,51,-5.7369556
96,-3.2512958,51,-4.8404927
97,-3.3561702,51,-4.874199
98,-2.9952595,51,-4.857798
99,-3.1919172,51,-4.969448
100,-3.1174362,51,-4.8499727
101,-2.7932549,51,-4.153391
102,-3.0629754,51,-6.1437373
103,-2.4349058,51,-5.934757
104,-2.5287566,51,-5.2026854
105,-2.501873,51,-4.3412147
106,-2.4761305,51,-3.8489363
107,-2.062816,51,-4.275477
108,-2.6952937,51,-4.644754
109,-3.40942,51,-5.3853354
110,-2.9797015,51,-3.9417276
111,-2.9928877,51,-4.859357
112,-3.5679858,51,-4.791403
113,-3.916838,51,-5.487023
114,-3.6406784,51,-5.244152
115,-3.4141273,51,-5.0537868
116,-3.8837593,51,-5.689932
117,-3.6720645,51,-5.4411817
118,-3.4620237,51,-5.4768806
119,-4.1380205,51,-5.3806696
120,-3.5058727,51,-5.0607843
121,-3.749179,51,-5.1798635
122,-3.616682,51,-4.705024
123,-3.2675183,51,-4.8640337
124,-3.3267453,51,-5.095264
125,-4.300615,51,-5.5434394
126,-3.834921,51,-4.812554
127,-4.462569,51,-6.1201806
128,-4.7784114,51,-6.0431585
129,-5.1383424,51,-6.888271
130,-4.809633,51,-6.5084395
131,-5.2689815,51,-6.9138365
132,-5.176418,51,-6.740555
133,-5.1560726,51,-6.952031
134,-5.320774,51,-6.712659
135,-5.106925,51,-6.662117
136,-4.4564137,51,-6.305251
137,-4.753551,51,-6.4939446
138,-4.3582726,51,-5.471947
139,-5.745764,51,-7.2329516
140,-5.2730966,51,-7.12634
141,-4.9496074,51,-6.9147363
142,-5.463485,51,-6.245893
143,-5.658657,51,-7.836555
144,-6.1904764,51,-8.149547
145,-5.8324995,51,-6.983768
146,-5.890808,51,-7.6279545
147,-6.1361213,51,-7.579715
148,-6.527298,51,-7.6712155
149,-6.4828653,51,-8.284384
150,-6.6198573,51,-8.609234
151,-6.9103165,51,-7.9591584
152,-6.666404,51,-8.065752
153,-6.5143466,51,-8.331085
154,-6.7231927,51,-8.712489
155,-6.7774835,51,-8.33167
156,-6.6713285,51,-8.548893
157,-6.7049856,51,-8.515019
158,-6.6773996,51,-8.280198
159,-7.0242867,51,-8.974062
160,-6.778134,51,-9.030419
161,-7.031455,51,-9.066014
162,-7.5616302,51,-9.134849
163,-7.0925198,51,-8.9084215
164,-6.8536277,51,-8.832014
165,-6.7788672,51,-8.613857
166,-6.822767,51,-9.083181
167,-6.5147405,51,-8.601431
168,-6.2600794,51,-8.544382
169,-5.818606,51,-8.331921
170,-6.7894034,51,-11.506123
171,-6.254614,51,-11.295462
172,-6.934435,51,-11.556282
173,-6.5866137,51,-12.094221
174,-6.655526,51,-10.149494
175,-6.300993,51,-10.755308
176,-6.4944997,51,-9.706839
177,-6.8148,51,-12.557768
178,-6.544409,51,-11.817556
179,-6.612457,51,-12.895791
180,-6.539997,51,-11.04486
181,-6.3483076,51,-10.102917
182,-5.6567316,51,-9.890322
183,-6.40313,51,-11.313877
184,-6.1305876,51,-11.800205
185,-6.140298,51,-12.068276
186,-6.0574307,51,-11.181545
187,-6.1869645,51,-11.179914
188,-6.872972,51,-11.097909
189,-6.8604136,51,-12.061669
190,-7.026603,51,-12.163048
191,-7.135268,51,-12.973586
192,-7.1258235,51,-13.722785
193,-7.4405084,51,-13.912687
194,-7.3098226,51,-13.189296
195,-7.3188744,51,-13.228182
196,-7.78221,51,-11.959495
197,-7.557574,51,-12.055695
198,-7.584107,51,-12.125947
199,-7.456469,51,-11.550713
200,-8.196555,51,-12.305304
201,-7.6340504,51,-12.517314
202,-7.8803563,51,-12.75414
203,-6.6785955,51,-10.901898
204,-7.1669407,51,-10.415985
205,-7.4912224,51,-11.37703
206,-6.576067,51,-14.061042
207,-6.8966255,51,-11.589372
208,-6.8082232,51,-14.219692
209,-7.1927404,51,-13.57535
210,-7.288052,51,-12.777713
211,-7.042911,51,-11.092622
212,-7.060582,51,-12.522043
213,-7.492124,51,-11.806854
214,-7.290643,51,-11.83102
215,-7.372617,51,-15.189309
216,-7.4097524,51,-15.427457
217,-7.9535975,51,-17.562075
218,-7.8725305,51,-14.755043
219,-7.8844857,51,-12.43266
220,-7.1598268,51,-12.933093
221,-7.2816434,51,-13.402721
222,-7.3387966,51,-13.308943
223,-7.2333994,51,-12.9058075
224,-7.895034,51,-12.53159
225,-7.2705016,51,-11.146557
226,-7.7673645,51,-11.802237
227,-7.7365737,51,-12.695243
228,-7.102539,51,-12.62612
229,-7.2361794,51,-11.842956
230,-6.756599,51,-11.34094
231,-6.6286244,51,-10.546836
232,-6.5181227,51,-11.37979
233,-7.034443,51,-11.822514
234,-7.17808,51,-12.933167
235,-7.3386807,51,-10.844807
236,-7.351302,51,-11.50005
237,-6.954326,51,-11.883783
238,-7.0330105,51,-11.435582
239,-6.91251,51,-12.509892
240,-7.103333,51,-13.76517
241,-7.2339973,51,-12.8111725
242,-7.1961174,51,-14.344748
243,-6.699298,51,-14.38555
244,-6.4062605,51,-12.136925
245,-6.7319465,51,-14.893473
246,-7.521842,51,-14.45734
247,-7.796939,51,-14.699051
248,-7.3249235,51,-14.899035
249,-7.3524723,51,-14.352262
250,-7.013763,51,-15.011945
251,-6.937885,51,-14.185811
252,-6.8482103,51,-12.410936
253,-7.0053477,51,-12.280736
254,-5.9868026,51,-11.834918
255,-5.9512568,51,-11.763314
256,-6.7589345,51,-11.703524
257,-7.6119056,51,-13.904154
258,-7.6598773,51,-14.020324
259,-7.4836335,51,-15.408686
260,-7.2313876,51,-13.154059
261,-7.2701297,51,-13.086333
262,-7.5294657,51,-13.418887
263,-7.0315685,51,-13.347138
264,-7.351722,51,-13.154027
265,-7.334291,51,-13.289716
266,-7.8906817,51,-13.7585
267,-7.6216493,51,-13.357156
268,-7.2479444,51,-12.9757595
269,-7.1316447,51,-13.174542
270,-7.340103,51,-13.446574
271,-6.7805142,51,-12.588774
272,-6.7149725,51,-13.151281
273,-6.922448,51,-13.122319
274,-6.555789,51,-12.796078
275,-6.8371897,51,-13.23396
276,-6.6753826,51,-13.094507
277,-6.6072965,51,-12.296157
278,-7.021281,51,-12.724759
279,-6.230632,51,-11.612027
280,-6.639057,51,-12.385621
281,-6.2018957,51,-12.344015
282,-7.012146,51,-12.752517
283,-6.4278793,51,-12.69536
284,-7.1029086,51,-13.15328
285,-6.9912496,51,-12.388678
286,-6.606277,51,-12.882178
287,-6.6108184,51,-13.409595
288,-6.3945417,51,-12.44301
289,-6.668509,51,-12.979538
290,-7.2909966,51,-13.364191
291,-7.180224,51,-13.417944
292,-6.698026,51,-12.933298
293,-6.742461,51,-13.207022
294,-5.9699078,51,-12.073041
295,-6.7175875,51,-12.222449
296,-6.313526,51,-12.697652
297,-6.240925,51,-13.904659
298,-6.243784,51,-12.308699
299,-6.024945,51,-12.163357
300,-6.2054534,51,-12.693238
301,-6.6695123,51,-13.000052
302,-5.9584446,51,-12.198346
303,-5.887861,51,-14.840704
304,-6.2809577,51,-14.646482
305,-6.2776003,51,-16.78172
306,-6.4050865,51,-16.926388
307,-6.684914,51,-15.494423
308,-7.356785,51,-15.664743
309,-7.3980026,51,-16.081808
310,-7.125714,51,-16.223597
311,-7.4360375,51,-17.804605
312,-7.255646,51,-17.302952
313,-7.312137,51,-14.978779
314,-7.056337,51,-17.585073
315,-6.677474,51,-18.299067
316,-7.337525,51,-17.950544
317,-7.253961,51,-17.569452
318,-7.619164,51,-16.791767
319,-6.5282497,51,-15.392255
320,-7.127634,51,-15.138001
321,-6.6515126,51,-15.4018545
322,-7.3128924,51,-15.333307
323,-7.2134123,51,-15.352067
324,-6.710637,51,-15.375637
325,-6.614493,51,-15.354913
326,-5.8774986,51,-13.918012
327,-5.649698,51,-14.729005
328,-5.2220106,51,-14.926643
329,-5.0456715,51,-13.745187
330,-5.243163,51,-15.582833
331,-5.7393284,51,-13.122862
332,-5.4103537,51,-11.127778
333,-6.1504674,51,-10.625676
334,-5.5186467,51,-10.40389
335,-6.2969065,51,-11.370492
336,-6.376823,51,-11.483798
337,-6.7204037,51,-12.3667345
338,-5.55665,51,-11.586517
339,-5.908984,51,-12.742568
340,-6.2452693,51,-11.82825
341,-6.5439982,51,-12.155104
342,-6.13373,51,-11.286002
343,-6.156266,51,-10.817498
344,-5.8475313,51,-10.502449
345,-5.5714498,51,-10.309173
346,-5.939,51,-12.693621
347,-6.366279,51,-14.532687
348,-6.8092966,51,-13.05042
349,-7.1909933,51,-13.475626
350,-6.0002522,51,-12.521851
351,-6.449721,51,-12.049184
352,-6.2600293,51,-11.984858
353,-6.22023,51,-11.902385
354,-6.393359,51,-11.93425
355,-6.0524187,51,-11.297983
356,-6.683495,51,-11.854104
357,-7.1130323,51,-11.730159
358,-6.804988,51,-12.262468
359,-7.0091643,51,-13.041771
360,-6.842101,51,-13.908439
361,-7.0045495,51,-12.462474
362,-7.356618,51,-13.311891
363,-7.1494617,51,-12.646578
364,-7.328526,51,-12.907799
365,-6.9633465,51,-12.625726
366,-7.1448317,51,-11.915698
367,-7.10892,51,-12.669948
368,-6.9366956,51,-12.271979
369,-7.6655903,51,-13.23335
370,-6.172604,51,-12.43046
371,-7.247603,51,-12.267859
372,-7.6280923,51,-12.982411
373,-7.852802,51,-11.977499
374,-7.8371296,51,-12.472058
375,-7.4096003,51,-11.552511
376,-6.8529606,51,-12.41561
377,-7.8249025,51,-12.626944
378,-8.337934,51,-12.8593445
379,-7.767758,51,-17.11345
380,-7.8060737,51,-16.566603
381,-7.195283,51,-16.120163
382,-7.819159,51,-17.008144
383,-8.342995,51,-17.157043
384,-8.017781,51,-18.382196
385,-7.8452015,51,-20.66053
386,-7.6820917,51,-17.277546
387,-7.884795,51,-15.894971
388,-7.7275634,51,-15.532143
389,-7.3030095,51,-15.168007
390,-6.299133,51,-15.06904
391,-6.814678,51,-16.799295
392,-6.920063,51,-15.808708
393,-7.137933,51,-16.910227
394,-7.537474,51,-16.24563
395,-7.5763035,51,-17.4652
396,-7.5936346,51,-16.251005
397,-6.7225094,51,-14.237611
398,-6.9881244,51,-14.416357
399,-7.0539513,51,-14.129854
