Frame,Z_coord_n1,na_res,Z_coord_na
0,-6.594235,160,-23.443104
1,-7.2514334,160,-18.886667
2,-7.2351437,160,-20.52312
3,-7.1306353,160,-19.347174
4,-7.0440297,160,-15.55831
5,-7.485905,160,-19.42564
6,-6.4873457,160,-21.78163
7,-7.2235274,160,-18.623634
8,-7.2918196,160,-20.737185
9,-7.2350674,47,-21.00952
10,-6.7632513,47,-23.695135
11,-7.589408,47,-23.163187
12,-8.270974,47,-22.513834
13,-8.227972,47,-21.117306
15,-8.834789,47,-19.860662
16,-8.067976,47,-24.248499
17,-8.339408,160,-23.269505
18,-8.164887,160,-24.636034
19,-8.195982,177,-22.237364
20,-7.4429383,177,-21.56115
21,-7.7352824,177,-22.792938
22,-7.129412,177,-24.16224
23,-8.072211,177,-19.026997
24,-8.907404,177,-20.606577
25,-9.226303,177,-21.0029
26,-9.062315,177,-20.107708
27,-8.775133,177,-22.238241
28,-9.614697,177,-23.231457
29,-9.295524,177,-22.985287
30,-9.809144,177,-21.657892
31,-10.098215,177,-20.636007
32,-9.359379,177,-19.853397
33,-8.71147,177,-22.734737
34,-8.986041,177,-21.901072
35,-8.673331,177,-20.366224
36,-8.680631,177,-23.122522
37,-8.795413,177,-16.298658
38,-9.242732,177,-17.555466
39,-10.076488,177,-17.658165
40,-10.112896,177,-17.495096
41,-10.537509,177,-23.962597
43,-9.739747,177,-20.538921
44,-9.349237,177,-21.751703
45,-9.419031,160,-21.097244
46,-9.93315,160,-19.691933
47,-9.558469,160,-19.43092
48,-9.534243,160,-24.908407
49,-9.39604,160,-20.673824
50,-9.614393,160,-19.606827
51,-9.18989,160,-18.687271
52,-9.814346,160,-23.032608
53,-9.224557,160,-22.508612
54,-9.29538,5,-23.495811
55,-9.2660675,5,-19.786325
56,-8.575559,5,-24.573465
59,-8.726871,76,-22.775759
60,-9.164576,76,-22.362104
61,-8.161906,5,-24.357403
62,-8.418538,5,-25.351452
63,-8.555449,76,-24.930721
65,-8.178133,76,-22.923717
67,-8.4613285,76,-21.400932
68,-8.231904,76,-19.817951
69,-8.597206,76,-14.957914
70,-8.559847,76,-14.751024
71,-9.011682,76,-15.339174
72,-8.4317045,76,-14.525687
73,-7.653414,76,-13.816223
74,-8.304028,76,-13.699421
75,-8.397164,76,-19.525677
76,-8.19671,76,-18.061321
77,-8.304177,76,-19.276054
78,-8.356856,76,-17.920454
79,-8.658,76,-15.903416
80,-8.669111,76,-20.489546
81,-7.8931866,76,-22.698212
82,-8.172588,76,-21.068356
83,-7.94946,76,-20.801577
84,-8.298001,76,-21.959206
85,-8.706166,76,-21.076551
86,-9.165188,76,-18.093573
87,-8.559484,76,-19.05288
88,-8.7527485,76,-21.073671
89,-8.454052,76,-15.531851
90,-8.068715,76,-18.93401
91,-8.40484,76,-21.009756
92,-9.134255,177,-19.283602
93,-8.71924,177,-21.219978
94,-9.093007,177,-20.92692
95,-8.674142,177,-23.52231
96,-8.618988,177,-26.530752
97,-9.134314,177,-24.34285
98,-8.975255,177,-25.148703
106,-6.4203067,5,-25.276796
107,-6.7379026,5,-16.747524
108,-7.050559,5,-13.501564
109,-7.0328693,5,-13.288735
110,-6.9157457,5,-15.333471
111,-7.59527,5,-19.591755
112,-7.389041,5,-21.743628
113,-7.3578906,5,-20.112053
114,-6.976962,5,-22.750587
127,-6.902935,140,14.159997
130,-6.776436,40,-25.027784
131,-7.069976,40,-26.5927
135,-7.2211676,5,-18.388283
136,-6.150922,5,-22.42978
138,-5.7451897,7,-22.119167
139,-5.985159,7,-20.267643
140,-5.6664166,7,-23.010418
141,-5.7212033,7,-21.226793
152,-6.779627,204,-21.206064
153,-6.605827,204,-18.923372
154,-6.487998,140,12.233466
155,-6.3980217,140,13.573523
156,-6.4493446,204,-18.209148
157,-6.784685,204,-23.956121
158,-7.2061386,204,-21.129341
159,-7.164326,204,-15.703929
160,-6.987187,204,-21.714144
161,-7.3971004,204,-24.609825
162,-6.269872,204,-25.7795
163,-6.663681,140,10.110589
164,-7.316715,204,-26.396175
165,-6.603592,140,14.233542
166,-7.0529156,140,12.664532
167,-7.0733905,5,-23.034643
168,-8.043406,5,-19.851114
169,-7.331907,5,-16.688187
170,-7.178053,5,-15.012435
171,-7.5531983,5,-21.657814
172,-7.2119,5,-21.150858
173,-8.325603,5,-19.666225
174,-7.4789658,140,9.707677
175,-6.85937,5,-24.455004
176,-7.2651405,5,-23.868027
177,-7.2854276,140,9.327115
178,-7.2887974,140,6.8438044
179,-7.2550077,140,10.198398
180,-7.1645384,140,12.609028
181,-7.3868656,140,10.798435
182,-7.0566077,140,9.120715
183,-6.9741364,140,9.898095
185,-6.8563437,140,8.819743
186,-6.553861,140,9.269685
187,-6.9877687,140,9.381951
188,-7.2473817,140,10.316627
189,-7.845184,204,-17.701973
190,-7.07455,204,-19.340359
191,-7.501813,204,-20.385473
192,-7.5049214,19,-22.003395
193,-8.201393,19,-24.582277
194,-7.813054,140,10.222978
195,-7.6968036,62,-21.466232
196,-7.30518,62,-17.94055
198,-7.4896817,204,-20.552517
199,-6.8275857,204,-19.506771
200,-6.9857326,204,-17.312195
201,-7.112097,204,-17.651264
202,-7.4092655,204,-20.545914
203,-7.703255,204,-23.940153
204,-8.821577,204,-24.233534
205,-8.900508,204,-25.640306
206,-8.723719,204,-22.604435
207,-9.140919,19,-26.133802
208,-8.5342655,204,-22.854378
217,-7.7787504,214,-24.764965
223,-6.527959,214,-20.062613
224,-6.8936763,214,-20.702215
225,-6.655177,214,-19.308508
226,-6.1621594,19,-21.663578
227,-6.2549133,214,-23.313765
228,-6.9516253,214,-16.373932
229,-7.8276052,19,-16.574825
230,-7.7004156,214,-22.121475
231,-7.5160394,140,9.7438
232,-8.207325,42,11.786559
233,-8.200273,42,11.323947
234,-8.018125,42,11.878228
235,-8.16542,42,8.972491
238,-8.425767,214,-25.884369
239,-8.105571,214,-21.213219
240,-7.574089,140,10.076251
241,-8.091789,214,-17.932932
242,-8.126255,140,9.709542
243,-7.7959123,140,12.523636
244,-7.4588428,62,-20.519123
245,-8.388395,62,-18.907429
246,-7.931185,62,-19.612087
247,-7.827793,140,13.295461
250,-8.747793,214,-24.292925
251,-8.375358,140,8.0657425
252,-7.9252477,140,9.079479
253,-7.4007545,214,-24.498447
254,-7.8772182,214,-20.403685
255,-7.402539,214,-13.711571
256,-7.7140217,214,-10.832421
257,-7.5640945,214,-8.5282
258,-7.3356953,214,-7.769897
259,-7.7479644,214,-8.876115
260,-6.799524,214,-8.685504
261,-7.774169,214,-8.064194
262,-7.0187354,214,-7.326918
263,-7.0601645,214,-7.8096056
264,-7.2346525,214,-8.652187
265,-6.837771,214,-8.478124
266,-7.0153613,205,-22.741385
267,-6.6613183,205,-22.003654
268,-7.396002,156,-20.363503
269,-7.4790716,156,-22.653944
270,-7.3017206,60,-23.119362
271,-7.544162,214,-9.330448
272,-7.0668545,60,-24.037527
273,-7.7352266,60,-23.942442
274,-8.098313,60,-19.158186
275,-8.260811,60,-22.612476
276,-7.8862267,60,-22.929792
277,-7.9805894,60,-22.06388
278,-7.582795,60,-22.030802
279,-7.0925593,214,-6.8745656
280,-7.73589,214,-7.7318473
281,-8.105337,156,-25.219704
282,-8.937843,156,-23.458458
283,-8.670956,156,-20.583895
284,-8.59112,156,-25.063585
285,-9.0078335,156,-25.840635
286,-8.667928,143,-21.815233
287,-8.494913,143,-23.335228
288,-8.454495,143,-21.521355
289,-7.3213024,143,-20.765696
290,-8.201919,76,-22.348324
291,-8.431374,185,-25.619987
292,-8.626559,143,-26.10436
293,-8.377904,143,-21.614796
294,-8.187173,214,-8.216533
295,-8.363183,214,-9.76665
296,-7.6715217,214,-7.5899444
297,-8.069386,143,-23.16604
298,-8.864705,143,-25.221643
299,-8.144258,143,-21.140583
300,-8.623402,143,-23.599773
301,-8.880164,143,-25.619064
302,-9.635572,214,-10.027984
303,-9.638563,143,-26.421165
304,-9.206504,143,-24.957218
305,-8.752431,143,-21.586098
306,-9.296968,143,-26.128197
307,-9.309234,143,-21.985569
308,-9.116307,214,-11.55365
309,-9.1907625,214,-11.461096
310,-9.396926,214,-9.90189
311,-9.430362,214,-10.409431
312,-8.954152,214,-12.080777
313,-9.237841,40,-23.885788
314,-8.692612,40,-23.377169
315,-8.536152,214,-9.186081
316,-8.698021,214,-8.479079
317,-8.490562,214,-8.312161
318,-8.745079,214,-9.609674
319,-7.9870005,214,-8.106308
320,-9.039816,40,-25.310276
321,-9.138278,40,-22.787872
322,-9.198992,40,-24.865261
323,-9.584079,40,-22.344038
324,-8.822706,40,-27.524088
325,-9.138794,214,-9.546784
326,-9.263837,214,-9.343132
327,-8.550825,214,-8.674148
328,-8.760319,214,-8.544255
329,-9.310275,214,-10.39992
330,-8.872108,40,-20.79461
331,-9.370293,143,-24.544073
332,-8.846328,143,-20.315548
333,-9.68938,143,-22.255724
334,-9.0876875,143,-19.681095
335,-8.391179,143,-21.71851
336,-8.938219,143,-23.267775
337,-9.354762,143,-28.172888
338,-8.766188,214,-9.2104845
339,-9.088364,214,-9.30939
340,-9.036174,143,-25.545258
341,-9.206515,143,-24.273626
342,-9.093022,143,-19.727905
343,-9.341075,143,-21.571402
344,-8.818375,143,-17.761461
345,-9.10914,143,-25.057096
346,-8.852876,143,-22.810165
347,-8.739547,134,-27.213814
348,-9.157933,134,-22.72901
349,-9.045586,134,-27.976154
350,-8.986702,134,-24.0915
351,-8.776645,214,-9.8537
352,-8.77363,134,-24.5038
353,-8.996468,134,-23.40823
354,-9.160891,134,-21.495388
355,-9.040025,134,-21.882795
356,-9.023508,214,-9.194083
357,-8.471511,134,-22.72299
358,-9.004029,134,-23.1416
359,-9.086898,134,-23.785885
360,-8.1641035,134,-23.199244
361,-9.20678,214,-9.137157
362,-8.623281,214,-9.021218
363,-8.232928,214,-8.417803
364,-8.739424,134,-26.006264
365,-9.1294985,214,-9.153823
366,-7.920347,214,-8.047781
367,-8.278383,134,-23.510078
368,-7.9877124,134,-23.184006
369,-8.418836,134,-22.382753
370,-7.521742,134,-22.476467
371,-7.6675334,134,-22.602472
