Frame,Z_coord_n1,na_res,Z_coord_na
1,-5.1104603,6,-22.368423
2,-5.3646193,6,-21.213083
3,-5.063783,6,-20.464249
4,-5.9141297,6,-20.472872
5,-5.7977166,6,-18.616884
6,-4.9723296,6,-19.952541
7,-5.3829665,6,-18.243458
8,-5.45097,6,-20.274752
9,-4.988847,6,-19.434908
10,-6.6973104,6,-21.825977
11,-6.551906,6,-15.716403
12,-6.490731,6,-15.765016
13,-7.3022733,6,-16.840538
14,-6.5242867,6,-19.798002
15,-6.467475,52,-24.866732
16,-6.469498,52,-24.28573
17,-6.570321,52,-22.205364
18,-6.517064,52,-20.720573
26,-6.6975546,6,-21.62143
27,-6.324081,6,-22.037651
28,-7.1923094,6,-25.977858
29,-6.7238493,6,-25.53658
30,-6.6170135,6,-22.251036
31,-6.381358,6,-23.754293
32,-6.8424363,6,-23.961283
33,-6.87589,6,-20.421556
34,-6.2714725,6,-23.646057
45,-5.173141,27,-21.814747
46,-5.118976,27,-19.788792
52,-6.4242773,6,-23.616476
76,-6.2683616,52,-23.07176
77,-5.5582776,52,-22.171854
78,-6.018038,52,-18.726124
79,-5.2242413,52,-14.734097
80,-5.0492945,52,-18.6966
81,-4.198941,52,-19.567076
82,-4.4113064,52,-22.239838
89,-2.9096932,52,-20.741686
96,-3.7034702,52,-19.927387
97,-4.191457,52,-22.33105
112,-3.9346356,52,-21.37223
113,-4.270377,52,-20.4318
140,-1.006622,248,18.201628
143,-0.6359604,248,19.56613
144,-0.83447486,248,17.117805
145,-0.36925548,248,18.245617
146,-0.8329967,248,15.90916
147,-1.4242932,248,17.57887
148,-1.4710863,248,15.558513
149,-1.2143534,97,-19.139925
150,-0.85308886,248,14.394821
151,-1.4151915,248,15.370394
155,-1.4389197,248,17.807661
156,-1.2225946,248,18.277563
157,-1.4142733,248,16.401314
158,-1.1761222,248,17.070938
159,-0.45358342,97,-17.88221
160,-0.52015895,248,15.826087
161,-0.74005795,248,16.49784
162,-1.0799773,248,15.404597
163,-1.6268744,248,15.100731
164,-1.6151642,248,17.02941
165,-1.2192434,248,20.240917
166,-1.498803,248,20.307432
167,-1.9422643,248,18.77954
169,-2.3766146,248,19.551441
170,-2.0718493,248,18.743399
173,-1.691343,248,19.047459
175,-1.4710141,248,19.826746
176,-1.733629,248,18.337618
177,-1.5292931,248,19.856243
178,-1.6847354,248,19.510653
181,-1.928483,248,17.153608
182,-1.9272107,248,15.728915
183,-1.3247166,248,16.19921
185,-2.1933682,97,-21.000147
186,-2.1575353,97,-21.689548
187,-2.0653303,126,-17.840204
191,-2.1711855,126,-19.494137
192,-2.0878508,126,-18.312399
195,-2.04199,126,-17.603613
207,-2.4257185,61,-21.84802
208,-2.1400108,61,-20.068813
209,-2.3587646,61,-18.399769
210,-2.8167262,61,-17.885448
211,-2.3940184,61,-16.832201
212,-1.588751,61,-18.931225
214,-1.6930333,117,-17.984741
235,-0.18472874,248,21.593672
240,-1.2485652,248,20.376425
242,-0.9647742,248,20.705849
252,-1.3724196,237,-17.07365
253,-1.6796334,237,-18.749292
255,-2.2606666,190,17.145378
257,-1.4875358,190,19.876764
258,-1.609929,190,14.405046
259,-2.4373937,190,15.078644
260,-2.1591573,117,-19.703436
261,-2.6470773,190,14.550938
262,-2.7958508,190,15.880209
263,-1.831658,248,19.346542
266,-2.6826243,248,19.674362
269,-1.6817359,248,20.206821
270,-1.5450655,248,19.795668
271,-1.9067297,248,19.482592
275,-1.0704346,248,17.035925
325,1.757981,190,22.330427
326,1.6941861,190,19.160126
328,0.8688862,190,19.948542
329,0.56256783,190,21.349756
331,0.5770005,190,21.92696
332,0.87688124,190,20.44628
333,1.7020211,190,20.980108
334,1.9476886,190,19.680738
335,1.7058908,190,19.77004
336,1.1282351,190,20.995323
337,0.98926234,190,21.150406
338,1.9213952,190,17.096264
339,2.3976524,190,19.968174
340,1.9502269,117,-14.849763
341,2.0602176,190,23.496374
342,1.0461608,190,21.453653
351,2.5736778,190,24.501122
352,1.9094545,190,24.173658
358,1.0218323,1,-17.24821
370,0.7434145,1,-15.538583
390,0.4855929,7,-15.246311
398,1.0442889,265,-12.404013
