Frame,Z_coord_n1,na_res,Z_coord_na
1,-7.5452113,159,-25.374922
2,-7.562575,159,-26.278206
3,-7.0951476,50,-24.889795
5,-7.04051,34,9.527975
6,-6.5281096,34,14.412826
7,-7.0635614,34,13.152494
8,-6.5063214,34,12.900691
10,-7.1853733,34,11.110625
12,-7.3239827,50,-23.736101
13,-7.13838,50,-22.254345
14,-6.599782,34,13.242767
15,-6.3669596,34,12.151325
16,-6.1638083,34,10.97139
17,-6.5259886,34,11.522844
18,-7.245385,34,12.676497
19,-7.2847385,50,-18.68969
20,-6.6633015,50,-19.583227
21,-7.1631956,50,-20.211443
22,-6.731151,34,13.597423
23,-6.3251414,34,10.608068
24,-6.169884,34,12.181012
25,-5.67253,34,12.849077
26,-6.027251,34,9.779004
27,-6.108515,34,9.57287
28,-5.202788,34,10.362266
29,-6.2385416,34,10.778075
30,-6.9020925,34,10.808169
31,-6.7260265,34,10.799107
32,-6.9390326,16,-24.204777
33,-6.707204,16,-20.171387
34,-8.092351,16,-20.61282
35,-8.023672,16,-20.216122
36,-7.2508965,34,11.7640085
37,-7.35801,50,-20.654013
38,-7.485502,50,-18.482885
39,-6.8607764,50,-18.384268
40,-6.5535054,50,-19.491394
41,-6.591483,50,-21.806053
43,-6.6972075,50,-22.03907
44,-6.944883,50,-25.49256
45,-7.272904,50,-23.980581
46,-7.584599,50,-25.703789
47,-7.1298127,56,-17.201096
48,-8.094809,56,-18.905022
49,-7.6691556,56,-24.479641
50,-7.825316,56,-22.202085
51,-7.7527895,56,-22.212452
52,-8.3190775,56,-24.561617
53,-8.263264,56,-21.25771
54,-8.459559,56,-23.187218
55,-7.9984493,56,-24.977762
56,-8.461735,56,-24.385616
57,-8.720997,56,-22.963795
58,-8.997036,56,-24.806858
59,-8.534729,34,12.391092
60,-9.21061,34,10.899941
62,-9.393514,34,6.5017834
63,-9.117036,34,6.8902116
64,-9.099327,34,9.230817
65,-9.078417,34,11.217049
66,-8.72701,34,11.757023
67,-8.671558,34,11.258309
68,-8.941542,34,10.09844
69,-9.897059,34,8.550788
70,-9.723899,34,10.314283
71,-10.491033,34,11.344742
72,-9.501797,34,6.566928
73,-9.685752,34,5.591397
74,-9.175049,34,5.2467136
75,-9.863484,34,6.748162
76,-9.25045,34,9.672124
77,-9.543612,34,8.801266
78,-9.314209,34,9.680818
79,-10.409839,34,6.559509
80,-10.490368,34,9.350745
81,-10.709668,34,8.765276
82,-10.541771,34,8.175701
83,-9.886629,34,9.48583
84,-9.850207,34,8.0611315
85,-10.496125,34,4.948949
86,-11.003096,34,5.9260917
87,-10.006825,34,9.157498
88,-10.210664,34,4.661843
89,-10.477376,34,4.668491
90,-9.872986,34,5.290695
91,-10.7186575,34,9.6052065
92,-9.9024,34,11.20155
93,-10.359715,56,-23.25903
94,-10.052522,34,9.764396
95,-10.4952,34,9.487649
96,-9.814964,34,8.713631
97,-9.886548,34,7.9794745
98,-9.611301,34,10.554243
99,-9.625387,34,10.582497
100,-9.923347,56,-20.29844
101,-10.131524,34,11.069825
102,-10.140892,34,10.458677
103,-9.982297,34,11.370246
104,-10.064451,56,-20.800777
105,-10.3257675,34,10.862983
106,-10.284922,56,-19.757412
107,-10.393461,56,-21.094261
108,-10.791248,41,-25.71851
109,-10.379279,34,12.194957
110,-10.681412,54,-22.676056
111,-10.352183,34,10.86191
112,-10.724037,56,-18.47712
113,-10.417751,54,-23.110554
114,-11.184307,54,-24.711763
115,-10.33745,56,-24.437595
116,-10.154359,34,11.752666
117,-9.810749,54,-21.888222
121,-11.594607,56,-29.216602
122,-11.191295,56,-24.695211
123,-10.874723,56,-27.83841
124,-10.4725,56,-24.15005
125,-11.185777,56,-27.863089
126,-11.157695,56,-28.997118
129,-10.400758,56,-26.165154
130,-10.8483,56,-25.905975
131,-10.186907,56,-27.73146
132,-10.685644,56,-27.73445
133,-10.21557,41,-25.351088
134,-10.199158,41,-24.369335
135,-10.110369,41,-21.247564
136,-10.237363,41,-24.486177
137,-10.781819,41,-26.59783
138,-10.389819,56,-17.012932
139,-11.189044,56,-14.114871
140,-11.448667,41,-25.510368
141,-11.420872,56,-16.501661
142,-11.1402235,56,-17.926764
143,-11.407886,56,-23.154509
144,-11.357326,56,-24.364685
145,-11.923845,56,-25.427877
146,-11.315228,56,-25.233547
147,-11.028699,56,-22.477783
148,-10.135991,56,-24.945711
149,-10.583459,56,-23.249746
150,-10.935155,56,-23.043207
151,-11.412164,56,-27.011633
152,-11.499464,56,-22.245695
153,-11.290638,56,-17.234453
154,-10.983776,56,-20.84683
155,-10.919773,56,-18.358444
156,-10.756986,56,-19.330475
157,-11.383478,56,-24.786251
158,-11.6589775,56,-26.130482
159,-11.464644,56,-26.204828
160,-11.860826,56,-23.258266
161,-11.62603,4,-25.148853
162,-11.321561,4,-25.162708
163,-11.512808,4,-28.641481
164,-11.3859,4,-28.404879
165,-11.04208,56,-28.83698
166,-11.136474,56,-27.428518
167,-11.399423,56,-28.211857
168,-11.480054,56,-25.016527
169,-11.961486,56,-22.530098
170,-12.168869,56,-21.084324
171,-12.76545,56,-21.579994
172,-12.3080225,56,-21.510756
173,-12.127498,56,-23.532806
174,-12.446444,56,-22.36711
