Frame,Z_coord_n1,na_res,Z_coord_na,prod
880,-3.0793796,52,-4.255178,prod3
881,-2.5911481,52,-2.6967309,prod3
882,-3.4792047,52,-4.583309,prod3
883,-3.1922305,52,-2.9154422,prod3
884,-3.3746748,52,-3.67331,prod3
885,-3.7691793,52,-4.889111,prod3
886,-3.2664623,52,-4.461754,prod3
887,-2.918336,52,-2.5796351,prod3
888,-3.3227928,52,-4.6209636,prod3
889,-3.1776404,52,-4.5908484,prod3
890,-3.2992446,52,-4.359119,prod3
891,-2.8551688,52,-3.940365,prod3
892,-2.7761211,52,-4.109609,prod3
893,-2.9332576,52,-4.295932,prod3
894,-2.775204,52,-3.6659563,prod3
895,-2.8263526,52,-3.9052248,prod3
896,-2.8059394,52,-3.673495,prod3
897,-3.0774314,52,-4.548253,prod3
898,-3.620703,52,-4.6480036,prod3
899,-2.9258273,52,-3.562838,prod3
900,-2.8945994,52,-4.276238,prod3
901,-2.8836408,52,-3.778531,prod3
902,-2.4629083,52,-3.5421627,prod3
903,-3.038623,52,-3.8866231,prod3
904,-2.4619017,52,-3.4833145,prod3
905,-2.625903,52,-3.7631247,prod3
906,-2.2265534,52,-3.5502474,prod3
907,-2.7897894,52,-3.7008674,prod3
908,-2.4845924,52,-2.5066183,prod3
909,-2.7165833,52,-2.7746599,prod3
910,-2.3496492,52,-2.590749,prod3
911,-2.9572809,52,-2.9516392,prod3
912,-3.6386528,52,-3.7337542,prod3
913,-3.4206452,52,-3.4694967,prod3
914,-2.9457102,52,-4.30167,prod3
915,-2.9373455,52,-3.7558448,prod3
916,-2.7391737,52,-2.6071959,prod3
917,-2.6414647,52,-2.4661958,prod3
918,-3.0323284,52,-2.6024444,prod3
919,-2.2680542,52,-3.5384052,prod3
920,-2.0917413,52,-2.2962062,prod3
921,-1.8725482,52,-1.7869302,prod3
922,-2.4344165,52,-2.1665752,prod3
923,-2.7963207,52,-3.892563,prod3
924,-2.6973217,52,-3.6251893,prod3
925,-3.3991723,52,-2.90114,prod3
926,-2.6818779,52,-2.963557,prod3
927,-3.085396,52,-3.8437643,prod3
928,-3.4094684,52,-3.5943103,prod3
929,-3.1446583,52,-3.0986269,prod3
930,-3.285238,52,-3.1807437,prod3
931,-3.5519369,52,-3.7877834,prod3
932,-3.6005867,52,-4.1794314,prod3
933,-3.555998,52,-3.7027776,prod3
934,-3.3127553,52,-3.6114678,prod3
935,-4.0837636,52,-4.170106,prod3
936,-4.0729194,52,-5.20251,prod3
937,-4.2144976,52,-5.2481174,prod3
938,-4.0818305,52,-3.7688744,prod3
939,-3.7151492,52,-3.3682518,prod3
940,-3.9345622,52,-3.9973488,prod3
941,-4.4977875,52,-6.0941553,prod3
942,-4.013515,52,-4.770812,prod3
943,-3.3906207,52,-4.7070813,prod3
944,-2.8402781,52,-4.1742315,prod3
945,-3.7838407,52,-5.0031896,prod3
946,-3.4577801,52,-3.2701502,prod3
947,-3.1458626,52,-2.9111571,prod3
948,-3.0870643,52,-3.6283371,prod3
949,-3.2746534,52,-4.2210927,prod3
950,-3.7257917,37,-17.934366,prod3
951,-3.719218,37,-18.286194,prod3
952,-3.414767,52,-4.5179367,prod3
953,-3.2718997,52,-3.4807534,prod3
954,-3.5152316,52,-3.318693,prod3
955,-3.5127344,52,-3.1549885,prod3
956,-2.7537951,37,-20.448683,prod3
957,-2.697142,37,-20.62821,prod3
958,-2.4453185,52,-3.207821,prod3
959,-2.4310908,52,-2.2948391,prod3
960,-2.2042847,52,-1.7274014,prod3
961,-2.4977217,52,-2.085153,prod3
962,-2.7808056,52,-2.6796536,prod3
963,-1.8041788,52,-2.5991502,prod3
964,-2.8864586,52,-2.8040156,prod3
965,-2.4964712,52,-3.2415185,prod3
966,-2.4469674,52,-2.8499613,prod3
967,-2.3561842,52,-3.3528152,prod3
968,-2.1160414,52,-1.7487898,prod3
969,-2.2589898,52,-2.0024042,prod3
970,-2.0219393,52,-1.9302313,prod3
971,-2.4045987,52,-1.9555341,prod3
972,-1.9884166,52,-1.0401571,prod3
973,-1.9473977,52,-2.2244124,prod3
974,-2.5755868,37,-17.346733,prod3
975,-3.4401274,37,-18.511042,prod3
976,-2.6563716,37,-17.15313,prod3
977,-2.8874712,37,-17.495424,prod3
978,-2.055547,52,-1.934643,prod3
979,-2.3958004,52,-1.9963828,prod3
980,-1.9629287,52,-2.1185887,prod3
981,-2.506458,37,-18.777916,prod3
982,-2.2048633,52,-1.7711905,prod3
983,-2.3238506,37,-19.26045,prod3
984,-2.1685972,37,-18.490204,prod3
985,-2.1486413,52,-2.7496116,prod3
986,-2.0349524,37,-19.816767,prod3
987,-2.4066126,52,-2.877021,prod3
988,-2.2743404,52,-3.0589461,prod3
989,-2.5702064,52,-3.407569,prod3
990,-2.4587686,52,-3.2560158,prod3
991,-2.6300797,52,-2.4012723,prod3
992,-2.3304296,37,-16.907469,prod3
993,-2.3184175,52,-2.191107,prod3
994,-2.5810847,37,-21.082783,prod3
995,-2.5134037,37,-19.919535,prod3
996,-3.2077937,37,-21.173058,prod3
997,-2.9983552,37,-18.307308,prod3
998,-3.3380656,37,-16.729017,prod3
999,-3.5717692,37,-16.2099,prod3
1000,-3.0714092,37,-16.232983,prod3
1001,-3.6738179,37,-18.514372,prod3
1002,-3.7241936,37,-20.393715,prod3
1003,-3.218953,37,-20.267235,prod3
1004,-2.3537552,37,-19.682625,prod3
1005,-3.2942164,37,-18.428955,prod3
1006,-3.510328,37,-21.066475,prod3
1007,-3.5810304,37,-19.517576,prod3
1008,-3.27764,37,-18.981638,prod3
1009,-2.9582856,37,-18.26626,prod3
1010,-3.063537,37,-18.22304,prod3
1011,-3.5170465,37,-19.4623,prod3
1012,-3.2596066,37,-21.341726,prod3
1013,-3.2032576,37,-20.057894,prod3
1014,-2.8889775,37,-15.173962,prod3
1015,-3.6603239,37,-16.112677,prod3
1016,-3.2217271,37,-18.626204,prod3
1017,-3.4855626,37,-18.440098,prod3
1018,-2.9073002,37,-17.852911,prod3
1019,-2.5737047,37,-19.260757,prod3
1020,-2.6107032,35,-15.924998,prod3
1021,-2.718437,35,-12.950914,prod3
1022,-2.5901601,35,-13.255384,prod3
1023,-2.3065128,37,-18.513838,prod3
1024,-2.5998402,35,-12.554029,prod3
1025,-2.4510858,35,-13.752916,prod3
1026,-1.3991308,35,-13.168569,prod3
1027,-1.5223593,37,-14.795391,prod3
1028,-0.90151805,37,-14.281895,prod3
1029,-1.7393368,37,-17.015709,prod3
1030,-0.7906609,37,-17.96114,prod3
1031,-1.0328386,37,-13.892959,prod3
1032,-1.3859619,37,-13.504837,prod3
1033,-0.8196642,37,-13.475129,prod3
1034,-0.7843663,37,-13.056859,prod3
1035,-1.4585545,37,-14.236019,prod3
1036,-1.6008629,37,-13.6327915,prod3
1037,-1.4471048,37,-15.035938,prod3
1038,-1.3941195,37,-15.092421,prod3
1039,-0.7177639,37,-14.707549,prod3
1040,-1.0072211,37,-15.423561,prod3
1041,-1.6447723,37,-16.72406,prod3
1042,-1.1432612,37,-15.775848,prod3
1043,-1.6950595,37,-14.662173,prod3
1044,-1.3775092,37,-14.461085,prod3
1045,-1.413489,37,-14.316934,prod3
1046,-1.7602322,37,-18.811241,prod3
1047,-1.781035,37,-18.508812,prod3
1048,-1.6520877,52,-1.1774141,prod3
1049,-1.0846988,52,-1.5442721,prod3
1050,-1.6761785,52,-2.2342448,prod3
1051,-1.7939812,52,-2.2047794,prod3
1052,-1.6774384,52,-1.2726973,prod3
1053,-1.9336693,52,-1.2552805,prod3
1054,-2.1846447,52,-1.9214144,prod3
1055,-1.2436051,52,-0.60459423,prod3
1056,-1.5693737,49,-16.037384,prod3
1057,-1.4594104,52,-1.438574,prod3
1058,-0.94195616,49,-16.419102,prod3
1059,-1.5698612,49,-17.249552,prod3
1060,-1.618272,52,-1.2450123,prod3
1061,-0.8971978,52,-0.55933845,prod3
1062,-1.8605814,52,-0.9307075,prod3
1063,-1.5999147,52,-1.3523207,prod3
1064,-0.95879936,52,-1.0314876,prod3
1065,-2.2012239,52,-1.6907403,prod3
1066,-1.3510752,52,-1.323809,prod3
1067,-1.534058,52,-2.0672681,prod3
1068,-1.6641551,52,-2.6954362,prod3
1069,-1.7477007,52,-2.5574253,prod3
1070,-1.9825494,35,-18.555317,prod3
1071,-2.1669853,52,-3.0751936,prod3
1072,-1.2971327,35,-16.284048,prod3
1073,-1.9756758,52,-3.1110733,prod3
1074,-2.0418656,35,-17.072079,prod3
1075,-2.827838,35,-17.034962,prod3
1076,-2.078661,35,-17.700384,prod3
1077,-1.7986158,35,-17.816776,prod3
1078,-2.0658855,52,-3.193127,prod3
1079,-2.0012765,35,-16.68317,prod3
1080,-1.2881358,35,-16.183596,prod3
1081,-0.46903685,52,-1.2729794,prod3
1082,-0.7425344,52,-3.2123098,prod3
1083,-1.2100517,52,-3.040749,prod3
1084,-0.95350516,52,-2.2912185,prod3
1085,-1.0731872,52,-1.4968966,prod3
1086,-0.532121,52,-1.3693569,prod3
1087,-0.76023257,52,-2.1109462,prod3
1088,-0.53528106,52,-3.130202,prod3
1089,-0.50324166,52,-2.4503748,prod3
1090,-0.6754541,52,-1.7526404,prod3
1091,-0.9925496,52,-1.9930965,prod3
1092,-0.9345551,52,-0.8589487,prod3
1093,-0.51666737,52,-1.3087323,prod3
1094,-0.52997255,52,-1.4371266,prod3
1095,-1.0945089,52,-2.2451377,prod3
1096,-1.183768,52,-2.2407098,prod3
1097,-0.92964184,49,-16.672516,prod3
1098,-0.4765518,52,-1.3754178,prod3
1099,-0.5982598,49,-12.131041,prod3
1100,-0.22247562,52,-1.5276997,prod3
1101,-0.21894217,52,-1.1627368,prod3
1102,-0.7000762,52,-1.5638872,prod3
1103,-0.937864,52,-2.159476,prod3
1104,-0.44988525,52,-2.7517219,prod3
1105,-0.008080672,52,-2.7856789,prod3
1106,0.022849381,52,-1.1155063,prod3
1107,0.08025154,52,-2.3853438,prod3
1108,0.63435817,52,-1.6317554,prod3
1109,0.9696692,52,0.236506,prod3
1110,0.64712054,52,0.07219535,prod3
1111,0.41735184,52,-0.26615265,prod3
1112,-0.41040596,52,-0.852724,prod3
1113,-0.050664578,52,-0.8454564,prod3
1114,-0.033728477,52,-0.65704966,prod3
1115,0.33122474,52,-0.4219417,prod3
1116,-0.5099285,52,-1.0256112,prod3
1117,0.22368896,52,-1.7998677,prod3
1118,0.21879147,49,-17.041094,prod3
1119,-0.04937207,52,-0.77451587,prod3
1120,0.3069106,52,-0.65031826,prod3
1121,0.20285152,52,-2.3034823,prod3
1122,0.27604985,52,-1.4680636,prod3
1123,-0.021536758,52,-1.1526349,prod3
1124,0.7155016,52,-1.4483693,prod3
1125,0.7960502,52,-0.036593273,prod3
1126,0.5234694,52,-0.20188703,prod3
1127,0.41831225,52,0.17069532,prod3
1128,-0.21876872,52,-0.69026005,prod3
1129,0.14461748,52,-0.33949175,prod3
1130,-0.11246669,52,-0.7095583,prod3
1131,0.47295356,52,-0.5979911,prod3
1132,0.36684272,52,-0.34870553,prod3
1133,0.56896615,52,-0.2658453,prod3
1134,0.7178781,52,-0.11296375,prod3
1135,0.98250324,52,0.2522964,prod3
1136,1.2000738,52,0.41960815,prod3
1137,1.3050454,52,2.3367558,prod3
1138,1.2937624,52,-0.43661925,prod3
1139,1.3711663,52,-0.3152478,prod3
1140,1.5552206,52,0.69335485,prod3
1141,1.1139128,52,0.14031772,prod3
1142,1.3300278,52,0.65233904,prod3
1143,1.852084,52,0.942763,prod3
1144,2.522868,52,0.9750284,prod3
1145,1.6663711,52,0.7648682,prod3
1146,1.6823986,52,-0.14241478,prod3
1147,2.0063329,52,0.5667854,prod3
1148,1.9622864,52,-0.21056312,prod3
1149,2.000434,52,0.37324166,prod3
1150,1.9614524,52,0.10644908,prod3
1151,2.2290196,52,0.8697674,prod3
1152,1.7469454,52,0.21331824,prod3
1153,1.7305261,52,0.06466027,prod3
1154,1.857799,52,0.5396115,prod3
1155,1.6622255,52,0.15207179,prod3
1156,1.9833236,52,0.47725126,prod3
1157,1.910529,52,0.27681947,prod3
1158,1.8829056,52,-0.22674015,prod3
1159,1.9699401,52,0.31042355,prod3
1160,1.8273238,52,0.6102927,prod3
1161,1.4536844,52,-0.046046853,prod3
1162,1.7384684,52,0.45044252,prod3
1163,1.1491166,52,-0.7578801,prod3
1164,0.93847835,52,-0.9804949,prod3
1165,0.48756352,52,-0.9381665,prod3
1166,0.04675415,52,-1.0009054,prod3
1167,-0.27172825,52,-1.1504629,prod3
1168,-0.3530632,52,-0.75059634,prod3
1169,0.13037623,52,-0.48657817,prod3
1170,0.22652845,52,-0.6030525,prod3
1171,0.48744306,52,-1.637307,prod3
1172,0.44192192,52,-0.8363692,prod3
1173,0.86886245,52,0.05661425,prod3
1174,0.66142255,52,-1.5060961,prod3
1175,0.8844678,52,-0.30042788,prod3
1176,0.4379615,52,-0.5725304,prod3
1177,0.3654429,52,-0.28197262,prod3
1178,0.14517109,52,-0.907986,prod3
1179,0.2243474,52,-0.7340847,prod3
1180,0.31846607,52,-2.0813124,prod3
1181,0.36568487,52,-2.052476,prod3
1182,0.19691443,52,-2.3914475,prod3
1183,0.18537231,52,-2.1293323,prod3
1184,0.26388773,52,-1.4071723,prod3
1185,0.4169708,52,-2.0658357,prod3
1186,-0.28798082,52,-2.410285,prod3
1187,0.13516921,35,-12.131611,prod3
1188,0.3835909,52,-1.7100617,prod3
1189,0.70364577,35,-11.879188,prod3
1190,0.053581968,35,-12.52075,prod3
1191,0.37994188,35,-11.169535,prod3
1192,-0.37994403,35,-13.269185,prod3
1193,0.06370213,35,-14.932253,prod3
1194,0.40697688,35,-15.700293,prod3
1195,0.0704621,52,-2.0486677,prod3
1196,0.324436,52,-2.0769117,prod3
1197,0.46673775,52,-1.925718,prod3
1198,0.4915556,35,-17.227982,prod3
1199,0.33664444,52,-1.1327696,prod3
1200,-0.44400537,52,-1.5427303,prod4
1201,-1.0590231,52,-1.8227463,prod4
1202,-0.33861122,52,-3.224634,prod4
1203,-0.23545289,52,-1.2327442,prod4
1204,-0.68667924,49,-17.760046,prod4
1205,-0.448576,49,-16.08075,prod4
1206,-0.5846968,52,-1.9621142,prod4
1207,-0.64034945,52,-1.4453826,prod4
1208,0.5129508,52,-1.4629431,prod4
1209,0.62897205,52,-1.3547282,prod4
1210,1.2330492,52,0.6837973,prod4
1211,1.0482816,35,-14.307064,prod4
1212,1.3247714,35,-14.996009,prod4
1213,1.1438694,52,-0.8392389,prod4
1214,0.9604464,52,-0.9470968,prod4
1215,1.0281438,52,-0.10220178,prod4
1216,0.9352408,52,-1.9906518,prod4
1217,0.8038679,52,-1.5624,prod4
1218,0.52963746,49,-13.4635725,prod4
1219,0.0961181,49,-14.484531,prod4
1220,-0.026340835,52,-2.121598,prod4
1221,0.273011,52,-1.7988596,prod4
1222,0.15470788,52,-1.9873607,prod4
1223,0.05725517,52,-2.339611,prod4
1224,-0.6425417,49,-17.43657,prod4
1225,-0.6954174,35,-18.522657,prod4
1226,-0.7683898,35,-17.988207,prod4
1227,-0.43278295,35,-14.386652,prod4
1228,-1.1723928,35,-18.000124,prod4
1229,-0.50382006,52,-1.3531052,prod4
1230,-0.6140938,49,-15.098299,prod4
1231,-1.219303,49,-18.10476,prod4
1232,0.056917198,49,-14.207431,prod4
1233,-0.6439148,49,-14.654615,prod4
1234,-0.93605816,49,-19.49242,prod4
1235,-1.0267161,49,-14.285128,prod4
1236,-0.5794249,49,-17.137363,prod4
1237,-1.0678829,52,-2.8789513,prod4
1238,-0.5962117,52,-2.9876459,prod4
1239,-0.04937529,49,-15.380464,prod4
1240,-0.47234946,49,-17.61874,prod4
1241,0.1548346,49,-15.991336,prod4
1242,-0.37212932,52,-2.2900677,prod4
1243,-0.9648577,52,-1.6201552,prod4
1244,-0.19688186,52,-1.3696451,prod4
1245,-0.43981338,52,-1.1494105,prod4
1246,-0.41705227,52,-1.1511817,prod4
1247,-0.6023904,52,-1.5430331,prod4
1248,-0.827033,52,-1.8243318,prod4
1249,-0.7961516,52,-1.6102462,prod4
1250,-1.3497751,52,-1.9851972,prod4
1251,-0.65572304,52,-1.1775694,prod4
1252,-1.1969395,52,-2.147638,prod4
1253,-1.6141961,52,-3.649027,prod4
1254,-1.5282187,52,-2.3568385,prod4
1255,-1.9037472,52,-2.6174934,prod4
1256,-1.9116181,52,-2.6719732,prod4
1257,-2.074117,35,-20.458456,prod4
1258,-1.8803365,52,-2.7483451,prod4
1259,-1.2985644,35,-18.256079,prod4
1260,-1.5425133,52,-2.6622293,prod4
1261,-1.9691554,35,-15.685383,prod4
1262,-2.1305423,35,-16.639648,prod4
1263,-1.6354166,35,-14.525466,prod4
1264,-1.500994,35,-16.035389,prod4
1265,-1.5532705,35,-16.107645,prod4
1266,-1.3844836,35,-17.273643,prod4
1267,-1.4574692,35,-14.115975,prod4
1268,-1.7291888,35,-14.7091055,prod4
1269,-1.7892805,35,-17.943932,prod4
1270,-2.094219,52,-3.380006,prod4
1271,-1.6342045,52,-4.0120325,prod4
1272,-1.9948184,52,-2.672813,prod4
1273,-1.7068735,52,-3.5870273,prod4
1274,-1.2520491,35,-15.874536,prod4
1275,-1.3743685,35,-15.650382,prod4
1276,-1.7985936,52,-2.2636724,prod4
1277,-1.6341864,52,-2.4268627,prod4
1278,-1.6281968,52,-2.6856341,prod4
1279,-2.2464342,52,-4.3080454,prod4
1280,-2.562949,52,-4.166584,prod4
1281,-2.2295444,52,-4.1852183,prod4
1282,-2.4136527,52,-4.017848,prod4
1283,-2.0005052,52,-2.851826,prod4
1284,-2.1917465,52,-3.188511,prod4
1285,-2.5350754,52,-2.985275,prod4
1286,-2.9613318,52,-3.447977,prod4
1287,-2.774318,52,-3.2155628,prod4
1288,-2.5642326,52,-2.9913988,prod4
1289,-2.1740036,52,-2.7602487,prod4
1290,-1.9282118,52,-2.8760011,prod4
1291,-2.4025164,52,-3.1175141,prod4
1292,-1.8075521,52,-2.6031795,prod4
1293,-2.4419358,52,-4.31055,prod4
1294,-2.0700653,52,-3.919671,prod4
1295,-1.7404566,52,-3.6432357,prod4
1296,-2.5929277,52,-3.2742572,prod4
1297,-2.4865289,52,-3.7309027,prod4
1298,-2.951465,52,-3.5947123,prod4
1299,-3.007669,52,-3.5951269,prod4
1300,-3.1595607,52,-4.462907,prod4
1301,-3.1544924,52,-5.4762716,prod4
1302,-3.0074937,52,-4.8880067,prod4
1303,-3.2028053,52,-5.276363,prod4
1304,-2.8824527,52,-4.9846807,prod4
1305,-2.627912,52,-4.933298,prod4
1306,-2.7344859,52,-4.943953,prod4
1307,-2.419314,52,-4.3633394,prod4
1308,-1.95215,52,-4.1864896,prod4
1309,-1.8281134,52,-4.0897875,prod4
1310,-1.2882124,52,-3.0919328,prod4
1311,-1.718267,52,-3.8265588,prod4
1312,-2.0271945,52,-4.3809867,prod4
1313,-1.0703753,35,-16.559578,prod4
1314,-1.204154,35,-16.92144,prod4
1315,-1.3884038,35,-15.971595,prod4
1316,-1.8884524,35,-13.976835,prod4
1317,-1.5397305,35,-15.658942,prod4
1318,-1.2415746,35,-15.099404,prod4
1319,-2.2390065,35,-14.2084055,prod4
1320,-1.464848,35,-12.216855,prod4
1321,-2.0600877,35,-13.496755,prod4
1322,-0.9299879,35,-12.023817,prod4
1323,-0.62248164,35,-9.309595,prod4
1324,-1.5507419,35,-10.5385475,prod4
1325,-1.3995273,35,-9.586154,prod4
1326,-1.0935748,35,-8.888457,prod4
1327,-1.1161067,35,-11.645226,prod4
1328,-1.4109695,35,-11.474896,prod4
1329,-1.635868,35,-12.375446,prod4
1330,-2.0771778,35,-11.911297,prod4
1331,-1.4584568,35,-10.89297,prod4
1332,-1.3445888,35,-10.993646,prod4
1333,-1.2916238,35,-12.949835,prod4
1334,-0.8050721,35,-10.994615,prod4
1335,-0.775105,35,-10.611391,prod4
1336,-0.97314626,35,-12.713989,prod4
1337,-0.3069444,35,-9.640043,prod4
1338,-0.5825165,35,-11.242847,prod4
1339,-0.79938996,35,-10.506842,prod4
1340,-0.6097993,35,-10.726656,prod4
1341,-1.7351758,35,-5.669247,prod4
1342,-0.90894794,35,-5.383648,prod4
1343,-0.9572059,35,-4.5289454,prod4
1344,-0.82425404,35,-5.0322924,prod4
1345,-1.0458062,35,-5.2545424,prod4
1346,-1.0153987,35,-5.3555627,prod4
1347,-1.0344443,35,-7.3002877,prod4
1348,-1.6092857,35,-5.621276,prod4
1349,-2.022313,35,-5.787486,prod4
1350,-1.9163641,35,-5.6526117,prod4
1351,-1.3441694,35,-5.469927,prod4
1352,-1.6124345,35,-5.6359634,prod4
1353,-1.4791611,35,-5.6949205,prod4
1354,-1.6768194,35,-9.788819,prod4
1355,-1.8219649,35,-10.919521,prod4
1356,-2.0220885,35,-9.342222,prod4
1357,-2.3156474,35,-8.447545,prod4
1358,-1.5920875,35,-12.79579,prod4
1359,-1.3907112,35,-17.19517,prod4
1360,-1.3565099,52,-2.1840947,prod4
1361,-1.1909039,52,-1.8399795,prod4
1362,-1.2505392,52,-3.9382346,prod4
1363,-1.9645864,52,-3.9595351,prod4
1364,-1.3429085,52,-3.756575,prod4
1365,-1.9362795,52,-2.9990115,prod4
1366,-2.8582716,52,-3.6926026,prod4
1367,-3.0410073,52,-5.0371323,prod4
1368,-2.5550592,52,-8.141275,prod4
1369,-3.1936116,52,-8.810227,prod4
1370,-3.008949,52,-6.712312,prod4
1371,-3.108633,52,-7.6356597,prod4
1372,-2.1670864,52,-6.1925974,prod4
1373,-2.4922736,52,-7.2983794,prod4
1374,-2.5798447,52,-7.8443055,prod4
1375,-3.3411613,52,-7.412781,prod4
1376,-2.014465,52,-6.1810265,prod4
1377,-1.9530278,52,-7.557178,prod4
1378,-2.6565363,52,-7.023051,prod4
1379,-2.468636,52,-6.01664,prod4
1380,-2.8604898,52,-3.0299788,prod4
1381,-2.8757854,52,-3.894357,prod4
1382,-2.9561412,52,-3.9937243,prod4
1383,-3.2156541,52,-3.9606977,prod4
1384,-2.834637,52,-3.5006464,prod4
1385,-2.8069644,52,-3.2549956,prod4
1386,-2.8618383,52,-2.6574802,prod4
1387,-3.1152487,52,-3.6599672,prod4
1388,-3.0297718,52,-3.5366228,prod4
1389,-2.5670044,52,-3.2277465,prod4
1390,-3.1196172,52,-3.9205358,prod4
1391,-2.273464,52,-3.1872222,prod4
1392,-3.4196053,52,-4.3250117,prod4
1393,-3.309427,52,-3.9679897,prod4
1394,-3.7075808,52,-5.371988,prod4
1395,-4.0473986,52,-5.0504513,prod4
1396,-4.1707454,52,-5.1135197,prod4
1397,-3.9191597,52,-4.769546,prod4
1398,-3.5221782,52,-4.3058677,prod4
1399,-3.1921053,52,-3.814373,prod4
1400,-3.2061167,52,-3.77821,prod4
1401,-2.5483096,52,-3.1833732,prod4
1402,-2.9010162,52,-3.4600327,prod4
1403,-2.7714236,52,-3.3412774,prod4
1404,-3.0284648,52,-3.6196666,prod4
1405,-2.7576628,52,-3.709413,prod4
1406,-2.6915517,52,-3.5644157,prod4
1407,-2.0806835,52,-2.734267,prod4
1408,-2.375261,52,-2.9472616,prod4
1409,-2.4972534,52,-2.9799411,prod4
1410,-3.2263267,52,-3.888713,prod4
1411,-1.7815211,52,-2.2745757,prod4
1412,-1.8699366,52,-2.576452,prod4
1413,-1.4764719,52,-2.0820136,prod4
1414,-2.2071078,52,-2.9989247,prod4
1415,-1.97692,52,-2.6719003,prod4
1416,-1.9134833,52,-2.245694,prod4
1417,-1.9514825,52,-2.519869,prod4
1418,-2.454166,52,-3.0911965,prod4
1419,-2.2270908,52,-2.4586115,prod4
1420,-1.8748108,52,-2.5487354,prod4
1421,-2.0500526,52,-2.661007,prod4
1422,-1.5557592,52,-2.0679526,prod4
1423,-1.5681341,52,-2.0983484,prod4
1424,-1.7466371,52,-2.1644592,prod4
1425,-2.3870623,52,-2.5321631,prod4
1426,-1.7730925,52,-2.0714889,prod4
1427,-2.5106623,52,-3.3090796,prod4
1428,-2.212973,52,-2.8770084,prod4
1429,-2.316547,52,-2.7245138,prod4
1430,-2.2938018,52,-3.1617935,prod4
1431,-2.090378,52,-2.7342184,prod4
1432,-1.8639988,52,-1.7917547,prod4
1433,-2.7438285,52,-3.3370442,prod4
1434,-1.8225033,52,-2.628402,prod4
1435,-2.482564,52,-4.2337704,prod4
1436,-2.359054,52,-3.735953,prod4
1437,-2.6424441,52,-4.6648355,prod4
1438,-2.4498253,52,-2.6774762,prod4
1439,-2.1696744,52,-2.5149086,prod4
1440,-1.6227963,52,-2.4019582,prod4
1441,-1.4050515,52,-2.2113485,prod4
1442,-1.7037791,52,-2.0376961,prod4
1443,-2.3653772,52,-3.0357277,prod4
1444,-1.3207649,52,-2.2046432,prod4
1445,-1.1923764,52,-1.739296,prod4
1446,-1.3583399,52,-1.860683,prod4
1447,-1.8436946,11,-18.438566,prod4
1448,-2.4152007,52,-3.1151433,prod4
1449,-2.1735744,52,-2.6822584,prod4
1450,-2.2334957,52,-3.2331052,prod4
1451,-1.8305746,52,-2.6709943,prod4
1452,-1.5165205,52,-2.7098618,prod4
1453,-1.2895035,52,-2.0924585,prod4
1454,-1.3218955,52,-2.1730115,prod4
1455,-1.0566125,52,-1.7536527,prod4
1456,-1.8623126,52,-4.0851793,prod4
1457,-1.5259603,52,-3.6714602,prod4
1458,-1.7996606,52,-4.0161934,prod4
1459,-1.7797873,52,-3.554351,prod4
1460,-2.3135505,52,-4.551671,prod4
1461,-2.3950827,52,-3.3311703,prod4
1462,-2.3288753,52,-3.0694902,prod4
1463,-3.0149543,52,-3.7079985,prod4
1464,-3.254955,52,-3.92267,prod4
1465,-2.9766243,52,-4.111358,prod4
1466,-3.0586448,52,-3.8651466,prod4
1467,-2.6460302,52,-3.3275263,prod4
1468,-2.6593032,52,-3.7286835,prod4
1469,-3.1586533,52,-3.9920924,prod4
1470,-2.7722957,52,-3.906625,prod4
1471,-3.4246464,52,-3.9351351,prod4
1472,-3.4283507,52,-4.0425224,prod4
1473,-3.3008854,52,-3.9389346,prod4
1474,-3.6729574,52,-4.4030633,prod4
1475,-3.0851102,52,-3.9720519,prod4
1476,-4.107787,52,-4.4021387,prod4
1477,-3.2656887,52,-5.383041,prod4
1478,-4.162765,52,-5.5563393,prod4
1479,-3.59005,52,-5.370812,prod4
1480,-3.2917988,52,-5.256034,prod4
1481,-3.7170517,52,-5.483431,prod4
1482,-4.316557,52,-5.09984,prod4
1483,-3.7279289,52,-4.5815444,prod4
1484,-4.2634783,52,-4.8349,prod4
1485,-4.2624416,52,-5.0500627,prod4
1486,-3.747947,52,-6.08984,prod4
1487,-3.9187326,52,-5.997958,prod4
1488,-3.5009015,52,-4.4127264,prod4
1489,-3.1195605,52,-3.605049,prod4
1490,-3.3464649,52,-4.1155424,prod4
1491,-3.0883021,52,-3.8687835,prod4
1492,-3.2770433,52,-3.9450529,prod4
1493,-3.8385646,52,-3.459291,prod4
1494,-3.4912612,52,-4.318429,prod4
1495,-3.5337212,52,-4.5328975,prod4
1496,-2.7723536,52,-3.9324317,prod4
1497,-2.972551,52,-4.00073,prod4
1498,-2.1475294,52,-3.069691,prod4
1499,-2.0630667,52,-3.2777085,prod4
1500,-1.7254863,52,-2.6045418,prod4
1501,-1.4838486,52,-2.6889665,prod4
1502,-1.9169455,52,-3.052457,prod4
1503,-1.6877955,52,-2.1993637,prod4
1504,-1.9223121,52,-2.519669,prod4
1505,-1.8521608,52,-2.7096746,prod4
1506,-2.225192,52,-3.3468533,prod4
1507,-2.0189497,52,-3.293369,prod4
1508,-2.3076293,52,-3.879687,prod4
1509,-1.8056405,52,-3.0138671,prod4
1510,-1.0233343,52,-3.1301677,prod4
1511,-1.5945784,52,-2.5049465,prod4
1512,-1.5783044,52,-2.7513857,prod4
