Frame,Z_coord_n1,na_res,Z_coord_na
0,-2.909639,247,0.09171218
1,-2.751195,247,0.08046585
2,-3.489007,247,-1.0864544
3,-3.4501333,247,-0.39986563
4,-2.8362765,247,-0.52240324
5,-2.8983648,247,-0.36096358
6,-2.343871,247,0.52670383
7,-3.2914798,247,0.34666115
8,-3.1476696,247,-0.14003496
9,-3.0798073,247,-0.13777971
10,-2.9774241,247,1.7291062
11,-3.104226,247,1.4238856
12,-2.4097512,247,2.639014
13,-2.5088286,247,1.6906896
14,-2.4182827,247,2.1042912
15,-2.6014163,247,1.8590066
16,-2.9756658,247,1.9326653
17,-2.1056879,247,3.4533443
18,-2.3117063,247,2.2566373
19,-2.3240156,247,2.8807132
20,-2.0548246,247,1.7313095
21,-2.6285622,247,0.16544932
22,-2.7296839,247,0.5094812
23,-3.4457066,247,-0.44417346
24,-3.1398227,247,-0.0952177
25,-2.8129845,247,-0.37352446
26,-3.765329,247,-0.49898458
27,-3.4810731,247,-0.55347973
28,-3.1249492,68,16.952225
29,-3.4866352,68,15.411519
30,-2.8016317,68,17.430553
31,-2.488917,68,14.789212
32,-2.3957753,68,16.837967
33,-3.054963,68,17.756723
34,-2.150396,68,17.02605
35,-2.3286679,68,14.241479
36,-2.330927,247,0.13505214
37,-1.9483894,247,0.43859607
38,-2.479359,247,0.09677595
39,-2.6382134,247,-0.48619914
40,-2.8384187,68,15.5897875
41,-2.396347,247,-0.03794836
42,-2.2728064,247,0.7353743
43,-2.7208805,68,16.29858
44,-2.950236,68,13.712388
45,-2.5266364,68,17.684135
46,-2.8952367,68,16.265549
47,-2.5277708,68,18.372728
48,-2.3954108,68,18.038689
49,-2.5525,247,0.9671314
50,-2.363529,68,19.574669
51,-1.9542068,247,1.1070881
52,-2.781225,68,17.567574
53,-2.4715235,247,0.31969118
54,-2.0599205,68,13.224844
55,-2.59472,68,13.7971945
56,-2.0027199,68,15.265614
57,-2.5635295,247,0.23641916
58,-3.1940784,247,-0.49241996
59,-2.8894513,247,-0.2971632
60,-3.223693,247,0.13601038
61,-2.852046,247,0.5727753
62,-3.465048,247,-0.44979015
63,-3.537998,247,-0.46005607
64,-3.3906043,247,-0.7018347
65,-2.674512,247,0.2236536
66,-2.7818177,68,18.920092
67,-2.4349499,247,0.41299525
68,-2.9520957,247,-0.17254187
69,-2.0733185,247,0.89128125
70,-1.9049916,247,0.7416791
71,-1.9340987,247,1.1883255
72,-2.349049,68,18.878685
73,-1.6377727,68,17.996893
74,-2.1122675,68,14.990487
75,-2.4081826,68,16.294214
76,-2.3488839,68,19.199314
77,-2.2602406,247,0.7432906
78,-2.6386123,247,-0.0074982294
79,-2.6194634,247,0.12619923
80,-2.974488,247,0.09752184
81,-2.523787,247,0.15510496
82,-3.1188989,247,-0.8602211
83,-3.0423422,247,-0.15017377
84,-2.5807598,247,0.38786444
85,-2.9379332,247,-0.2735383
86,-2.6755934,79,-21.29679
87,-3.1487706,247,0.1840387
